hsa10161	hsa10800	hsa11255	hsa1128	hsa1129	hsa1131	hsa1132	hsa1133	hsa1241	hsa134	hsa135	hsa136	hsa140	hsa146	hsa147	hsa148	hsa150	hsa151	hsa152	hsa153	hsa154	hsa155	hsa1812	hsa1813	hsa1814	hsa1815	hsa1816	hsa185	hsa1909	hsa1910	hsa222545	hsa23620	hsa2550	hsa2846	hsa2911	hsa2912	hsa2913	hsa2914	hsa2915	hsa2916	hsa2917	hsa2918	hsa3269	hsa3274	hsa3350	hsa3351	hsa3352	hsa3354	hsa3355	hsa3356	hsa3357	hsa3358	hsa3360	hsa3361	hsa3362	hsa3363	hsa338442	hsa3577	hsa4985	hsa4986	hsa4988	hsa5028	hsa5029	hsa5030	hsa5031	hsa5032	hsa56413	hsa57105	hsa5731	hsa5732	hsa5733	hsa5737	hsa5739	hsa59340	hsa64805	hsa6752	hsa6753	hsa6755	hsa6915	hsa7201	hsa8843	hsa9052	hsa9283	hsa9934
hsa1910	0.136130484753784	0.108400411481574	0.0603343452406531	0.0645614795417044	0.0556964763115807	0.0594024232072861	0.061322137738098	0.06239891712608	0.0983775278348115	0.122067754568527	0.0922462266010247	0.0925298259468564	0.122604292836469	0.0833494462485086	0.0854010296669821	0.096149202047996	0.0749760258040508	0.0725474995827894	0.0744019758151207	0.0977590686053453	0.103287329573953	0.0878231833232995	0.094104523546579	0.0811188687524927	0.0780017219887111	0.0680737902308936	0.0878243613808693	0.14006347046886	0.59101957796748	1	0.0158893527877741	0.120926041916309	0.0132878359724785	0.132591816511581	0.0158982270430248	0.0139415596597467	0.0188007121596866	0.0166204342397439	0.0133770142681515	0.0147486679190719	0.0161664594088292	0.0180242040185755	0.0639082253727049	0.122589018194152	0.0846980252757843	0.0969092359461691	0.0853670288818024	0.0929628811597266	0.0945498186410154	0.093008764325864	0.0856555784600783	0.0742255632197758	0.0986825480083808	0.0611850515736149	0.0715526593695907	0.105043778635546	0.105302837555657	0.147452429092385	0.156727174468821	0.1691165365904	0.160182983773692	0.150572720344336	0.123397237943568	0.140364090451262	0.116093946172952	0.0733440976687464	0.08136679796548	0.114359723732879	0.0248918423130011	0.0399186566164271	0.0670842344392417	0.0575801282330607	0.0607620306652899	0.0670549994145856	0.110566941697467	0.156385122752597	0.129133502032969	0.155870002046593	0.0655032661598031	0.103859904336209	0.108758203336805	0.0292539319105171	0.158297159490899	0.104966854015568
hsa222545	0.0252158066138166	0.0181215324622245	0.0147971950715199	0.0148636476648785	0.0139625008911098	0.0215182205489862	0.0162436655410722	0.015529807469359	0.015494443308617	0.017524399127578	0.0167596730510079	0.0233097055155883	0.0204148514786379	0.0131578911195085	0.0144439805955447	0.0165395484340084	0.0206944209636091	0.0147248367157913	0.0166565499136573	0.0167043316058751	0.0154752770264597	0.0185298424411716	0.0147737536509201	0.0157500079444589	0.0136851762108909	0.012268184265919	0.0125561557069485	0.0216098671954679	0.0138347766435332	0.0158893527877741	1	0.0174721019717826	0.0317910075523991	0.0236413446222964	0.15404717976784	0.193639498083099	0.204855311822928	0.16372695202034	0.170799514815883	0.169854814070536	0.163525972844099	0.170370029545596	0.0156808807277133	0.0228292878612892	0.0138100535471369	0.0166462107555212	0.0214505871105616	0.01439540806967	0.0192701793634657	0.0147392234673577	0.0171261508763409	0.015852541396435	0.0191130855254547	0.0198079024417215	0.0159798304902632	0.0219315165867569	0.0165875312113334	0.0197914967216004	0.0175009126375955	0.0131835060531399	0.0183775767283378	0.0161772614807806	0.0211319016650176	0.0149526641504193	0.0207059514620404	0.0167080383565627	0.0145422161388868	0.016843814986084	0.0125693728073723	0.0167831671024972	0.0137179693415935	0.0199628994948074	0.0145948102206467	0.020419074078721	0.0308856932350516	0.0190909179847904	0.0152047941630408	0.0202514506358929	0.0141864592145898	0.0270635765339962	0.015778574375212	0.0402913815688617	0.0144505292005347	0.0250232563391015
hsa23620	0.0940959346352473	0.0931327848772537	0.0527738672047036	0.0666485460079737	0.0415969666841027	0.0603499190354905	0.0447598858449343	0.0668891988512567	0.0931535618512717	0.0553574792787439	0.0728149898436451	0.107321950802693	0.0581619072747621	0.080111649573545	0.0808855016705202	0.0979526678715034	0.0704525201496514	0.0603931731485809	0.0582905754793396	0.110979649311176	0.091461412067	0.121209135569388	0.0934149062925075	0.065290304611705	0.0806628774001816	0.0676106665553652	0.0823839674637168	0.0760715043410126	0.0862561177353395	0.120926041916309	0.0174721019717826	1	0.0162718379316687	0.0905253385758965	0.0176142985324347	0.0224921647527614	0.0148679020630038	0.0200885034981528	0.0149769533068073	0.0165669796357796	0.0164385002875679	0.0173199512154428	0.0445990597626076	0.112374342923632	0.067361451470431	0.111972583242783	0.100490081107085	0.0670307977406226	0.08944573471858	0.108138060550216	0.102217377514706	0.085473262726452	0.095892424035345	0.0812339015539973	0.0876845245417593	0.0829768652130358	0.089337225216205	0.105623153351969	0.112314524846736	0.114349152808388	0.102080509984063	0.0725248119766631	0.0622856928692306	0.0911449121213166	0.0889808146495545	0.0609285497144928	0.10200016467156	0.078568501605572	0.0498426278507521	0.0371967209260515	0.0470720188929972	0.0394345513632154	0.0491533994882934	0.0802036899468517	0.0455457989110681	0.105492456294509	0.112689144400117	0.114143425594598	0.0713650013862995	0.124064784486019	0.0848128586815216	0.0170587538678919	0.0441627215265063	0.0491146863170903
hsa2550	0.0183806899590264	0.0182506378010613	0.0176179236813505	0.0135349613225891	0.0172714331493098	0.0129861588504041	0.0165685321312329	0.0176392742270855	0.0142614916657287	0.014199794022568	0.0155851233379804	0.0166967724912997	0.0172422626338793	0.0139254452801107	0.0136377051791335	0.0142100529931036	0.0145955773092758	0.0146098099575228	0.0135829191389912	0.0177147943850749	0.0143307621476386	0.0180786737267789	0.0126744136207163	0.02106700769114	0.0183262285357353	0.021195946718285	0.0120148503415407	0.0149805274891422	0.0132479628691594	0.0132878359724785	0.0317910075523991	0.0162718379316687	1	0.0205943927847043	0.0380630534833759	0.0462636885706832	0.0507126363758098	0.0610822933472439	0.0388879286115211	0.05377057571281	0.0543862269181961	0.0572522613651275	0.0136514860242695	0.0164266585308179	0.0127111351884601	0.0133122173141582	0.0157641766299665	0.0134941248734521	0.0174185594113467	0.0107243285038031	0.0145297039613579	0.0117840458680444	0.0136574820522692	0.0171169734973223	0.0165806389234974	0.0162326037732477	0.0196901127580007	0.0229476512384078	0.0140934828537216	0.015274231958737	0.0158512614523372	0.0133342296990645	0.0160654889107054	0.0137781159573503	0.0159338127929282	0.0144305946874934	0.0144508823497619	0.0133169622066053	0.0143507064073131	0.0188723360036896	0.0128789060419872	0.0180856356472678	0.0158216139374461	0.0138125214470968	0.027006601366319	0.0208173925584278	0.0196941897164588	0.0137210859883721	0.0141235144474776	0.0161068222069677	0.0172208476887757	0.0307285193381576	0.0140986845098742	0.0203928576767866
hsa2846	0.568268181294951	0.273221116838293	0.0701327067214431	0.0601690152780199	0.064940848028265	0.0581344586362919	0.0676431329965214	0.0625940623033198	0.148553330185909	0.10394184069193	0.0753205074967603	0.0876956000598023	0.0842311421125276	0.0837446946269353	0.085992851646389	0.116760439446142	0.0637456176964565	0.0586233962539137	0.0655464773406978	0.0715660264767541	0.0976556794149094	0.0884106132592285	0.0964642450431544	0.0771254752083185	0.0716064021342931	0.0588107488515931	0.079483271414087	0.258072664435415	0.134688170698249	0.132591816511581	0.0236413446222964	0.0905253385758965	0.0205943927847043	1	0.0197121236585158	0.019878971998012	0.0212672036350758	0.0177037883835396	0.0181617640634078	0.0153031572375773	0.0166308399212798	0.0155807250904551	0.0655331706311413	0.134517738560555	0.0707821220413916	0.0915714335068714	0.0939260541475328	0.0739695227560282	0.077433362561094	0.0822327807548487	0.0777359500459168	0.0687558445791704	0.10194735550598	0.0705375239928304	0.069307924459173	0.0817712457753181	0.216462039979195	0.234668432973585	0.200638257093884	0.226461589634113	0.219605908104282	0.270533385310254	0.251279837295529	0.269019376968373	0.26003164664538	0.143557086796315	0.095531143039111	0.286320733014117	0.0316229683726291	0.051818152247166	0.0773411684799625	0.0915960619146408	0.0665090244171459	0.0817876622589285	0.213241697306418	0.211745925463104	0.16881567208027	0.188318431614479	0.0638428380112494	0.0851935233743022	0.208967993705617	0.0340048013937335	0.0658087703857552	0.200866697131808
hsa2911	0.0200461623811912	0.0222624534653775	0.0160287917996824	0.0123623076565236	0.0157165863674676	0.00971080346755297	0.0163758644817637	0.0156254500269914	0.0133092625237083	0.0184629040700872	0.0142143759535234	0.0142076720947251	0.0194735362042068	0.0140577984780541	0.0116257399086348	0.0183703872504816	0.0200823048028752	0.0163874084896999	0.0137120168266624	0.0144125048007563	0.0169929461226015	0.0169081323147483	0.0127112498520007	0.0133441488660639	0.0138606235859856	0.0170060395785372	0.0131067669917756	0.0166787634221084	0.0107663915421378	0.0158982270430248	0.15404717976784	0.0176142985324347	0.0380630534833759	0.0197121236585158	1	0.375994908708618	0.364365626897481	0.350731486522074	0.647749337186628	0.348984432974639	0.345634932987597	0.343325035691629	0.0190086005517369	0.0157395918733665	0.0132311632118856	0.0114677266257909	0.0143896758257239	0.0165569046310209	0.0156303223220979	0.0153098583307273	0.0147764506564828	0.0132178292436699	0.0183830512223225	0.0143687497842887	0.0166549534141721	0.0121384334524571	0.0212992207652664	0.0203406631178345	0.0172674829687919	0.0168320985709614	0.0193538685257692	0.0156281483776296	0.0120134681255002	0.0155151269383882	0.0155746113521501	0.0129491102529493	0.0122600070302595	0.0200858446946192	0.0156870432004412	0.0136973053263592	0.0113301198236856	0.0164785902923014	0.0127775912859525	0.0133479124227304	0.0198974137681709	0.0184344295412277	0.0181313517409688	0.015513676495508	0.0187568624548133	0.0177703913819123	0.0222428224483868	0.0223571718266431	0.0132838386288433	0.0226807865530545
hsa2912	0.024922111921672	0.0197469083673227	0.0136067749120285	0.0149616023129322	0.0176106838678807	0.0147604609559506	0.0156200973483418	0.0154225635699753	0.0140653294538067	0.0191550644340751	0.0179602473838979	0.0160080159618637	0.0159071926793559	0.0162085650717443	0.0171703697219673	0.0179415160394746	0.0201629568922112	0.0178833328333224	0.0157780700860042	0.015116866945842	0.0147672984962678	0.0138921244416796	0.0146016801140002	0.0158624719156131	0.0175797273492306	0.019884038198604	0.0173022798681997	0.0186281798855052	0.0141619838739277	0.0139415596597467	0.193639498083099	0.0224921647527614	0.0462636885706832	0.019878971998012	0.375994908708618	1	0.757793394000877	0.451131867322418	0.373585108040705	0.459651141759244	0.446202188705984	0.447522450186653	0.0148170002673546	0.0169426880378705	0.0162705139442477	0.0142464833038812	0.0153990582441375	0.0156026909980901	0.0133440180108283	0.0158549992114493	0.0139741470155368	0.01519715530261	0.0154316521411705	0.0220143559399748	0.019992830651531	0.0224502203566552	0.0158478544230141	0.0190851179417085	0.0204740890243424	0.0182748990113022	0.0188122260282563	0.0162743559603401	0.0207889004281645	0.0184242627751768	0.0176133026651977	0.0173835816415191	0.0220535630640576	0.0175394683080208	0.0172467886992712	0.0151417891440193	0.0148372675747294	0.0175157514598411	0.0157699926703852	0.0144920581654585	0.0172994153261683	0.0166685505421121	0.0163694591370837	0.0198666515927392	0.0222275267036664	0.0163451588087911	0.0153304788437966	0.0528624328459888	0.019476527854011	0.0177798811781506
hsa2913	0.0236771476015543	0.033427741615434	0.0143417185875949	0.0139130588838732	0.0142576843568486	0.0126855245238767	0.0150791595215704	0.0137279296362446	0.0164190709392215	0.0185014915337342	0.0136377123598647	0.016571360571598	0.0164904715133962	0.0148024436116076	0.0161766988847106	0.0153767467780513	0.0168036994205715	0.0129973386288976	0.0119314681931734	0.0133493326071073	0.0195521744139514	0.0154570692777534	0.0163866127635845	0.0171205930849852	0.0147965259294903	0.0187913218691181	0.0167667173745838	0.0214860215703592	0.0149121076410986	0.0188007121596866	0.204855311822928	0.0148679020630038	0.0507126363758098	0.0212672036350758	0.364365626897481	0.757793394000877	1	0.448768674495479	0.373941016731281	0.461107349945965	0.449251192451406	0.460907730585381	0.0172441152547652	0.0221463292148391	0.0146341655746216	0.0150475257687311	0.0187749234903206	0.0204643490660731	0.016205060372257	0.0145406301985524	0.012672621429487	0.0136182090965197	0.0145691463554229	0.0245609497221604	0.0129505259078478	0.0151875319888125	0.0223019776364836	0.0202099119209978	0.0164525766583207	0.0187910163439854	0.0157744029144293	0.0236396415005064	0.0204576855107449	0.0161170464169708	0.0172723177343067	0.01594249414993	0.0159496299357795	0.0192757643159109	0.0150198024705187	0.01452371417288	0.0169153003794258	0.0183464445128962	0.0154553377887055	0.015012545033848	0.0181496019784724	0.0166276806462649	0.0187385669047428	0.0166585584456485	0.0215817459508817	0.0187922977167849	0.0185699375999141	0.0492559294327126	0.0194287730319677	0.0228467417934246
hsa2914	0.0222831770127725	0.01780187878059	0.0152753086785749	0.017561648198208	0.0146879089283874	0.0172767478731567	0.0147442988906263	0.0162002636122544	0.0175139510145274	0.01631122529404	0.0138577974836682	0.0164979694534133	0.0206877427556941	0.0138057097553508	0.0146544164382818	0.0170071173662284	0.0181731754537674	0.0139546605134306	0.0126594021577268	0.0135363262042519	0.0157134100381139	0.0130291521220752	0.0150054023043787	0.020798677104985	0.018218889548501	0.0176084413978053	0.0156710998674856	0.0190215577834638	0.0145809567061766	0.0166204342397439	0.16372695202034	0.0200885034981528	0.0610822933472439	0.0177037883835396	0.350731486522074	0.451131867322418	0.448768674495479	1	0.350868464879351	0.757941105385264	0.779562948449664	0.835319386730965	0.0151750599992836	0.0159559687426239	0.0215938638030296	0.0269745073102734	0.0275369873759147	0.0208553890863945	0.0166940468711105	0.0127211255961032	0.0153650910113967	0.0148232396747829	0.0155895371244429	0.0214727077460467	0.0177281097334468	0.0213944492114389	0.0146298254597903	0.0163243980608185	0.018583509015027	0.0222130133186253	0.0191471624911487	0.0186588376943836	0.012604872589056	0.0154826614895795	0.0192182372742672	0.0199641700892623	0.0220487239607571	0.0139183091538717	0.0144192370640988	0.0193136159973951	0.0136969099491017	0.0193627601379037	0.0145724047297809	0.0119608000525271	0.0264743711616875	0.0154174788475719	0.0133492080077667	0.0160077859892982	0.0179226570999719	0.0172940988080656	0.0162883974242598	0.0280473466475801	0.0149092900455035	0.0243969628058859
hsa2915	0.0163974331171855	0.0178276707314107	0.0144106319321569	0.0137961206207679	0.0132241789927443	0.0123542803205637	0.0154468786082862	0.0112692818275548	0.0160226401445851	0.0196922195601524	0.015509673396647	0.016171252814958	0.0180463138629637	0.0203055044460969	0.0154453854854137	0.0128748784851257	0.0240239251701521	0.0138989280606083	0.0184600050548023	0.0196883862610894	0.0143754150206411	0.0163800041785541	0.0139603668429152	0.0159437221772165	0.014232256091781	0.021237783452826	0.0149414818202195	0.0183486301780909	0.0122296614204837	0.0133770142681515	0.170799514815883	0.0149769533068073	0.0388879286115211	0.0181617640634078	0.647749337186628	0.373585108040705	0.373941016731281	0.350868464879351	1	0.339271048343078	0.348207412611556	0.352296557638347	0.0121555393116241	0.0151354699216356	0.0200392298753287	0.0120614033157056	0.0142829768915977	0.0139728215625636	0.0125253286571284	0.0130291740337483	0.0153585776108276	0.0140133244596487	0.0154677837866869	0.014007826598369	0.0186102408072234	0.0142617121830536	0.0234608648328135	0.0147061781686305	0.0164527020068513	0.0169953458687436	0.0174226075986827	0.0175056258536645	0.0167393746015112	0.0166447015870569	0.0131476853095731	0.0147695663881012	0.0138072475260193	0.0133492877381915	0.0137115333682215	0.0155903504697623	0.012355206255009	0.01764679749324	0.0145739343546726	0.0137180353822796	0.0128784552833767	0.0181168647016089	0.015758096148699	0.0141723144137311	0.0161235535716774	0.015789610125384	0.0234041690250678	0.0178083812788195	0.0136255724462374	0.0163948606724203
hsa2916	0.0172462187079938	0.0176916169126564	0.0154379958960389	0.0195693842171877	0.0143243689027993	0.0125172692157291	0.018179623422008	0.0126031591871677	0.0191951877769456	0.0179785813344626	0.0153134380893203	0.0148326264302364	0.0209439459274852	0.013041315919376	0.0160133535670281	0.0131693540137776	0.0173938765248277	0.0148504205537956	0.0160680465256543	0.0166405278383312	0.0156072611510156	0.0174035969822298	0.0146340040090673	0.0242373045249473	0.0170680611611364	0.0222879570397453	0.0136247430862382	0.0189611269311739	0.0136676553565611	0.0147486679190719	0.169854814070536	0.0165669796357796	0.05377057571281	0.0153031572375773	0.348984432974639	0.459651141759244	0.461107349945965	0.757941105385264	0.339271048343078	1	0.740188952092646	0.762254075629307	0.0155922908598897	0.0163946703075998	0.0208509755419105	0.0268762746277265	0.0294372994866473	0.0208496411221758	0.0194788776737794	0.0171715570756312	0.0193524765777362	0.0149726482988547	0.0129802362079639	0.0162570132086603	0.0192564231891025	0.0222412988944144	0.0138975698640149	0.0147133591314866	0.0153895595502542	0.0197242277617917	0.0194003598639932	0.0188857062561611	0.0185824971427653	0.0178968934157362	0.015857144937724	0.0193890710718699	0.0174056268266387	0.0157906723331596	0.0189311555374781	0.0151753086842089	0.0164633393843012	0.0175545262657393	0.0180231348533783	0.0134068978977678	0.0146473767258016	0.0158413748959732	0.0177504255951931	0.0150051129244923	0.017524362519801	0.014993092917074	0.0137182286503464	0.0250342479564566	0.0145779614157028	0.0147990304042441
hsa2917	0.0252546962286825	0.0207840828306183	0.0145688296428306	0.0173676666824459	0.0167308988449982	0.0148860237253588	0.0150362390681147	0.0197323803714425	0.0149327422101227	0.0166589810898858	0.0191459849063251	0.0197994799008112	0.0225825211514255	0.0127314660503314	0.0144662571322859	0.0158233379389952	0.0169806137531324	0.0172471305459623	0.0154372956360991	0.0179424198850155	0.0183888150363766	0.014376241221066	0.0173476661642805	0.021117206363951	0.0161250381945961	0.0151029000610637	0.0135428684521235	0.0170867332685183	0.0184748181633372	0.0161664594088292	0.163525972844099	0.0164385002875679	0.0543862269181961	0.0166308399212798	0.345634932987597	0.446202188705984	0.449251192451406	0.779562948449664	0.348207412611556	0.740188952092646	1	0.82475472695959	0.0154634485169529	0.0168625664023711	0.0224433265299824	0.0286975047787993	0.0273428523905683	0.020071574280437	0.0178807889721718	0.0132607395505332	0.0161582125083542	0.0141128802809552	0.0121326104083496	0.0187048257954034	0.0226094974516748	0.0169158372720671	0.0168899989127489	0.0166619883127768	0.0150239175367657	0.013753998537676	0.0176056625489162	0.0145261203923816	0.0156672219358142	0.0138664122363039	0.0204458027601614	0.0186540795828461	0.0161829379794302	0.0180332266991206	0.0147315255418657	0.0145298579029189	0.0127022109892203	0.0177086948215748	0.01461731937759	0.0133610363426982	0.0256804981801246	0.015183816373882	0.0133903525537298	0.0157754207854501	0.0173979656124438	0.0168052958650559	0.0168742928934097	0.0255761757952752	0.0178498061989684	0.0188700980624601
hsa2918	0.0245055800168348	0.0176517013048645	0.0148940047077505	0.0152102402636982	0.0153086575975823	0.0167466510576067	0.0151113068983897	0.0146981916543365	0.0170671179120045	0.0155462825102718	0.0155514062787946	0.0166314383475855	0.0202417214975508	0.0121216048979236	0.0161799205671976	0.0149084393712442	0.0168144271973445	0.0128115223826097	0.0160148291359645	0.0160825916588005	0.017952602742182	0.0144480140381307	0.02051091023898	0.0207112444321086	0.0164756341750761	0.0151783006937158	0.0140965692845394	0.0217512482728999	0.0224351889982536	0.0180242040185755	0.170370029545596	0.0173199512154428	0.0572522613651275	0.0155807250904551	0.343325035691629	0.447522450186653	0.460907730585381	0.835319386730965	0.352296557638347	0.762254075629307	0.82475472695959	1	0.0157834718168817	0.0155105866676157	0.0225553739521555	0.0230726207512908	0.0314049834311813	0.0215923287683721	0.0245305555092423	0.0143327503087302	0.0177378554464618	0.0151964338702689	0.0135479799856743	0.0176589235122771	0.0188927607999519	0.0172540245777689	0.0155829837326349	0.0147242035212501	0.0162173626561543	0.0179694642825036	0.0219829055486702	0.0162831001070603	0.0135355536181551	0.0161653421126425	0.0173189254257138	0.0162659610442579	0.0173479793693606	0.016077082708938	0.0142667058436333	0.0171792913473018	0.0130261492616359	0.0203805554758797	0.014690295767839	0.0142498473684104	0.0272751108639229	0.0178028911410388	0.0150404037558777	0.0167035099665309	0.0174848242693066	0.0177064147855372	0.0142667058436333	0.0285598487153276	0.0172116671121803	0.0228164309961267
hsa3269	0.0809847323750744	0.0636531246704896	0.189620739814267	0.221228522478102	0.229148531510164	0.201450115176066	0.225520274971561	0.218423357486111	0.090095271273274	0.119607338369538	0.111548909399681	0.109925378845673	0.104752528552371	0.113325477519987	0.110405491898109	0.134232822970933	0.186802156089507	0.173310871725343	0.186599371995105	0.130314257500798	0.148014072464265	0.12761477683899	0.115480917210666	0.188933203627133	0.161715730016273	0.152281687714986	0.103518282531292	0.0821751172379993	0.0635150052773707	0.0639082253727049	0.0156808807277133	0.0445990597626076	0.0136514860242695	0.0655331706311413	0.0190086005517369	0.0148170002673546	0.0172441152547652	0.0151750599992836	0.0121555393116241	0.0155922908598897	0.0154634485169529	0.0157834718168817	1	0.158298489912244	0.197362208202298	0.198472091527287	0.187729676819879	0.190598770602434	0.208434930310219	0.121812529370693	0.113887183688756	0.119248744887993	0.139005881472231	0.13293946901966	0.125070098207627	0.116703930689872	0.0571777183938277	0.0577518969910688	0.106916772136093	0.113233661963852	0.120020221322764	0.0641808796050499	0.0567602336616232	0.0519594753896773	0.0551233116353026	0.0679037212202316	0.0542217514101501	0.0572788555977219	0.029670177192252	0.0397412433347519	0.0517590367654078	0.0371080862177101	0.0310959156668637	0.144685789475566	0.0586662318860472	0.106516537294946	0.0919203963633526	0.109411092031365	0.0459997312592469	0.07413692291396	0.0549447725782443	0.0225408962447968	0.0369462101035638	0.0641123055527549
hsa3274	0.122093238744222	0.102287281597657	0.130842222677009	0.151314363639216	0.150677592502951	0.133343909394968	0.149133894514749	0.14458280706145	0.114151547703716	0.20693036972768	0.20280474813163	0.239025565194265	0.199442376743068	0.233055118270359	0.245342743468403	0.260372125223461	0.178146965935124	0.166594379726919	0.1756149122438	0.25730516572717	0.289399773118279	0.269350300266776	0.284345745929085	0.188091834238134	0.193900857754522	0.145762688624131	0.256638520117559	0.156171886951548	0.140715761185077	0.122589018194152	0.0228292878612892	0.112374342923632	0.0164266585308179	0.134517738560555	0.0157395918733665	0.0169426880378705	0.0221463292148391	0.0159559687426239	0.0151354699216356	0.0163946703075998	0.0168625664023711	0.0155105866676157	0.158298489912244	1	0.226703608253093	0.233444760136405	0.250499056997235	0.241921312623143	0.257575386062015	0.200351429097362	0.164072385291599	0.185903618459081	0.304869714488162	0.231065783107482	0.247807008335636	0.247506546280722	0.0980932833542516	0.156146940522187	0.182730412605701	0.190457512754438	0.16699934693421	0.0867646649936118	0.0813698657578163	0.103185175903364	0.0930824322564886	0.0732224450315957	0.087263270348451	0.13127478812844	0.0350966304170323	0.0663665211392547	0.0574512099197453	0.0753143684282802	0.0683115193095719	0.130125212332343	0.105273971037188	0.188314123932923	0.150780631732255	0.183651018528281	0.0741139012680133	0.133297936635142	0.0918578475112451	0.0326397495410502	0.0682865550962558	0.0925318580532956
hsa3350	0.0818971425607784	0.0795614747073848	0.203324501169844	0.232351338707214	0.216518523860702	0.173280747290817	0.214819590479435	0.182082228252226	0.0912566101999042	0.142369809514439	0.161936079011156	0.133571219646644	0.153711928199714	0.245134738299804	0.255384881704852	0.266961105408387	0.277748634526591	0.264727708937637	0.305995714128273	0.236735419870136	0.206045299340219	0.229727038015207	0.26038902551267	0.270584773208984	0.29137886487635	0.268081631381678	0.2279060201592	0.091280920081246	0.0879322420276478	0.0846980252757843	0.0138100535471369	0.067361451470431	0.0127111351884601	0.0707821220413916	0.0132311632118856	0.0162705139442477	0.0146341655746216	0.0215938638030296	0.0200392298753287	0.0208509755419105	0.0224433265299824	0.0225553739521555	0.197362208202298	0.226703608253093	1	0.403304262056865	0.391519892800973	0.352851755748209	0.377731675264822	0.200680045517885	0.20893187939084	0.214418670781419	0.219833210071915	0.287593426301384	0.190999033887429	0.280072919480766	0.0805709525872454	0.0861404934802768	0.101918634818165	0.10686296098266	0.116236611059624	0.0837635006479213	0.0507504197285727	0.070458766423034	0.080247508347082	0.0806362781943394	0.0796798670088788	0.0597185203488573	0.0458939574206325	0.0673323324680709	0.0528414606843473	0.0527372358088219	0.0599760308003155	0.177621339255488	0.0806073909432151	0.118786121351405	0.0961802722267853	0.110268453756031	0.0518256876923033	0.103697126722773	0.0720060366427165	0.0235068053689221	0.0780294212737677	0.0596660428674447
hsa3351	0.0875661094115609	0.0901164632177958	0.176801772483314	0.216855494259728	0.184264382591766	0.164633406350199	0.189515319670705	0.159449098979999	0.0987425711925022	0.13621679753326	0.139164197204327	0.139887514096112	0.122741831804012	0.242905546812969	0.258437814399087	0.292206609078765	0.262682977279668	0.234325164484234	0.258837592300325	0.256932128070276	0.254395007586216	0.257977533974508	0.275070152334598	0.242053871840892	0.259009739316726	0.205916063435507	0.227085743818281	0.0969190206241896	0.0956628389754746	0.0969092359461691	0.0166462107555212	0.111972583242783	0.0133122173141582	0.0915714335068714	0.0114677266257909	0.0142464833038812	0.0150475257687311	0.0269745073102734	0.0120614033157056	0.0268762746277265	0.0286975047787993	0.0230726207512908	0.198472091527287	0.233444760136405	0.403304262056865	1	0.673750641687913	0.463998972330517	0.500090263144563	0.231844738595039	0.218427261614751	0.233524794908279	0.217716221207606	0.315660888942904	0.216143479552622	0.290582983176172	0.0569678689991795	0.0968799424291774	0.13944822418096	0.152342312117703	0.155983544272962	0.0708710211209042	0.051449487932947	0.0695004575861233	0.0664204797422866	0.0852981312316604	0.0771891741177664	0.07694074899594	0.0633950006922361	0.0480392518737562	0.0477209136727169	0.0636261877697446	0.0456435085595097	0.197831504816925	0.0686187664800878	0.151806775851399	0.113319483233708	0.136400451934079	0.0511364547656679	0.13250128877329	0.0542793796776663	0.0298937610071978	0.0895553578676158	0.0592947280983828
hsa3352	0.094893112737594	0.0725794410306134	0.168191474901441	0.186505584044795	0.174698689825728	0.149821185808194	0.170889491830325	0.153242167298863	0.0994144015548883	0.121675075175637	0.138338406834581	0.135804268148665	0.125783207238481	0.235977789903687	0.257562787979685	0.281901104816903	0.268949224517261	0.24513245291714	0.289793386899572	0.244676131349052	0.267167128543267	0.229508568561563	0.275971456585489	0.255137060660609	0.277567555657007	0.212231132385764	0.228001873204935	0.0971410943354485	0.0794228008580006	0.0853670288818024	0.0214505871105616	0.100490081107085	0.0157641766299665	0.0939260541475328	0.0143896758257239	0.0153990582441375	0.0187749234903206	0.0275369873759147	0.0142829768915977	0.0294372994866473	0.0273428523905683	0.0314049834311813	0.187729676819879	0.250499056997235	0.391519892800973	0.673750641687913	1	0.47947814954685	0.486762826702686	0.23707435466733	0.222196820955534	0.247946012355958	0.220127211648474	0.321348019363525	0.231081318563226	0.299433291233736	0.0664637475850375	0.115685908983614	0.145871001945764	0.135101698644501	0.136066875164144	0.0847010853354864	0.0559948777862593	0.064818245184726	0.0664217127146635	0.0706145129321437	0.0651686915102041	0.0702772298854161	0.0626019988080349	0.071086925077592	0.0425753309465547	0.0635997528257834	0.049160157720387	0.207124080099096	0.0576065990391726	0.155416340420198	0.132267751138716	0.149476752384287	0.0416706294808127	0.127131266524914	0.0685238095060923	0.027375646541727	0.0685670936640286	0.0582030370779006
