D00049	D00059	D00079	D00094	D00095	D00136	D00139	D00180	D00225	D00235	D00241	D00255	D00295	D00300	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00397	D00400	D00410	D00411	D00415	D00419	D00426	D00432	D00437	D00440	D00443	D00451	D00454	D00480	D00483	D00498	D00503	D00509	D00513	D00520	D00528	D00542	D00559	D00560	D00598	D00601	D00604	D00609	D00627	D00632	D00665	D00666	D00673	D00674	D00675	D00676	D00683	D00687	D00688	D00726	D00765	D00769	D00775	D00780	D00837	D00987	D01020	D01022	D01024	D01051	D01103	D01118	D01126	D01164	D01227	D01269	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02150	D02234	D02250	D02614	D03274	D03365	D04034
D00666	0.203724373577378	0.208319704839427	0.161553996231388	0.197904016453481	0.182280483874561	0.410288669790863	0.228350559864766	0.185535015425138	0.346332028793591	0.212040300348753	0.310992308575493	0.262525614946036	0.138072684679182	0.452352178967968	0.105268114911853	0.187206314844088	0.3504553589764	0.282719740784949	0.307850582314294	0.152233706576511	0.217211532298682	0.321594026736906	0.387203166271564	0.286440336294274	0.300389600893998	0.28961570623827	0.178113614808133	0.262525614946036	0.22489119765716	0.161553996231388	0.175914901185334	0.0883502900653274	0.235599783987457	0.282719740784949	0.321594026736906	0.296856024680221	0.259160257146244	0.368193495971125	0.345181216937914	0.247380020566851	0.3504553589764	0.148428012340111	0.0534875185268822	0.19307713749218	0.343303107821771	0.306280213943736	0.375334862404849	0.173166014396796	0.242331489107123	0.288282822687456	0.306280213943736	0.67852777369191	1	0.197904016453481	0.32983969758244	0.382314937065163	0.35982512463539	0.201258489532367	0.298235882468663	0.187667431202424	0.207108532258732	0.108228758997997	0.285861467046148	0.173166014396796	0.191996581562344	0.291035667556324	0.247380020566851	0.197904016453481	0.207108532258732	0.322669635066331	0.414218054037546	0.344180812134742	0.306280213943736	0.152233706576511	0.288610353834687	0.282719740784949	0.391684702724153	0.306280213943736	0.471199567974915	0.31580434473556	0.159029730501523	0.390600188713988	0.247380020566851	0.197904016453481	0.27297098893445	0.32983969758244	0.483253901617096	0.344180812134742	0.442679620163804	0.282719740784949	0.395808032906961	0.242331489107123	0.159029730501523	0.261382719251017	0.310437187809341	0.424079611177423	0.403137408156316	0.251877389340756	0.197904016453481	0.253971787718476	0.293279827146671	0.337884495851274	0.336063778899902	0.291035667556324	0.301887734298551
D00673	0.106020150174376	0.15959969406891	0.144807358359094	0.126861422147092	0.204728736460879	0.168942742685678	0.149927135264746	0.144807358359094	0.126861422147092	0.278302523137707	0.197904016453481	0.179912562317695	0.388739890959325	0.203724373577378	0.269868843476542	0.0618450051417127	0.193601583135782	0.230120811291943	0.112445104068539	0.127679755255128	0.287280438844119	0.192406242876403	0.22489119765716	0.145517833778162	0.164920343551261	0.261931902896675	0.19307713749218	0.153925785917188	0.254448162514487	0.234359915324376	0.78337039496839	0.0842140961214496	0.351120316471683	0.126861422147092	0.261931902896675	0.269868843476542	0.226175594723943	0.164920343551261	0.141359870392474	0.247380020566851	0.193601583135782	0.15959969406891	0.0353397202180981	0.216457517995995	0.141359870392474	0.282719740784949	0.164920343551261	0.154612512854282	0.157423739408003	0.171263167278595	0.282719740784949	0.222642018510166	0.197904016453481	1	0.24069383337097	0.212040300348753	0.312479557259141	0.194023118690828	0.142765824141326	0.155219088664712	0.309225025708564	0.107947735294633	0.115060405645971	0.154612512854282	0.145994782457815	0.097011559345414	0.247380020566851	0.263872351778002	0.232828138237026	0.304467413153022	0.13193568112896	0.0824596770155895	0.213950074107529	0.164920343551261	0.153925785917188	0.19029262798068	0.0951463139903399	0.0965385687460902	0.105268114911853	0.153925785917188	0.121165744553561	0.130200062904663	0.247380020566851	0.307092609931277	0.161921108181909	0.104159852419714	0.123690010283425	0.129068051930549	0.182280483874561	0.156240273389612	0.177605991005929	0.184097242745604	0.121165744553561	0.210536229823706	0.185535015425138	0.188479827189966	0.176699590610573	0.0916226329773857	0.307092609931277	0.122223776170985	0.123308949224636	0.247380020566851	0.194023118690828	0.13193568112896	0.173600413712911
D00674	0.136485494467225	0.223439571696473	0.112445104068539	0.094239913594983	0.27297098893445	0.384813475272888	0.209897989370644	0.112445104068539	0.24069383337097	0.226175594723943	0.185535015425138	0.22489119765716	0.239883416423593	0.299854270529491	0.187206314844088	0.15959969406891	0.456701119729533	0.219893131721627	0.33851976774409	0.2308876893557	0.309225025708564	0.213950074107529	0.241882246989773	0.239883416423593	0.323108981982858	0.401992533421133	0.13193568112896	0.346332028793591	0.24069383337097	0.164920343551261	0.213950074107529	0.126322133702257	0.511820356872074	0.389810551688339	0.282719740784949	0.32983969758244	0.320138442695891	0.374412629688176	0.347668870424734	0.309225025708564	0.236623937272604	0.185535015425138	0.0329836729022194	0.239883416423593	0.345181216937914	0.339263886845955	0.178438177395116	0.255360500030338	0.321594026736906	0.209321099162682	0.339263886845955	0.272118022623536	0.32983969758244	0.24069383337097	1	0.28961570623827	0.401156388951617	0.232828138237026	0.157888975981949	0.217694418098829	0.254448162514487	0.143930643566205	0.384813475272888	0.216457517995995	0.260400125809325	0.23159024861411	0.292358655906316	0.287280438844119	0.291035667556324	0.355211982011859	0.355211982011859	0.253133090325154	0.267437592634411	0.119941708211797	0.346332028793591	0.228350559864766	0.307850582314294	0.378345972015188	0.282719740784949	0.197904016453481	0.0951463139903399	0.35982512463539	0.27297098893445	0.32983969758244	0.371070030850276	0.291035667556324	0.299157648391575	0.380584266441277	0.339263886845955	0.24069383337097	0.367536454636499	0.202401385227386	0.210536229823706	0.226765348692974	0.279647280929509	0.569724103526116	0.233886924725053	0.171263167278595	0.32983969758244	0.26516329508627	0.176511672034606	0.302353798257299	0.209321099162682	0.282719740784949	0.187667431202424
D00675	0.263872351778002	0.299854270529491	0.147375162972578	0.107556874862138	0.232828138237026	0.276145369358364	0.282719740784949	0.147375162972578	0.374412629688176	0.228350559864766	0.261931902896675	0.400520127538719	0.208319704839427	0.449781405794237	0.138072684679182	0.106975037053764	0.288610353834687	0.222137363268209	0.241882246989773	0.197904016453481	0.234359915324376	0.347668870424734	0.44764008433621	0.310992308575493	0.342526334557191	0.424079611177423	0.097011559345414	0.252643277884431	0.212040300348753	0.147375162972578	0.188479827189966	0.0353397202180981	0.436552511814404	0.304467413153022	0.384813475272888	0.320925111161293	0.217211532298682	0.299157648391575	0.306280213943736	0.302353798257299	0.404803759974854	0.192406242876403	0	0.120672963552592	0.282719740784949	0.235599783987457	0.259546169978329	0.126861422147092	0.285861467046148	0.427213421277964	0.401156388951617	0.431328835300114	0.382314937065163	0.212040300348753	0.28961570623827	1	0.456701119729533	0.233886924725053	0.364185286525682	0.219893131721627	0.222642018510166	0.0456703098769697	0.219893131721627	0.187206314844088	0.147689830358739	0.186701659602131	0.237484819744177	0.213950074107529	0.164920343551261	0.376959654379932	0.285861467046148	0.201943237429296	0.364559978229039	0.133718796317206	0.252643277884431	0.34924220735554	0.302913866623862	0.265481311431769	0.252643277884431	0.368193495971125	0.125939189430419	0.279095128723603	0.232828138237026	0.247380020566851	0.336063778899902	0.253722844294185	0.294750325945156	0.307850582314294	0.265481311431769	0.412300364118112	0.28961570623827	0.206149687299015	0.0867997120964144	0.183244276434689	0.277065623034873	0.456701119729533	0.234801241281068	0.117400620640534	0.247380020566851	0.24444755234197	0.287052102438356	0.401156388951617	0.442126478437816	0.169632438183019	0.379281068492931
D00676	0.191519632882691	0.309225025708564	0.202401385227386	0.134934916498312	0.239883416423593	0.197904016453481	0.187206314844088	0.202401385227386	0.188479827189966	0.267437592634411	0.309225025708564	0.258136103861098	0.247380020566851	0.267437592634411	0.228350559864766	0.141359870392474	0.294750325945156	0.226765348692974	0.168429181762982	0.203724373577378	0.310992308575493	0.222642018510166	0.32983969758244	0.213950074107529	0.274866909412075	0.436552511814404	0.168429181762982	0.181748122070301	0.247380020566851	0.175914901185334	0.286440336294274	0.0549737776904479	0.706800341482455	0.188479827189966	0.286440336294274	0.294181351897852	0.253722844294185	0.247380020566851	0.253133090325154	0.310992308575493	0.217694418098829	0.197904016453481	0	0.123690010283425	0.16803139468991	0.272118022623536	0.32983969758244	0.130200062904663	0.161553996231388	0.28543894197102	0.304467413153022	0.442679620163804	0.35982512463539	0.312479557259141	0.401156388951617	0.456701119729533	1	0.28543894197102	0.249839933484199	0.271633157783225	0.260400125809325	0.062826609063322	0.22489119765716	0.160462555580647	0.204186479455796	0.262525614946036	0.294750325945156	0.254448162514487	0.197904016453481	0.353400170741227	0.185535015425138	0.114175774692424	0.241345927105184	0.169632438183019	0.206149687299015	0.256541987008565	0.282719740784949	0.157423739408003	0.285861467046148	0.258136103861098	0.171263167278595	0.164920343551261	0.203724373577378	0.254448162514487	0.225679845162727	0.141359870392474	0.222137363268209	0.181748122070301	0.184097242745604	0.312479557259141	0.179912562317695	0.185535015425138	0.107947735294633	0.186701659602131	0.232828138237026	0.32983969758244	0.32983969758244	0.201569198838199	0.254448162514487	0.129562231376607	0.242274200729292	0.304467413153022	0.28543894197102	0.141359870392474	0.255910673196078
D00683	0.0899562811588474	0.175914901185334	0.141359870392474	0.0883502900653274	0.265481311431769	0.247380020566851	0.219893131721627	0.141359870392474	0.217694418098829	0.23159024861411	0.15057922899896	0.29872324907546	0.141359870392474	0.23159024861411	0.155219088664712	0.0403882516778263	0.305851751748114	0.247380020566851	0.197904016453481	0.129068051930549	0.236623937272604	0.222137363268209	0.243039985486026	0.215112760204193	0.287280438844119	0.197904016453481	0.156240273389612	0.187667431202424	0.294750325945156	0.161921108181909	0.197904016453481	0.0456703098769697	0.307850582314294	0.194023118690828	0.30115845799792	0.279647280929509	0.222137363268209	0.266409481268935	0.296856024680221	0.263872351778002	0.218029865406717	0.15057922899896	0.0219891152681462	0.118742409872088	0.214396347664632	0.262525614946036	0.399000224692356	0.0791616065813923	0.190959564516128	0.235599783987457	0.373818917638815	0.219893131721627	0.201258489532367	0.194023118690828	0.232828138237026	0.233886924725053	0.28543894197102	1	0.307608800235602	0.759399270975461	0.201943237429296	0.0677751989947413	0.296856024680221	0.172090406067371	0.258136103861098	0.1755596634758	0.218029865406717	0.219893131721627	0.201943237429296	0.356227229616265	0.190959564516128	0.148428012340111	0.288610353834687	0.0824596770155895	0.208319704839427	0.29198956491563	0.154612512854282	0.213425628463927	0.167715737783667	0.208319704839427	0.197904016453481	0.222137363268209	0.179912562317695	0.306280213943736	0.262841271852279	0.201943237429296	0.162215985166425	0.229710160457802	0.19029262798068	0.242331489107123	0.232828138237026	0.190959564516128	0.0899562811588474	0.251572617155418	0.27297098893445	0.28543894197102	0.23630333276595	0.116414069118513	0.306280213943736	0.17644364012359	0.215354720413531	0.404803759974854	0.255360500030338	0.107556874862138	0.260470381735166
D00687	0.157508076667915	0.21563558910495	0.217905459201896	0.0492881642254881	0.247512100448161	0.22510683685785	0.207010496757547	0.263467434485749	0.278668215262655	0.21895293231549	0.21563558910495	0.437906899683463	0.134173853473404	0.28242131556887	0.107074109342873	0.079619342210404	0.230011433052278	0.303376988155636	0.210519324677587	0.0995244365261258	0.175763297324479	0.271447689135752	0.345017149578417	0.202951020916131	0.268418608041947	0.166347424879462	0.210519324677587	0.18072326882679	0.230011433052278	0.0985763284509762	0.145270651152092	0	0.191676194210231	0.184830357082459	0.258763120946933	0.263836948222461	0.124920484268342	0.325850047683635	0.214149253738231	0.248412596109056	0.304521756202705	0.0976468513205348	0.0207010496757547	0.112914910508888	0.333322091564099	0.249179569999543	0.396980406948254	0.0958386146313576	0.183637976621136	0.373297888592949	0.298573309578377	0.277246053149931	0.298235882468663	0.142765824141326	0.157888975981949	0.364185286525682	0.249839933484199	0.307608800235602	1	0.254782309094286	0.203249116031462	0.0255564808772029	0.17250909231545	0.139333590105086	0.140562197403342	0.226417730828567	0.210245035769383	0.159238684420808	0.107074109342873	0.267686308409668	0.23493362513893	0.200332338132148	0.298573309578377	0.144907347730283	0.263148638320742	0.323453901183667	0.262870209202603	0.214572072677858	0.220585210082423	0.332695884811408	0.29326452538903	0.210844331157497	0.168987843765604	0.232358932085508	0.293522253457493	0.214822037852693	0.233721061154173	0.308700263079757	0.181588572703236	0.278668215262655	0.221797256540938	0.224261716504837	0.0718781846841554	0.222934779220621	0.305425357021052	0.272382341528613	0.314423585788861	0.162651252459856	0.232358932085508	0.280534728717054	0.37862820859541	0.311647575027342	0.459135826125949	0.101475510458066	0.450748795849817
D00688	0.094239913594983	0.157423739408003	0.106020150174376	0.0916226329773857	0.247380020566851	0.209321099162682	0.175914901185334	0.106020150174376	0.178113614808133	0.215112760204193	0.13193568112896	0.261382719251017	0.123690010283425	0.241882246989773	0.138532811517437	0.0421070480607248	0.247380020566851	0.212040300348753	0.141359870392474	0.134934916498312	0.219893131721627	0.206149687299015	0.208319704839427	0.22489119765716	0.235599783987457	0.181748122070301	0.121519992743013	0.153545810205598	0.307850582314294	0.125939189430419	0.158323213162785	0.0471199567974915	0.292358655906316	0.155219088664712	0.206149687299015	0.263872351778002	0.206149687299015	0.183244276434689	0.282719740784949	0.247380020566851	0.225679845162727	0.157423739408003	0.0230122790332107	0.100971618714648	0.18141168524233	0.197904016453481	0.345546349848271	0.0824596770155895	0.156240273389612	0.204186479455796	0.32983969758244	0.183244276434689	0.187667431202424	0.155219088664712	0.217694418098829	0.219893131721627	0.271633157783225	0.759399270975461	0.254782309094286	1	0.185535015425138	0.0696849727535174	0.232828138237026	0.129068051930549	0.247380020566851	0.162215985166425	0.184487113658017	0.202401385227386	0.210536229823706	0.291035667556324	0.176699590610573	0.153545810205598	0.197904016453481	0.0860456977937266	0.173600413712911	0.259546169978329	0.123690010283425	0.130690864865467	0.097330184811904	0.194370440239704	0.184487113658017	0.135816578891612	0.188479827189966	0.28961570623827	0.251306436253288	0.116414069118513	0.148428012340111	0.153545810205598	0.152233706576511	0.178113614808133	0.149361129777689	0.176699590610573	0.0761168532882555	0.218029865406717	0.238849367937624	0.247380020566851	0.189172491247553	0.103383079155134	0.28961570623827	0.147036180523905	0.192685802475264	0.32983969758244	0.204186479455796	0.112445104068539	0.203724373577378
D00726	0.114175774692424	0.212040300348753	0.123690010283425	0.0761168532882555	0.266409481268935	0.24069383337097	0.197904016453481	0.123690010283425	0.197904016453481	0.388739890959325	0.256541987008565	0.247380020566851	0.2308876893557	0.255360500030338	0.174621598437811	0.065968335324521	0.321594026736906	0.184097242745604	0.202978275435348	0.176699590610573	0.353400170741227	0.278302523137707	0.265481311431769	0.27297098893445	0.242331489107123	0.278302523137707	0.144807358359094	0.217211532298682	0.269868843476542	0.182280483874561	0.278302523137707	0.0879574505926672	0.32983969758244	0.164920343551261	0.278302523137707	0.32983969758244	0.278302523137707	0.267437592634411	0.177605991005929	0.307092609931277	0.230120811291943	0.212040300348753	0.0380589214041689	0.27297098893445	0.147375162972578	0.299854270529491	0.170607115464052	0.164920343551261	0.253722844294185	0.201943237429296	0.299854270529491	0.234359915324376	0.207108532258732	0.309225025708564	0.254448162514487	0.222642018510166	0.260400125809325	0.201943237429296	0.203249116031462	0.185535015425138	1	0.0916226329773857	0.148428012340111	0.204728736460879	0.190959564516128	0.123690010283425	0.28961570623827	0.380584266441277	0.287280438844119	0.395808032906961	0.222642018510166	0.109946565860813	0.383040255285465	0.176699590610573	0.217211532298682	0.197904016453481	0.121165744553561	0.130200062904663	0.109946565860813	0.188479827189966	0.126322133702257	0.169632438183019	0.219893131721627	0.380584266441277	0.213425628463927	0.174621598437811	0.129068051930549	0.188479827189966	0.192406242876403	0.232828138237026	0.187206314844088	0.19307713749218	0.175914901185334	0.219893131721627	0.306280213943736	0.228350559864766	0.302913866623862	0.138532811517437	0.380584266441277	0.126166226295157	0.154774107521187	0.299854270529491	0.226765348692974	0.141359870392474	0.179912562317695
D00765	0	0.0388050195461985	0.141359870392474	0.128271488264324	0.0605823775167395	0.138880133066312	0.0373405298244427	0.121519992743013	0.0511819367351992	0.0732977105738756	0.0388050195461985	0.0449786353394648	0.0560107947366641	0.0539733728872755	0.0170603157383723	0.107556874862138	0.106563396699541	0.204728736460879	0.197904016453481	0.0395808032906961	0.0549737776904479	0.052080420969898	0.0590753384314463	0.0366488552869378	0.141359870392474	0.0899562811588474	0.219893131721627	0.208319704839427	0.171263167278595	0.102363873470398	0.0706804299562784	0.256541987008565	0.0719648270230615	0.128271488264324	0.0899562811588474	0.0916226329773857	0.247380020566851	0.136485494467225	0.100629244766184	0.0746810596488855	0.0738449151793695	0.0593712049360442	0.0219891152681462	0.141359870392474	0.104949489445363	0.125939189430419	0.0603369765363372	0.0582075293192977	0.13193568112896	0.0534875185268822	0.0682432419936538	0.0638398776275638	0.108228758997997	0.107947735294633	0.143930643566205	0.0456703098769697	0.062826609063322	0.0677751989947413	0.0255564808772029	0.0696849727535174	0.0916226329773857	1	0.138880133066312	0.0186702649122214	0.206149687299015	0.194659380103726	0.197904016453481	0.0989520082267404	0.155219088664712	0.0785332613291525	0.13193568112896	0.251877389340756	0.0867997120964144	0.0395808032906961	0.148428012340111	0.066859892918644	0.210881572332418	0.125939189430419	0.111719785848237	0.0295381639757643	0.123690010283425	0.152233706576511	0.0824596770155895	0.0989520082267404	0.108440516295602	0.0916226329773857	0.162215985166425	0.111719785848237	0.146595421147751	0.0511819367351992	0.123690010283425	0.170607115464052	0.123690010283425	0.210881572332418	0.103383079155134	0.097330184811904	0.120347411445526	0.132920253610816	0.0989520082267404	0.143265821476582	0.127032118698904	0.0682432419936538	0.0677751989947413	0.0842140961214496	0.0626277155267862
D00769	0.127679755255128	0.141359870392474	0.0618450051417127	0.065968335324521	0.179912562317695	0.265481311431769	0.269868843476542	0.0618450051417127	0.32983969758244	0.152233706576511	0.174621598437811	0.241882246989773	0.101489137717674	0.247380020566851	0.148428012340111	0.0848157243314682	0.307850582314294	0.185535015425138	0.355211982011859	0.145517833778162	0.219893131721627	0.267437592634411	0.206149687299015	0.226175594723943	0.310437187809341	0.202978275435348	0.103075338409549	0.215112760204193	0.197904016453481	0.241345927105184	0.0920481266127607	0.0776090495723147	0.274866909412075	0.367536454636499	0.302353798257299	0.274866909412075	0.234359915324376	0.28961570623827	0.364559978229039	0.219893131721627	0.226765348692974	0.141359870392474	0.0638398776275638	0.226175594723943	0.247380020566851	0.222642018510166	0.137010929630909	0.239883416423593	0.247380020566851	0.201569198838199	0.253722844294185	0.230120811291943	0.285861467046148	0.115060405645971	0.384813475272888	0.219893131721627	0.22489119765716	0.296856024680221	0.17250909231545	0.232828138237026	0.148428012340111	0.138880133066312	1	0.203724373577378	0.2308876893557	0.152233706576511	0.201943237429296	0.197904016453481	0.177605991005929	0.306280213943736	0.276145369358364	0.32983969758244	0.286440336294274	0.0534875185268822	0.269868843476542	0.242712454338796	0.322669635066331	0.320925111161293	0.299157648391575	0.189482211033303	0.0530095803271471	0.378345972015188	0.255360500030338	0.197904016453481	0.304467413153022	0.34924220735554	0.285861467046148	0.269868843476542	0.357326586427664	0.228350559864766	0.312479557259141	0.219893131721627	0.155219088664712	0.171263167278595	0.242331489107123	0.346332028793591	0.204728736460879	0.123690010283425	0.197904016453481	0.234308705976719	0.144788427849242	0.253722844294185	0.201569198838199	0.223439571696473	0.201258489532367
D00775	0.197904016453481	0.314847478816007	0	0	0.269868843476542	0.203724373577378	0.237484819744177	0	0.2308876893557	0.256541987008565	0.258136103861098	0.182280483874561	0.102363873470398	0.212040300348753	0.127679755255128	0.0380589214041689	0.168942742685678	0.094239913594983	0.197904016453481	0.164920343551261	0.176699590610573	0.15959969406891	0.144807358359094	0.228350559864766	0.141359870392474	0.197904016453481	0.024134394806502	0.182280483874561	0.154612512854282	0.141359870392474	0.123690010283425	0	0.204728736460879	0.2308876893557	0.282719740784949	0.247380020566851	0.197904016453481	0.232828138237026	0.169632438183019	0.219893131721627	0.197904016453481	0.158323213162785	0.219893131721627	0.32983969758244	0.19307713749218	0.223439571696473	0.123690010283425	0.247380020566851	0.254448162514487	0.147375162972578	0.263872351778002	0.197904016453481	0.173166014396796	0.154612512854282	0.216457517995995	0.187206314844088	0.160462555580647	0.172090406067371	0.139333590105086	0.129068051930549	0.204728736460879	0.0186702649122214	0.203724373577378	1	0.104159852419714	0.138072684679182	0.115060405645971	0.404803759974854	0.164920343551261	0.219893131721627	0.156240273389612	0.152233706576511	0.263872351778002	0.0761168532882555	0.282719740784949	0.144304682157302	0.134934916498312	0.223439571696473	0.152233706576511	0.152233706576511	0.0210540187904035	0.238849367937624	0.215112760204193	0.288610353834687	0.138532811517437	0.247380020566851	0.173166014396796	0.182280483874561	0.223439571696473	0.27297098893445	0.255360500030338	0.126861422147092	0.0899562811588474	0.217211532298682	0.247380020566851	0.226175594723943	0.178113614808133	0.0824596770155895	0.288610353834687	0.159639058216763	0.076507878569789	0.223439571696473	0.172090406067371	0.172090406067371	0.152233706576511
D00780	0.0746810596488855	0.106020150174376	0.104949489445363	0.145994782457815	0.128271488264324	0.2308876893557	0.141359870392474	0.104949489445363	0.145994782457815	0.194370440239704	0.106020150174376	0.197904016453481	0.100629244766184	0.134171996514884	0.113551387520514	0.0899562811588474	0.253207799091365	0.177487743356098	0.207479602289582	0.128271488264324	0.197904016453481	0.148428012340111	0.209897989370644	0.138880133066312	0.268584446409759	0.187667431202424	0.134934916498312	0.235599783987457	0.225679845162727	0.157066522658305	0.129773579749205	0.219893131721627	0.233886924725053	0.225679845162727	0.187667431202424	0.212040300348753	0.229710160457802	0.207479602289582	0.251572617155418	0.219893131721627	0.206765168790185	0.146595421147751	0.0373405298244427	0.138880133066312	0.203724373577378	0.201258489532367	0.183244276434689	0.164920343551261	0.239399541103364	0.128508973084068	0.162215985166425	0.134934916498312	0.191996581562344	0.145994782457815	0.260400125809325	0.147689830358739	0.204186479455796	0.258136103861098	0.140562197403342	0.247380020566851	0.190959564516128	0.206149687299015	0.2308876893557	0.104159852419714	1	0.203724373577378	0.313836684051971	0.183244276434689	0.212040300348753	0.219893131721627	0.259546169978329	0.197904016453481	0.18141168524233	0.069439571773115	0.216457517995995	0.203325596984224	0.200772635171974	0.201258489532367	0.179912562317695	0.145517833778162	0.093603652182085	0.208319704839427	0.171263167278595	0.183244276434689	0.282719740784949	0.170607115464052	0.174621598437811	0.216457517995995	0.18141168524233	0.164920343551261	0.218029865406717	0.164920343551261	0.262841271852279	0.218276255907202	0.200772635171974	0.263872351778002	0.224291548487306	0.247380020566851	0.183244276434689	0.188490015503003	0.288998967730055	0.18141168524233	0.173834929972408	0.152233706576511	0.146595421147751
D00837	0.160462555580647	0.260400125809325	0.178113614808133	0.141359870392474	0.202978275435348	0.222137363268209	0.109946565860813	0.178113614808133	0.141359870392474	0.175914901185334	0.228350559864766	0.141359870392474	0.0842140961214496	0.103075338409549	0.0791616065813923	0.208319704839427	0.194370440239704	0.201569198838199	0.242331489107123	0.0674674582491561	0.129068051930549	0.144304682157302	0.197904016453481	0.0842140961214496	0.17007376413971	0.168429181762982	0.0883502900653274	0.302913866623862	0.215112760204193	0.0916226329773857	0.0776090495723147	0.209321099162682	0.147375162972578	0.189482211033303	0.121165744553561	0.172090406067371	0.337884495851274	0.242331489107123	0.174621598437811	0.179912562317695	0.0797998470344548	0.065968335324521	0.0247380020566851	0.13193568112896	0.190959564516128	0.210536229823706	0.258797103276052	0.138072684679182	0.143930643566205	0.139151261568854	0.210536229823706	0.242331489107123	0.291035667556324	0.097011559345414	0.23159024861411	0.186701659602131	0.262525614946036	0.1755596634758	0.226417730828567	0.162215985166425	0.123690010283425	0.194659380103726	0.152233706576511	0.138072684679182	0.203724373577378	1	0.173600413712911	0.188479827189966	0.147375162972578	0.143930643566205	0.186701659602131	0.277065623034873	0.138532811517437	0.11780038675377	0.228350559864766	0.103383079155134	0.34924220735554	0.236623937272604	0.302913866623862	0.183244276434689	0.194370440239704	0.219893131721627	0.144807358359094	0.217211532298682	0.167457473042195	0.172090406067371	0.291035667556324	0.205371924514353	0.210536229823706	0.189482211033303	0.206149687299015	0.186701659602131	0.173600413712911	0.208319704839427	0.187667431202424	0.19029262798068	0.27576836220702	0.388047226901738	0.217211532298682	0.198199751650657	0.22681036753915	0.210536229823706	0.1755596634758	0.177605991005929	0.19490577060421
D00987	0.104159852419714	0.11780038675377	0.206149687299015	0.121165744553561	0.148428012340111	0.252643277884431	0.164920343551261	0.181748122070301	0.168429181762982	0.265481311431769	0.144807358359094	0.257275221389525	0.161084963712393	0.265481311431769	0.103075338409549	0.123690010283425	0.343303107821771	0.32983969758244	0.247380020566851	0.148428012340111	0.272118022623536	0.253133090325154	0.296856024680221	0.217211532298682	0.27297098893445	0.313750101044772	0.247380020566851	0.232828138237026	0.306280213943736	0.181748122070301	0.22489119765716	0.146595421147751	0.321594026736906	0.247380020566851	0.282719740784949	0.28961570623827	0.346332028793591	0.273697296674835	0.226765348692974	0.33851976774409	0.219893131721627	0.173166014396796	0	0.161084963712393	0.215895470589267	0.299157648391575	0.189172491247553	0.168942742685678	0.262525614946036	0.197904016453481	0.241882246989773	0.247380020566851	0.247380020566851	0.247380020566851	0.292358655906316	0.237484819744177	0.294750325945156	0.218029865406717	0.210245035769383	0.184487113658017	0.28961570623827	0.197904016453481	0.201943237429296	0.115060405645971	0.313836684051971	0.173600413712911	1	0.164920343551261	0.202401385227386	0.262525614946036	0.262525614946036	0.186701659602131	0.241882246989773	0.0690358475795499	0.282719740784949	0.194659380103726	0.233886924725053	0.241882246989773	0.186701659602131	0.232828138237026	0.197904016453481	0.253133090325154	0.148428012340111	0.19307713749218	0.268343993029768	0.202401385227386	0.201569198838199	0.232828138237026	0.269868843476542	0.168429181762982	0.236623937272604	0.262525614946036	0.266409481268935	0.304467413153022	0.280052984163238	0.267994692440728	0.259881617286217	0.225679845162727	0.19307713749218	0.17313032815699	0.289984182557785	0.241882246989773	0.238849367937624	0.213950074107529	0.179912562317695
D01020	0.188479827189966	0.35982512463539	0.0781196419347647	0.0848157243314682	0.376959654379932	0.197904016453481	0.277065623034873	0.0781196419347647	0.223439571696473	0.453529707865866	0.247380020566851	0.24069383337097	0.136485494467225	0.247380020566851	0.123690010283425	0.0366488552869378	0.19307713749218	0.202978275435348	0.192406242876403	0.206149687299015	0.212040300348753	0.2308876893557	0.228350559864766	0.219893131721627	0.185535015425138	0.27297098893445	0.101489137717674	0.177605991005929	0.307092609931277	0.239883416423593	0.191519632882691	0.0706804299562784	0.32983969758244	0.223439571696473	0.366488552869378	0.380584266441277	0.318060450523129	0.192406242876403	0.197904016453481	0.356227229616265	0.222642018510166	0.247380020566851	0.094239913594983	0.176699590610573	0.161084963712393	0.388739890959325	0.183244276434689	0.19029262798068	0.282719740784949	0.168429181762982	0.341214230928104	0.226175594723943	0.197904016453481	0.263872351778002	0.287280438844119	0.213950074107529	0.254448162514487	0.219893131721627	0.159238684420808	0.202401385227386	0.380584266441277	0.0989520082267404	0.197904016453481	0.404803759974854	0.183244276434689	0.188479827189966	0.164920343551261	1	0.32983969758244	0.35982512463539	0.123690010283425	0.148428012340111	0.341214230928104	0.114175774692424	0.208319704839427	0.215112760204193	0.107556874862138	0.145517833778162	0.148428012340111	0.177605991005929	0.0879574505926672	0.2308876893557	0.520800251618651	0.449781405794237	0.158323213162785	0.238849367937624	0.168942742685678	0.148428012340111	0.179912562317695	0.307092609931277	0.209897989370644	0.213950074107529	0.138072684679182	0.241345927105184	0.241345927105184	0.219893131721627	0.197904016453481	0.126322133702257	0.449781405794237	0.156838667057133	0.132013176352996	0.388739890959325	0.193601583135782	0.215112760204193	0.194023118690828
