D00049	D00059	D00079	D00094	D00095	D00136	D00139	D00180	D00225	D00235	D00241	D00255	D00295	D00300	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00397	D00400	D00410	D00411	D00415	D00419	D00426	D00432	D00437	D00440	D00443	D00451	D00454	D00480	D00483	D00498	D00503	D00509	D00513	D00520	D00528	D00542	D00559	D00560	D00598	D00601	D00604	D00609	D00627	D00632	D00665	D00666	D00673	D00674	D00675	D00676	D00683	D00687	D00688	D00726	D00765	D00769	D00775	D00780	D00837	D00987	D01020	D01022	D01024	D01051	D01103	D01118	D01126	D01164	D01227	D01269	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02150	D02234	D02250	D02614	D03274	D03365	D04034
D00676	6.4837966982381e-14	0.00354727972152138	2.85088740843624e-52	1.30589406888494e-07	0.0131337466582723	1.15717295184966e-05	0.00390843884041074	0.0313937700778597	0.0182290801789819	0.0357088860368559	0.000362425795742243	3.75951157130916e-05	0.01026466033254	2.99944004587008e-57	0.010164339037063	0.000146126281251462	0.000569242411181989	3.07461019516051e-05	0.00110354639347389	0.000146666984854714	0.00899577533914653	1.09675873310776e-06	0.029812036158303	3.45722778008379e-09	4.50559196726406e-31	0.514512064212226	0.000742754870865363	7.7704196839791e-06	0.00394261211468111	0.023103259783915	0.000403098019837062	0.000807786482118657	0.885941844416105	0.0117135587983901	2.74865107417955e-07	0.0246753324884502	0.000684995824921501	0.00125282685444733	0.0137299762568345	0.0206746973252470	5.14454740147523e-05	0.000609184787078348	2.80834467324451e-07	0.0179402945820805	0.000905883406732318	0.029695865281564	0.00626472661340006	1.29857664829386e-06	0.0123045837672357	0.0021234570131447	0.0217367502606770	4.23794650436002e-06	7.63607066422183e-07	0.0112815306305065	0.591835451157797	0.498439343703984	1	9.67948064832056e-10	0.000523377229384493	4.65981538283612e-06	0.00517889114513505	3.28475824177794e-09	0.0269417173589098	0.00205242111868635	0.0286434359232439	0.000673054542462344	0.0158980185516587	0.00154015711509247	0.00872676836068677	6.5464575309252e-05	3.46598031958925e-15	6.01507515284766e-06	4.95212249623831e-06	2.50308438679037e-07	0.000143460414050238	0.0160323679801339	0.000118885928632537	4.67165584466733e-07	0.0171312174693943	5.53977195702899e-16	1.66123319738845e-09	6.49309826631895e-12	0.00733856146569473	0.00449785570996352	0.00115695820610562	0.0156427769591631	0.00600168759960907	0.0206605676670184	1.08710419477972e-27	3.75946083530617e-06	4.88003392135996e-06	3.53681380226226e-40	0.00308771567071534	0.0302586753362976	3.32856746253936e-06	0.572462068399922	0.000124085160364112	0.0124063132215405	0.00245732296022870	0.00230106665637988	0.0116197083932215	4.84824933152407e-10	2.268094436296e-05	0.0146307872860788	2.00449268776726e-05
D00683	3.79549075333873e-82	0.00043896336988552	0.0121631177452103	1.85344449966156e-06	0.0642786430108989	9.9708193113741e-05	0.000103175490374469	1.37415610680832e-06	1.05712378580271e-08	0.0181782643665478	0.00505596381141175	0.0480728684320238	1.67643161673527e-06	4.60258316319808e-57	1.89310609981727e-08	3.69725831796459e-07	1.95158148725563e-09	0.0158033490899031	0.00214087583864192	0.0175345029639763	3.51675567466866e-05	0.0428085723806731	9.44085049488368e-34	3.33646620400935e-09	0.0374357606664947	2.82326541126618e-07	5.96393998425696e-07	4.82018163545947e-08	0.0316284565945114	0.000285552523442376	0.00122217851342392	2.90163627086072e-34	1.06440830881070e-09	7.28609646794718e-09	3.79848570816612e-21	0.0503423967098221	0.000252103526152266	3.79761276019841e-10	7.71678610318405e-05	0.0585991569716315	1.64442188157013e-38	0.00436458971783132	5.20412866803662e-06	0.0105059950365123	4.21876829743636e-10	0.00915421127315283	0.0869518029262832	2.30870957402492e-77	0.00916386764970958	2.04812179655112e-06	0.00850719673946391	2.69947403784236e-08	1.69952266581414e-06	2.98573859050815e-10	9.66190524614843e-08	7.70844126481599e-05	9.67948064832056e-10	1	0.130648863396103	0.134434477300022	0.000128215355107800	0.00165443921091433	0.000169463262346579	1.14999012763438e-05	3.65016055571801e-12	9.66757519845503e-08	1.40566384523446e-06	8.2287360273711e-14	0.000591947673495999	0.000301589818950083	4.03408567923962e-16	0.000677324528713467	3.44550440126172e-14	1.93633398451374e-46	2.88139623327019e-07	8.5421748195218e-05	0.00111595219469937	0.074818709400671	0.0622369835433322	4.11540556967244e-08	0.0263610327349765	1.49535013103654e-05	0.0282880609219684	0.0666903316698938	1.57540045726645e-12	0.00767709900111119	7.37705507758927e-07	2.15221214220738e-11	5.39762196262614e-11	0.015929524922247	3.39534779824686e-14	2.80373505296369e-10	0.000293851478741642	0.000283323112938787	4.43966499259254e-06	0.000226199820890066	4.61356314501601e-23	0.000214645773170576	0.0608829606557093	0.00015453193543166	4.36125386475848e-09	0.00271564099761289	3.16845473965551e-06	2.93266701184741e-07	3.27149277740302e-10
D00687	5.92858160153331e-103	3.99899988629223e-09	1.43226078742514e-108	0.0138948865744881	0.0281194675734225	2.27371827264628e-07	9.0005083957777e-10	2.49709745688497e-06	6.4023670441786e-08	0.00246403740423330	0.018945710888232	0.04721958487314	1.63301182285571e-06	1.76562365479306e-40	8.01710458396855e-20	0.00278627711191314	4.92511819245832e-08	0.0145654100570683	1.63787978095451e-05	0.0318276717666112	3.80284104519161e-05	1.12197074870814e-07	1.33174829010547e-19	9.345056400832e-09	0.0253262524381805	2.85870862247304e-09	2.15337411840357e-17	1.1512852770913e-06	0.0437882482244676	0.000273006416232605	0.00132160177450351	0.000294506559797451	5.27962499647319e-05	4.91153660486875e-08	0.00134304887226310	0.00230597037139012	3.00868692201439e-21	4.28813045570762e-10	7.52441333179941e-05	0.0406300558029333	1.77819430864268e-38	4.63361566461738e-06	2.11502547754642e-06	2.41179208362284e-10	3.32227678670258e-07	0.0343835438168205	0.0649525617829405	2.61592365470549e-77	0.0219787758648885	0.000286927541146703	0.00186318954396798	0.000327382292147834	0.0116751507202128	2.06672345474346e-08	4.508915907464e-06	1.27764357742629e-07	0.000523377229384493	0.130648863396103	1	0.00299719621791213	1.25313818067845e-21	0.00178902653985014	0.00827010547369781	1.22589377920666e-05	5.87469424116609e-11	3.99445168075573e-103	0.0064885187980622	0.000312154114119607	7.92147196610262e-05	0.00132366088789101	4.0733122105224e-13	3.82046212704244e-05	3.27221908853399e-08	1.79361595760500e-12	2.14484535148367e-07	0.00265883544094609	0.00711413839247432	0.0649847252924661	0.0433369883004106	0.0098424520333623	1.93059571250816e-14	1.61591919212692e-05	8.82768849970895e-05	0.0517184043801785	7.9158657471086e-09	0.0383589140418872	2.55751751585547e-08	1.90312389135174e-22	8.0812148649567e-30	0.00126146024692373	2.06574219502983e-11	3.01030438445571e-10	0.000187718234908428	1.10828428723824e-23	2.93653821372221e-06	3.42524897930818e-09	4.35696718701644e-07	0.000383834060413463	0.00235526625882867	8.74417366656514e-13	1.69527090483641e-10	0.0256129677758551	7.58156441285133e-09	0.000985679725644396	3.69405437385501e-10
D00688	9.01949791688552e-32	0.000729103015623453	0.000195809042565972	3.35498219681208e-08	0.000838061530640782	0.00258316797534121	0.000142232359669852	0.0452243176848124	8.34496135878126e-12	0.0599243099520556	3.70632554533096e-05	0.0217282529028471	0.00203211504793148	1.75077779697270e-64	0.00173534218058062	0.0161914921989951	0.00076018289796272	0.0209465096341018	4.03603546472294e-11	0.0292615407020122	0.0146234381558024	6.93852352049418e-21	1.81425865143660e-16	4.29602715812899e-22	0.0209202779783787	0.00125563265224502	3.73301493741174e-07	4.43538207398822e-09	0.0436014495812508	0.0077328677640886	3.12976242103775e-16	1.49914997012941e-05	5.09207479163837e-06	3.89360331277562e-09	5.23639452897466e-21	0.000838801574345269	6.62130318400568e-05	9.95409431321132e-07	0.0861170068505103	0.0361961773967033	4.05127095348994e-12	5.9071216275312e-06	0.0340787472441905	0.0185968338300378	3.85022706647246e-10	0.0129198182779649	0.106890687641439	6.15858668235944e-33	0.0526228864286123	1.57945417891387e-16	1.29018986531806e-07	6.61165882597686e-07	0.00300009896732381	5.6365296667156e-05	1.31591493858503e-07	0.00131727720632649	4.65981538283612e-06	0.134434477300022	0.00299719621791213	1	0.000472446789430408	0.00228072376534681	2.02675130677886e-22	1.97631762934075e-12	2.71266017486018e-16	8.92285864246212e-42	1.96084416940787e-13	1.70683734779274e-27	3.40244651425914e-52	2.92705490355396e-13	5.56108645484575e-16	6.66583715860996e-33	1.07424650584932e-29	8.46971975339808e-46	3.69535609286435e-09	0.000693300046039942	0.00153416922142471	0.00267938852306178	0.0160632268869762	1.45280685539474e-62	0.0193459958399734	0.000126622666802765	0.0159595986824138	0.0314803879750737	0.0101105988035346	0.00257460775571874	3.30359666013759e-25	0.000213802664092829	7.44088063515617e-11	5.70769104475949e-14	1.05860857617079e-29	6.72504317656885e-65	3.24806142346651e-76	6.38148659436392e-52	1.65550428923591e-07	1.03951070686397e-14	1.04104779342049e-24	1.04780819479583e-14	7.78358810280796e-05	0.000213029032043105	0.00176569185371082	0.000206206049100325	9.82003540480058e-07	3.76171761266714e-09	8.57505746572169e-07
D00726	4.59786069335928e-29	0.00081561452930699	1.83092532391667e-105	6.66631497464721e-07	0.000135548239884689	0.0582615633456734	0.000113970849234812	7.8168291812643e-12	0.000402189306921416	0.00164533890105331	0.000233415963828159	2.53675707428074e-11	0.0196260985366439	2.19487712394431e-63	0.0205240921464378	0.00159000268818306	1.79801208615577e-12	8.18450383025199e-26	9.89965377271595e-08	0.000884360110719351	7.87801188644205e-06	3.87150625925151e-24	1.84438697567060e-10	3.08876785644041e-13	2.0995468021261e-26	0.00735773864915993	0.000245885486381885	0.0160617314284693	0.000290485486757144	0.00242436608297608	0.0188020320618342	0.00413034554720372	0.00524023424739494	7.26688277022996e-05	0.000189105055429975	0.00153923977538575	0.00262916950352331	0.00831449759184368	0.00321206964641604	0.000219885355316780	0.00237324898145828	1.42393253814832e-28	0.00281455349378624	0.0228291933220993	0.00277213371352627	4.91317492948768e-05	6.54471252685193e-05	9.35461711000724e-06	0.00155746149384451	7.2436309823191e-10	2.50767788221823e-06	0.000431727505959676	0.000798708082493694	0.00269614846252056	0.005759554968664	0.00544354123115699	0.00517889114513505	0.000128215355107800	1.25313818067845e-21	0.000472446789430408	1	0.00245596494170493	0.0173761909067127	0.0137587651190633	0.0141587282352921	0.00319502285410733	0.0166908770841265	2.16566980526994e-32	7.77171732599373e-62	3.49743944165966e-11	0.00206128433062004	0.0617692202891584	0.000232582435459840	3.519472929033e-62	0.0140923090494214	1.62970762198386e-05	0.000502418134349496	0.0212978849845244	1.80958162456254e-06	0.00310679562639609	7.00749451690793e-07	0.000400202468752871	2.22365221664142e-05	0.000146484892705900	3.83364744757267e-05	3.53956940375504e-11	1.44534994237296e-07	0.195547488234519	1.30220847189008e-06	1.20837122829093e-07	0.000212797939161078	3.89629296708298e-06	2.93891583391487e-05	7.82933773667422e-26	1.96258629805322e-06	0.00827324198056896	0.068663489178628	2.04509142052907e-05	2.15205924576649e-24	0.0225772050578088	0.000205402417206026	0.00016523299326587	0.00169869995578467	0.00230341969500993	0.00151149572357794
D00765	3.8688034259501e-06	4.82874496085489e-06	2.34887940112671e-08	3.35220054904018e-10	2.72828005230512e-05	1.33013312787130e-13	1.72488777223524e-08	7.28803315637272e-05	5.01652934977936e-08	1.82240877469975e-06	0.0191743343632645	1.41706959564901e-05	0.0336826881326682	1.03532432428193e-178	0.0210620923848923	0.00223143431878136	1.7892560210673e-06	2.1707626047586e-06	0.0118465132668433	7.79216248458001e-06	2.14047977015770e-06	0.00565921579569005	0.00215703022601682	6.73213337134294e-10	7.06729612729832e-16	0.00140358092969458	8.23652189513156e-47	3.45320087375115e-05	4.02232593865848e-05	0.0127078465062557	1.62845355760717e-28	0.0121613460139211	3.58946294336022e-09	0.000686355714551373	7.22272159774863e-29	6.89754519295214e-06	0.00998467229839431	6.09116542740193e-07	4.22412708350534e-08	1.97002777785436e-05	9.63368587013796e-33	1.12121803355644e-08	0.0284620509560974	1.27606855722624e-08	4.28326932669153e-07	0.000537176211547843	2.81004796634715e-05	0.00208758837261901	2.42521213506871e-13	8.62325446567625e-15	0.000317641492930761	1.76145840407397e-25	2.95279632367851e-15	0.0374366569269040	3.94518797333064e-09	3.39674532684289e-09	3.28475824177794e-09	0.00165443921091433	0.00178902653985014	0.00228072376534681	0.00245596494170493	1	3.21109956737671e-08	0.0138385683721749	2.98220970506229e-08	0.0133297100336017	0.00188763735594008	0.0432876258378437	3.36633697825359e-19	0.00515464763799663	3.93129771615275e-21	0.00728823718617555	1.57193145876710e-14	0.000325469679586871	0.00670683653582918	0.000425620438504602	0.000505248689201126	2.31507216893573e-08	1.72448084974953e-06	0.00237378313030154	3.42652241571024e-09	0.0253908067607302	8.43189367637868e-06	0.00300076583889668	3.86377403049168e-05	0.00267749720348335	3.71222577482625e-26	9.76011456484262e-09	2.22959689326444e-32	2.58479444255345e-08	1.89903947357454e-13	5.58801999868244e-33	1.95379823452654e-28	4.54723147952454e-15	7.70897452467157e-07	0.000456933006449232	5.84637764626588e-12	0.0106913075424104	0.00325027675837008	2.58345629572186e-08	0.000228181303507242	3.38072899030783e-14	0.0131247625803525	0.0132392095025621	3.36621597228575e-06
D00769	0.0452076440522946	0.00191330566079336	1.57887151728733e-08	0.0272458875859571	0.00277092710900346	8.79448633206487e-05	1.3739089143934e-08	0.00488444497441525	0.000959790839481955	0.000960261597467964	0.00739076864252306	0.0314643714385412	1.82770071755209e-06	5.08779022883033e-08	0.00306386477564859	0.0151074972357034	0.0137933356627640	0.0198519167574114	1.50989518951887e-10	0.00658893267520003	2.61136018144722e-07	0.000147445424397587	0.0442128573329198	3.51273483494501e-09	0.00791284193477935	0.0263627187060078	0.0250870978568734	2.11600654307341e-09	0.000180123620864892	0.0147426634713713	0.000809186777823566	0.00849026175738777	0.0294823262687102	0.0145114717252568	1.33067175759242e-15	0.00162634627675573	1.36387161802153e-06	8.78836244704048e-06	3.31364207104559e-08	0.00121191578291741	8.72757471721768e-08	3.54153725326441e-21	1.13502652992639e-11	0.00791303250434465	0.000456412561978012	0.000227215867776483	4.20249235833415e-06	5.89526465378871e-26	0.0224968475772443	0.00578987523837448	3.17730545567115e-06	2.41385879878525e-14	1.03367954930735e-21	0.00569182917756788	0.0323402960569288	0.0198587457122901	0.0269417173589098	0.000169463262346579	0.00827010547369781	2.02675130677886e-22	0.0173761909067127	3.21109956737671e-08	1	6.21092609190604e-05	0.00681281662082596	2.17367336470658e-07	0.00754782921539124	0.00388512804915259	0.000719910044461751	0.0246183795202557	6.59371247800365e-21	2.22150574547457e-17	0.0643847150392444	3.5605816625428e-10	0.0336021203747017	0.00883592844575805	0.000197120570002735	0.00926276396467596	0.0060469920372667	1.80213291401702e-37	1.68790491266272e-09	0.00467597607411953	0.0111704001379818	1.66889348306058e-31	0.0527830029484927	0.00844559184058117	1.13755096324691e-13	1.92406604270523e-06	1.37848971881075e-21	9.09159954754198e-06	0.0588021691071969	3.95302200893841e-23	0.000197363902165353	0.00147669325912954	0.0211373331566447	0.00155494110756577	4.58821310671231e-12	0.000442076938363166	0.00935227756561532	1.07089664726585e-21	0.00372416337983507	2.35895938681432e-07	8.58938461797616e-06	0.0953948670158653	7.5708238564007e-06
D00775	0.000161311995076675	0.00435546082865444	0.00199462131150765	4.04618027929293e-06	0.00117884480254600	0.000146898153029045	3.8290180604768e-08	4.62125914799922e-11	2.33349539273398e-07	2.88572802484966e-07	0.0632812886214894	0.00823877359467575	2.184781967703e-07	1.29872828936947e-40	0.00717036732622671	0.01784803731796	0.000347045020959014	2.31835627259102e-08	0.000913410475649018	0.0190515691299896	0.000415168560535912	1.33797183961585e-156	5.80719953933161e-10	0.00218812970613379	0.000181483387622017	0.00220093590903667	0.0136068419086810	9.2063763064996e-16	3.77813328651087e-26	0.00398917758155189	1.45282959627487e-105	0.00995731589658895	0.00230755867993207	0.00175738013827176	1.59861379816651e-15	0.000131469605036919	0.0085474216317835	1.34433468410167e-29	1.02540919957407e-31	0.00321797137283404	2.33752114174077e-12	0.00168414835526508	9.72973083868938e-05	7.1184383174507e-05	5.14752147376667e-13	0.0268514899342762	3.72490793035860e-13	3.92249209035905e-82	2.42607148032160e-28	1.91258425284744e-10	2.90981336260267e-40	5.29345533710124e-14	1.94811312811236e-12	0.0365546435557552	0.00245632892421827	0.00212251035876517	0.00205242111868635	1.14999012763438e-05	1.22589377920666e-05	1.97631762934075e-12	0.0137587651190633	0.0138385683721749	6.21092609190604e-05	1	0.000326908356107872	9.63807634764217e-14	0.0172934305954347	6.54514483641243e-14	4.96454148029902e-122	7.99833452114609e-05	8.98596766301684e-42	2.84674071279172e-05	2.40538442846963e-08	1.60629082159134e-33	5.69245540057773e-05	7.94674641042177e-05	0.00885386873887329	1.37246084713649e-05	9.47312130245795e-05	0.0287459473575794	0.00203008127036269	1.20228404407957e-05	1.41896674517342e-05	1.20131368600923e-08	0.00358829763149975	0.0101709117832104	7.48243225116704e-13	0.00218127571419576	4.27463836953136e-34	1.51270105911237e-05	1.45984113822500e-14	0.0564554507044922	0.0370997575246723	1.24629834120532e-05	0.0103159503128765	0.00492277953698781	0.000151784625155089	0.00192862610234104	6.97840173554632e-86	1.12963830931396e-38	0.000147621330939528	7.49110169457717e-16	4.67208047249896e-18	0.000240796281820104	0.000140456153456656
D00780	0.00782501479368719	0.137696638146161	0.000177809478293749	0.0117963924014364	0.0158538929402544	0.0233153749384528	2.45496167345323e-14	0.00996025250483106	7.1023804027849e-05	0.0118823155301770	0.0115550885189302	0.0115017249035817	0.000469904977033489	4.06145453508153e-12	0.016070061264403	0.000955404880923115	0.00168905957268482	1.81388604706408e-29	0.000603396366958408	6.85869293711611e-05	0.00192298880974663	2.65065845981853e-47	1.78541319549071e-10	0.0116912002055940	4.57042333487046e-07	0.0249555046043196	1.19917842475439e-07	0.0558641430165572	0.00772198617966791	0.00429823630884891	0.0203916309946287	8.60209152434734e-13	0.0309008235561602	0.0268554274349066	0.0351417540377928	0.0121872781868654	1.27317818231449e-05	0.0341997389333424	2.15877387319424e-08	0.0166071689866221	1.38587502244397e-10	0.0301846627264232	3.73755154745119e-07	0.127741585062987	0.0290648139489337	1.57468138527306e-06	0.0221248020471203	1.57176416832353e-12	0.00685012372557686	9.1883728868177e-08	0.00517659732732729	0.000836357007059027	0.000135217388995949	0.000604882673357736	0.0103801934941428	0.0227850387816443	0.0286434359232439	3.65016055571801e-12	5.87469424116609e-11	2.71266017486018e-16	0.0141587282352921	2.98220970506229e-08	0.00681281662082596	0.000326908356107872	1	0.000217055654562977	0.512355382663042	1.09228791761921e-13	0.0131627933992680	0.0279815832753159	0.0725630431095349	2.22864916984458e-17	0.000115806538495544	0.00175356513048070	0.0555165163428063	0.012623280422062	7.18915003358953e-05	5.59264325833507e-07	0.000734820777027991	6.03195761774215e-11	0.000180969491786212	5.70812354996117e-08	1.54027837257771e-07	0.0136847298895685	0.00152458394247719	0.000772428900528919	3.28665573494829e-14	0.0393526022749516	4.30545220904651e-13	5.3126805353757e-07	0.000114168637386744	4.59558322871835e-06	0.0149352428223627	9.0242681763073e-08	0.00760057492562715	0.0265707379398877	0.000127251066429781	0.0312193932891809	0.0142840644922852	0.010361942225992	0.103398810043190	0.0100300680340623	7.79858905409245e-05	2.67506649101694e-14	0.00173521899898429
D00837	6.93822887435054e-13	0.0310892036554696	0.00116804609903659	0.00027359615195875	0.000599314848298704	5.2053555552877e-10	3.87557601933286e-05	0.00144878830911004	0.0102442849835442	3.88246225410701e-05	0.0188560719247027	1.33934873642377e-32	0.00935090404369494	0	0.00952941672347964	0.00255435531269782	3.59626459439334e-06	8.82987921970846e-44	1.01375931737912e-24	0.00184342149776417	6.26733963180293e-104	2.91887133594268e-06	2.81322949003167e-06	6.1628022584504e-06	2.94840048642856e-10	0.00312042759786809	2.35785498839133e-32	0.00579981671764311	1.11501403937914e-07	6.5881997466096e-07	6.66238494679384e-70	1.04715588431547e-37	0.00073548927791421	0.00512775236006273	4.81555217603083e-11	0.000292642977551934	0.253988581229819	0.0123043962855006	0.0405901920294226	5.04558447398602e-05	1.09182613543057e-09	0.00522375548139704	0.00304684575046214	0.000108858822571458	0.0428953055805931	3.94268932223021e-05	5.26378322643760e-05	6.33032020600692e-55	1.40954252311956e-07	1.27215667246930e-08	4.07665320339751e-07	1.80489939157011e-06	0.0144761657535035	0.0102729142123660	0.000808378118226669	0.00528209104746838	0.000673054542462344	9.66757519845503e-08	3.99445168075572e-103	8.92285864246212e-42	0.00319502285410733	0.0133297100336017	2.17367336470658e-07	9.63807634764217e-14	0.000217055654562977	1	0.000236748648433085	0.00118527538554256	3.24843125691313e-32	3.78183678551403e-11	1.56313070047856e-43	0.0071597675678859	3.09936149571044e-06	0.0127040262131324	4.10559299527379e-05	0.0629119612341266	9.15791274333639e-32	7.33676301334295e-05	0.00847389248255232	0.00336320707758675	0.00118881448983497	3.03914345313537e-10	5.28880723691303e-10	5.98362032715394e-05	0.00173120988243042	4.98112597184901e-05	4.88500221418652e-127	1.74534540164903e-06	0.000117886701147476	3.65317740658859e-21	3.05424373469901e-06	1.03291049183868e-87	0.000351384001138651	5.36673538067161e-07	3.20212368949682e-11	0.000865504900316274	1.27512938816467e-26	0.0177124312725731	1.72435765689136e-32	8.12226772567762e-05	0.0103028529430147	4.26054453916769e-07	0.0607582969831958	0.0481795404973455	5.07472724853648e-11
D00987	0.00918440476614922	0.128604693286399	0.000369455861389637	0.0252368904578638	0.0112753485690466	0.0235809660851570	2.88144654179804e-14	4.52599472988393e-11	2.37129755373207e-07	0.00399530554427513	0.00150486924801152	0.000477711865441942	0.000148758170480328	3.95150336828076e-30	0.000546100248368603	0.00259779744216620	2.97619311863234e-13	1.21178914255012e-17	0.00070813368811805	1.27890354610573e-06	3.02057821487669e-13	3.1109254144107e-47	0.0341536862811883	0.0137222379406685	5.36441054840888e-07	0.00688030540788878	3.86885812701413e-18	0.0322433599363350	0.0090634776474083	0.0211676143409314	0.0277558323313620	3.06667931200037e-06	0.0169036684242681	0.0336550835262918	0.00333068759079553	0.0169661726882813	0.000411692842307211	0.00410283922769778	5.83253894636739e-06	0.00520670717264271	6.29806234696466e-36	0.00092318963765007	1.23870077938230e-09	0.176699910272095	0.0123479716065267	0.00205626042045817	0.0313928096968089	2.11652909633061e-25	1.01742099275896e-09	0.00253855844732721	0.00196643396036347	2.52571946627450e-07	2.53272932325536e-06	0.00244403822792407	0.0041974825317522	0.00616480691375803	0.0158980185516587	1.40566384523446e-06	0.0064885187980622	1.96084416940787e-13	0.0166908770841265	0.00188763735594008	0.00754782921539124	0.0172934305954347	0.512355382663042	0.000236748648433085	1	3.10968657103765e-34	0.00134252070553310	7.82613017714482e-05	0.0291353551247966	2.21327844204159e-20	0.00468625398215108	1.53184539435793e-10	0.0434771757309865	0.0149014196347565	0.00190931044637296	9.55004198386041e-23	1.11205319455754e-06	5.46238815864035e-43	0.000376022749609337	6.48784200087951e-13	1.80786112030130e-07	0.000227324740371070	0.00143829275963607	0.00248337474121317	3.85762549884955e-14	0.00490751919677498	5.05341099437003e-13	1.56557872378059e-09	0.00461803564508451	9.59651425977544e-20	0.0120102845706679	0.00250545407363295	1.62170266745501e-05	0.0123899054516185	0.000149357584259727	0.0170249067608020	0.000165400511116396	0.0121620564401457	0.0237285258044904	0.000199859288810598	9.3917409621408e-05	4.54366611178434e-08	0.00203730935501839
D01020	0.000126588373066337	0.000132275954549432	0.00104432949802034	5.85003649899993e-10	0.0805281531327874	3.64152641399308e-27	3.06694922083665e-31	2.19426528505964e-16	2.4554489745777e-30	4.37927070551016e-09	3.5501983933022e-05	3.65106802854218e-09	0.0071661521890406	2.92666289875249e-63	6.81055747431363e-31	6.71111084610803e-33	1.80218141280725e-30	8.71423025754574e-33	4.29360418465597e-34	9.03625607607177e-05	2.15594236422751e-30	0.00987621169933814	9.29948443537383e-22	6.8043101191434e-171	8.70319526589394e-33	0.00245035021622756	8.09370243818635e-92	6.73673707986598e-42	6.13325488987018e-09	0.0159901001620605	8.68202022228637e-33	1.34161505363210e-27	0.00168302702502166	2.22632127805664e-27	4.38322866992623e-27	0.0224329738306003	3.56771192907441e-31	2.49296055848031e-29	1.82993081706906e-06	0.0311507244272007	4.61983726572483e-33	2.35713519023565e-15	0.000180174058171556	3.10552447726039e-76	1.37944901269671e-27	0.00322049094369694	0.000354782849545284	1.93052554923426e-09	0.0254594330729455	0.000327656914556946	6.29272606776629e-22	0.00426112083957866	9.67762035653093e-05	8.3036837719808e-46	0.00190563792175693	8.57749102608583e-07	0.00154015711509247	8.2287360273711e-14	0.000312154114119607	1.70683734779274e-27	2.16566980526994e-32	0.0432876258378437	0.00388512804915259	6.54514483641243e-14	1.09228791761921e-13	0.00118527538554256	3.10968657103765e-34	1	0.000145556073463516	0.00407666848098803	2.55428669946122e-27	7.49098625957922e-27	6.16717197983340e-27	7.70406402920942e-10	2.82808036977334e-34	1.83185664001397e-18	2.86213758097420e-08	8.64712330537149e-05	5.75494491275386e-57	1.25220511533007e-15	0.0412200508377411	7.58263396353201e-05	0.000213618613995636	0.00523680307568275	0.000235376574482230	4.68299978651199e-63	4.28226880340908e-99	2.67170061559163e-63	5.91449293826216e-27	0.00106185749421094	6.07743573139885e-27	6.25623886304093e-171	0.000543325258300298	8.33607671543987e-33	1.85725733204906e-10	1.06648980139161e-06	4.32134683578621e-32	6.94963375166817e-14	0.0160898181865546	9.64965397647088e-05	2.05855143001201e-60	1.09588893470435e-09	2.19516373443023e-27	0.00252920928388898	1.93485315918466e-27
D01022	0.000175393304643154	0.000591135712879153	2.62266106950067e-07	0.000362462458809106	0.040167456732776	0.000201280901494033	1.64349009313383e-62	5.71894150158055e-92	3.77859606484051e-14	6.60160731586271e-05	0.0132958444587432	0.0132281842479657	0.0177010275905665	2.35255785584341e-72	0.0184904407776969	4.19841561989606e-63	3.38162001774052e-27	0.000604752897352837	0.00333371641938817	2.1409855268664e-19	7.17684685297506e-05	0.0202784075248908	9.11653045565728e-25	0.0138738371367809	2.6629146669704e-62	3.76933539082741e-05	7.99163287594853e-05	0.000197053548606039	0.027533806749027	0.00545836003657857	9.39992629225653e-85	3.63833062718024e-18	0.0435430793541731	2.53848641284306e-14	1.79276380889525e-08	0.000258458588460603	1.33416065688265e-44	7.40221330934215e-27	7.75261451815164e-05	0.0312506070079134	6.73271706615774e-27	1.80085791583919e-84	5.03257492171176e-37	7.23454725567891e-25	0.00121058962112786	0.000216064092526043	0.032560640282286	0.173502526373042	0.000205736176577029	3.44062207276272e-09	0.0506978314910185	2.11411343750644e-06	1.65392807349859e-08	0.0198951989983190	4.22213680420218e-05	3.63539290628427e-05	0.00872676836068677	0.000591947673495999	7.92147196610262e-05	3.40244651425914e-52	7.77171732599373e-62	3.36633697825359e-19	0.000719910044461751	4.96454148029902e-122	0.0131627933992680	3.24843125691313e-32	0.00134252070553310	0.000145556073463516	1	0.000272144188396852	8.5186359728536e-27	1.7680227364823e-24	7.03190601621309e-14	2.78957165078470e-09	0.000165357014173633	2.9814786653466e-19	0.00044280582120489	6.60682119857111e-106	0.0494210951456453	2.15083084286029e-62	1.00194181200580e-22	0.000551467277860213	0.00174318249731457	0.00013145373016465	1.701977684257e-14	0.00151758691589275	0.0210200799769122	7.82079697277536e-22	2.41904311406621e-08	0.0669518616678132	6.92954175327184e-14	9.25472106216576e-173	8.01153598169755e-73	0.000578509671527812	8.0898917303654e-07	4.52009765444935e-05	1.78450171552304e-84	0.000918318852482633	5.84447873535615e-05	0.00070148540972954	1.32917499715678e-62	1.76068043078840e-44	4.36125849708795e-07	2.45145180483887e-14	6.37671318995783e-27
