D00136	D00219	D00225	D00228	D00252	D00293	D00303	D00319	D00331	D00332	D00336	D00340	D00351	D00358	D00364	D00367	D00380	D00392	D00437	D00451	D00456	D00474	D00477	D00480	D00512	D00513	D00528	D00537	D00538	D00539	D00542	D00545	D00547	D00549	D00550	D00552	D00560	D00593	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00658	D00677	D00678	D00694	D00697	D00708	D00711	D00726	D00738	D00740	D00741	D00765	D00771	D00775	D00809	D00816	D00831	D00960	D00963	D00964	D01108	D01111	D01118	D01253	D01275	D01350	D01448	D01450	D01453	D01575	D01599	D01768	D01799	D01828	D01854	D02041	D02086	D02101	D02163	D02234	D02253	D02261	D02272	D02409	D03274	D03365	D04034	D04048	D05461
D00658	0.00207804701031124	0.0275858775832898	6.30182410751714e-05	2.31882555914102e-06	4.51904903955464e-06	0.00243032062954261	0.021132533966636	0.00040977566748006	0.249821022290350	3.65815341486170e-08	0.00646409167863522	0.510218225417957	1.77392392952435e-39	9.62114129581616e-14	2.30047493294022e-13	1.9711759316611e-06	0.00834385239665312	1.70254228566550e-35	0.0133812399596069	0.00122953343794262	1.46190504835213e-37	1.7554645704069e-07	0.00641749941342257	4.44712959999545e-21	1.30851999912043e-07	0.00368415375918838	2.45911765274985e-19	0.0383226753300077	1.26420315353699e-07	2.73789287752535e-08	0.000143897542514304	7.8199178403459e-11	6.09904352214166e-07	0.0150640109485495	0.000292123005900199	9.09886933689486e-23	5.31569969408201e-24	0.00783690509607917	1.08003255132824e-06	0.0222682293351767	0.00209083505216722	1.69355655506517e-09	0.000244306146181549	0.00469305447789554	6.28300341842567e-10	0.000288043228537843	0.000151801186175957	0.0186218128619889	4.59101134111131e-05	7.3815445124559e-06	1	2.94369726759292e-07	5.0846066683081e-06	9.36085223313447e-05	7.16557304902698e-14	2.33102128210352e-07	0.000157891876613651	0.00451277947529667	5.03128294542312e-05	1.07205324849632e-10	5.36095874821334e-34	5.61426149575268e-10	2.17502451360860e-42	1.36034475647966e-08	2.16832547890222e-06	3.00364480955784e-06	1.2297198607713e-06	8.51854818716218e-06	5.89342002942994e-14	7.81379049537364e-12	1.06263310026436e-05	0.00703145046563419	3.53931922273393e-08	2.77939284848712e-26	0.00199279824983776	0.00131948173659397	4.85119509868786e-18	4.04018591624048e-05	1.76319879487981e-19	7.30768333226248e-46	0.00152591145212966	8.48239500618445e-11	0.00280484558255431	5.82491106687489e-06	0.00784443773299808	6.36310396279692e-39	3.01316638216761e-05	0.0156964415423046	3.88045909711882e-18	8.8424728203155e-14	0.000210529903049671	9.72528327322368e-07	0.00436741702968839	4.28207442651134e-07	7.14139074047315e-08	0.00200967890086546	6.30843893990549e-08	4.27956371428906e-05	1.30244295196379e-22
D00677	0.00528544567022326	4.35857684158815e-24	4.69878675745053e-11	4.89564191357894e-05	0.0215655881700766	0.0232208196600981	3.33967646050795e-06	3.18136822895165e-22	1.36673962047237e-05	0.0253458705608094	2.76940472310316e-06	3.07843229673892e-07	7.72717446940119e-18	7.21374645114093e-08	1.31447557683714e-61	4.59251211323381e-05	9.26466402353403e-13	1.26611661658743e-08	5.29851043525343e-06	0.0131011122503636	0.162923508333104	9.51935336489802e-28	1.04866065472388e-34	1.26950555547982e-08	1.52316792674436e-06	1.74379997028808e-07	1.91988959824839e-08	3.09140943153117e-20	6.85539130006369e-28	7.64710804697737e-06	1.40244218005350e-28	2.25785916509941e-11	0.000383708836846882	0.000344598174734496	4.60832183720401e-05	0.00470111286286595	1.45855494957565e-28	5.09887676850375e-05	0.0139706249826019	5.72798482286604e-09	1.98022033656654e-05	6.92177233149405e-28	7.08910386390278e-09	3.54081136542445e-11	0.000364470013770177	1.01673755860055e-05	0.0143362928661484	7.9550325027632e-28	0.00804693375181662	1.34294933694139e-17	2.94369726759292e-07	1	0.184243846286169	6.97966934034803e-11	6.28129068611588e-05	1.26404233155777e-27	4.20536490475744e-20	0.0967458750733434	0.0202118376851863	0.0072854129578521	5.34503735493374e-17	0.000325678235721667	1.06883625171860e-113	8.36945553260121e-05	4.57789774336265e-05	3.12313863121511e-13	0.00784489529622058	1.95051841168783e-10	0.0301594483271372	3.24920734445889e-20	6.2501169071704e-08	5.43085419056969e-14	2.71111185133525e-28	0.0247305581588758	0.00102912663017602	2.19213354527567e-06	3.06233399428153e-17	3.66944757652037e-14	2.45371946723865e-07	7.10953462950769e-89	0.0299366092998155	3.25170983774364e-16	5.2069726969821e-65	4.26894409971854e-25	6.05879861058946e-14	0.211420394404016	0.0031764101932622	0.000647919232412016	2.4495534738935e-17	6.03006514893974e-05	3.12824400038606e-27	1.17325982620084e-61	0.00092027894904821	2.00156347135469e-07	2.15362316887599e-17	5.73741594608568e-07	0.00944646928143132	0.0125612879491147	8.5155510677563e-28
D00678	0.000226861701559400	9.04568449187525e-45	2.78695803827711e-10	2.58910352464516e-13	0.0187576913859267	0.00863110287406621	1.36057408467660e-07	4.42602816081419e-08	1.73653013161269e-05	0.00170418528781783	0.000145462745958893	6.02514759206003e-52	2.46257606203283e-14	9.36648831665757e-08	1.02996590695105e-07	4.04168856562618e-06	4.33552240320793e-65	9.86340418712614e-10	0.00114582462544201	0.0242972425154234	0.634726394517572	2.17363901370939e-30	1.79602422069858e-32	9.89298455845303e-10	2.19367725145018e-06	0.000158541858472111	3.50267015972044e-32	2.99730193073009e-08	1.97780441617503e-07	1.13106832233507e-08	4.43752240359627e-08	7.18044711204194e-08	6.46522861521911e-08	0.0067966089594674	0.000170641506396096	0.00749773843047203	2.40497717975899e-13	2.60842830758055e-22	0.0018248069354793	1.43517137954118e-07	0.00127372860320601	1.93377696560085e-07	2.50936936939885e-21	5.60197526690087e-10	3.91529791747463e-08	5.51910823021618e-05	0.000188435346939143	3.64268549106303e-08	0.00556339118829131	4.52882417616534e-08	5.0846066683081e-06	0.184243846286169	1	3.57219342643472e-07	0.00862551441049486	2.88630080377689e-30	4.3812595136386e-06	0.137147671008379	0.00705039473434277	0.00935959613085425	4.64790028404337e-08	3.49857949875654e-08	1.88096014128588e-32	1.72011584463201e-07	0.0391344708793980	3.07579162332602e-07	1.25886088202654e-07	5.11446425706351e-40	3.91493295683671e-06	2.49092162822665e-34	5.13248220453174e-05	6.80161214405701e-50	2.09744602815667e-16	0.00919227694182333	3.38540024456081e-05	2.81625141584045e-06	4.14276736722185e-05	0.00564351536231793	2.97959232096250e-07	9.13367573315422e-89	3.66681409039376e-08	1.48182561355671e-17	6.68943928726653e-65	6.00781616182038e-06	1.85979269138800e-17	0.0486934633284177	0.00407743663197315	1.28689619150641e-10	3.31378948699283e-05	0.000182945384293414	4.79280217266836e-21	2.08093803332963e-07	2.00811667853004e-07	2.57142452403994e-07	2.91466672626347e-05	0.00245114142303246	2.56903484455763e-05	0.00597787729429086	2.17356077152305e-14
D00694	0.000781732927727464	9.28049732961499e-22	0.0886180971154	2.27146978778505e-06	0.0608913919928989	0.144231833614737	3.69226881376661e-08	1.28391727466162e-05	0.000639678390857423	0.0130513187647811	6.5506289125803e-22	9.80971966351639e-05	6.37943438391826e-103	4.91772679056471e-27	4.25061879214232e-10	0.000820644300270116	7.83649097954376e-22	0.0329551198037954	0.0004860760850686	0.000158569692439959	4.05471629947278e-07	0.0288057489836853	3.36352116427839e-24	3.11153101030384e-10	0.0214720585527779	1.74104046920247e-14	7.43394674937957e-27	0.0105166405688763	0.0199653313928757	0.0128088938697263	2.21470015188589e-06	8.45081046316526e-31	7.60803556412554e-31	0.000562544239787997	0.00397648173249244	6.14685728895776e-05	2.58487195032800e-05	7.94229455689295e-22	1.15646733182230e-05	5.32798103042971e-05	7.93044692547078e-06	2.70194537473163e-07	9.87621894143584e-06	1.73386041434173e-10	1.13576291181293e-05	2.27978117858800e-08	2.24760854809502e-05	1.05662822114509e-05	5.68342157388981e-05	1.31373669177339e-05	9.36085223313447e-05	6.97966934034803e-11	3.57219342643472e-07	1	0.0101432734148893	0.0475302464516627	8.05288112086763e-05	2.56462585602357e-05	7.2846900560161e-05	7.96074701314135e-27	3.74734358294922e-27	2.50940133022282e-14	1.27596712654502e-22	2.40172759561182e-07	2.18492719881183e-10	0.0025065760975181	0.000526000389624449	2.2045963957974e-17	2.21082585051138e-09	1.90765656486764e-09	1.32988351695397e-14	3.53065441938165e-27	3.46915309043945e-05	0.086205749877487	9.3185701712513e-06	3.91991877967794e-24	7.71298676841602e-13	0.0278162058544298	3.43447900003145e-17	0	1.88093999637443e-06	3.13606607005082e-27	1.20912143353440e-21	3.02990899238696e-57	3.93888431230714e-27	2.35353142033912e-23	4.72409188904487e-05	2.73278761544797e-06	6.16959925597558e-13	2.05423642961540e-23	0.00272767880081738	1.18607678637479e-05	1.26627215058814e-05	2.00136006815948e-14	5.42420949292789e-13	5.75991481799866e-15	0.00135904883489803	6.04001667474338e-05	6.32861563471431e-08
D00697	0.0170991718617918	9.14785411017729e-16	0.0540748409608373	0.00695160609335436	0.0169371113144599	0.045266386858719	0.0221557762064123	1.49861367484420e-10	5.7851628632039e-06	0.0283840045888599	1.14937142932344e-10	5.06132160604186e-30	2.61316715702091e-148	7.68015096238309e-10	9.4442175994136e-11	4.9366663398981e-05	1.37498841076781e-10	0.0077870822852327	0.00097271622392931	8.80459727419477e-05	0.00977569224178755	0.00973621354294346	2.6281143518603e-10	1.00124855570838e-42	0.00486613128285715	0.0635275089433278	8.48919650561196e-10	0.0333683811828060	0.0438443741940817	0.0084981482226011	0.0171634415784216	0.0554789204175280	0.0485715074867597	0.0134523679271012	0.127507004477805	4.78644449208909e-10	0.0425654111472928	0.0096633275455051	3.87096096149731e-06	0.000953437530165117	0.00118564493393359	3.59906143752664e-06	0.00117344654383996	3.05420085103945e-10	0.00589488192993974	7.53477110233133e-06	0.0136468682680192	0.00548061901985186	0.00453219220264374	0.0127937375428090	7.16557304902698e-14	6.28129068611588e-05	0.00862551441049486	0.0101432734148893	1	0.00866861363763934	0.0199252417911876	2.91031698784602e-29	9.87495834337484e-06	1.67153804505198e-10	5.63851882616849e-11	6.73368014697657e-06	1.17070731704099e-117	0.000130876845979122	9.6898483645935e-05	5.87613115470455e-05	1.15112806958543e-06	1.71992847050597e-10	7.60085569070138e-11	0.000127940912284451	9.94950417870427e-06	6.46325184348381e-14	4.80115989236619e-44	0.0269193915823136	0.0178247168488714	1.11196468034613e-10	4.99303955837378e-07	0.00787812305710425	5.94468962240703e-10	1.81687778206538e-13	3.29574718447303e-10	1.37269995091591e-17	5.8116761656824e-39	1.07967662847127e-05	1.65367773307685e-10	5.73699825912632e-10	0.00826501136470047	1.51428017494656e-13	3.99392013357827e-07	8.68047563071791e-05	0.00832763947595651	1.56618745787121e-09	0.000181111318782724	5.13116270079762e-10	3.51138843930073e-07	1.52900696873638e-05	3.09500494344672e-07	0.00950635323413407	9.65120938166976e-11
D00708	0.00112831661555173	0.000136010982286856	0.0158989329347092	0.000955234472157856	0.112424301665681	0.0186658092920414	4.93464101240858e-14	1.02681422904945e-30	0.0103962309816132	0.0493825337279696	3.81293840789816e-28	2.44279737972847e-07	5.04907794051029e-16	5.42524922722325e-21	0.000126195339269989	0.000809376723367609	4.56140301596619e-28	0.167250801368347	0.0124129830724887	0.00487508244650546	1.08728705537687e-35	0.375654325514150	4.33515718046557e-29	3.58845708649235e-30	0.347692624767891	1.93793644125534e-13	3.10570137159374e-198	0.0780672043890173	0.131856550945974	0.149592570719821	1.77409436936069e-05	2.55982874956730e-06	2.30454442797722e-06	0.00112284316614088	0.00642524870942345	6.07670903976503e-05	1.32925085788132e-10	4.62298832986248e-28	0.000112743922904338	5.2473698358915e-05	2.43162600852862e-21	0.0193251679261032	3.22439303180659e-29	6.92859481323318e-17	3.61721182992484e-29	2.78297463777568e-06	0.00103550648037543	4.39071920539782e-14	5.59754550252218e-05	1.87164280275585e-21	2.33102128210352e-07	1.26404233155777e-27	2.88630080377689e-30	0.0475302464516627	0.00866861363763934	1	7.96098877749341e-05	4.23031319551514e-29	7.01998572023579e-05	4.85163704525621e-29	4.29403847321961e-29	2.51941039076231e-07	1.26130344841453e-22	0.000254558928354755	1.22579387859622e-10	0.00368222013196328	0.000506442055181573	4.3904197387815e-71	1.23696458810971e-27	2.28855959472184e-12	2.6359658286287e-06	4.91503325987474e-28	2.12996685247430e-71	0.095211805329513	8.36794631708895e-10	1.16609939894083e-41	1.00336524712145e-22	5.63714021492542e-05	2.834280208346e-137	0	1.62611711239306e-27	3.82251924265741e-29	7.03795891297547e-28	0.00288038489754988	1.13256636073231e-30	1.25483102109750e-35	4.05982902687911e-05	0.00114894541844690	8.02589407706654e-23	3.31066101524812e-30	0.0180486320541143	0.00251999486393920	0.000335973017994529	7.48765519174620e-118	7.05623315807635e-23	1.23592142793453e-21	0.00134354057161314	5.9711023675286e-05	1.88457862662582e-21
D00711	4.50788212579324e-06	2.10787231318802e-06	9.99959461560156e-05	3.61423975085047e-13	0.0279038542581798	0.00704695806465997	5.33265893069957e-05	0.0253411308533801	9.36896675183228e-05	0.0144651666927194	1.48783316249753e-06	0.0583585919047995	1.72007091534094e-15	0.0126495397258277	7.0356974090488e-05	0.0255216564891332	1.77988881258854e-06	8.4033854407256e-10	5.96371955170807e-06	3.47306615385939e-05	4.97306899192773e-06	6.0179602930815e-05	6.74494920128298e-07	0.000199565723279458	4.58659473365793e-05	0.00406300532814596	6.09550706075048e-07	0.00253993484564091	0.00909864014339194	4.70232590180088e-08	0.0644357819717438	0.0442228227949102	0.0184059618173481	0.0205275859266111	0.0522598654742589	0.00684160104461946	9.68689182582649e-05	1.80391979841462e-06	0.0261567893274464	6.59805261886116e-05	0.00865877945116694	7.5688210268043e-28	6.40550931319315e-07	1.50851847296472e-07	2.03176903641026e-10	0.0291753557639447	0.0204776981419381	2.4098732828807e-07	0.00731107864328569	5.70622459611212e-06	0.000157891876613651	4.20536490475744e-20	4.3812595136386e-06	8.05288112086764e-05	0.0199252417911876	7.96098877749341e-05	1	0.0335930131807409	4.34595056707347e-05	0.000137730916046620	0.00118775709637285	0.00021647267317135	1.15794692724287e-05	0.0111880039557470	3.3796631221747e-13	1.11772532883461e-09	0.000768298549980678	0.000742774991004268	5.8874848614067e-05	0.000680264860779339	6.98038946571658e-11	2.11216905024263e-06	0.00716845251027135	0.0121650364786660	0.0200221405506893	1.02158060024051e-10	0.000101560262025290	0.000783015656119112	4.64127213567991e-07	6.28659695251817e-46	1.60709613424848e-06	0.000530070787935009	0.000405028549260557	4.82694524112193e-14	2.16756202102399e-07	9.6493378023619e-09	0.0247508340910284	0.0216867732674651	8.12378052551224e-05	0.000221517907411784	0.0149940722121545	3.16651924547756e-13	0.000148714561254076	4.0054745984556e-07	3.58407475134172e-05	0.00108931709829960	0.000209256901336487	0.0172499389479995	0.0144416810960855
D00726	0.0582615633456734	9.32970786412538e-06	0.000402189306921416	4.01408665150117e-05	0.0143389123167098	0.0198561151423104	0.0110801554794736	1.11305777845851e-09	0.00279757053027575	0.00159000268818306	1.79801208615577e-12	6.88471612581563e-05	2.52749830336488e-07	0.0137992155115291	9.89965377271595e-08	5.62815875496151e-06	7.87801188644205e-06	4.4160041921207e-11	0.00242436608297608	0.00524023424739494	0.0608785775941006	4.73001653677127e-10	1.05822390356135e-05	0.000189105055429975	1.82752134007479e-06	0.000219885355316780	1.42393253814832e-28	2.86698533066268e-05	3.67363906941877e-10	6.15731397365267e-10	0.00281455349378624	0.00228443476068401	0.00257486706098906	0.00657102705978874	0.00900893774226717	0.0227534905206103	0.00277213371352627	2.82790456861418e-15	0.00170387445593270	0.0160262141469796	0.00117162190629308	3.70770888934003e-10	0.0197152513594551	6.59087971291324e-06	2.83761115212937e-11	0.0207669165869971	0.00494219055976118	0.000192737281246296	0.015266281166116	0.000652484663445106	0.00451277947529667	0.0967458750733434	0.137147671008379	2.56462585602357e-05	2.91031698784602e-29	4.23031319551514e-29	0.0335930131807409	1	1.25595305463369e-10	0.0202673968396976	2.90471851537186e-29	0.00245596494170493	1.99046369884529e-66	0.0137587651190633	0.0374917536975885	8.13100167593093e-05	0.000219571739183521	1.99354074031493e-12	1.79413280591792e-12	3.45790418959863e-07	0.0196308193724452	2.47250537506622e-10	0.000232582435459840	1.87062564709986e-05	2.93800636148234e-05	0.00332056676314832	0.00239544295371945	1.00934467018428e-10	0.0152672461200546	1.30045301076888e-84	2.67561640413565e-11	0.0339493641067458	4.30515388393311e-15	1.20837122829093e-07	4.66959572389475e-05	3.22743569272993e-06	0.0135732772233103	0.0129439381895572	0.00191610896125452	0.0225772050578088	0.0147288312284421	0.0075058148703624	0.00399029596142898	0.0131758196621276	0.00169869995578467	0.00230341969500993	0.00151149572357794	0.0182362272514719	3.71835508205499e-14
D00738	9.61648791179875e-07	8.10793431552315e-06	4.81965986771766e-05	1.43698882383032e-08	0.0182383497375965	3.54634830181391e-05	0.0176291685496007	5.62333072928224e-07	7.96739465191052e-06	2.17140119979424e-07	9.31132014413132e-11	5.27254079150138e-05	7.44996985672386e-18	0.234392599681713	0.0172931373776267	3.53608551746754e-16	6.84645752582897e-06	1.63964606535098e-06	0.0133623895158842	0.00480084843705657	0.00791951196625227	6.16601606457213e-05	0.000160981021093915	6.13969372439184e-07	5.08463423057136e-05	0.00368132451274484	3.60590859860813e-13	0.0139375941188652	3.56639691968119e-20	6.81370266444975e-20	0.000686819964201252	5.68282786128586e-06	0.000161457815678041	0.00453644553533532	9.74907178708985e-05	0.167936518812512	1.26767642924858e-10	5.60480018799773e-26	1.65129599031107e-05	0.0341308090938633	2.31075961006218e-05	2.70111374135167e-10	0.0236314866546734	1.34763622101624e-07	0.000130044428369696	0.0137617529716845	0.0173537728142242	0.000142066998613801	0.0395776300997323	0.000153779061453815	5.03128294542312e-05	0.0202118376851863	0.00705039473434277	7.2846900560161e-05	9.87495834337483e-06	7.01998572023579e-05	4.34595056707347e-05	1.25595305463369e-10	1	0.178980134821804	0.131069576074533	0.0171950732260176	2.60460177918579e-11	0.00786895959205901	1.77523149158712e-05	1.72465718188373e-07	1.01426779096200e-05	3.09041172239299e-10	0.00190420314077131	9.21485238177918e-18	0.00122960399702288	1.71325787471313e-07	6.82156368546496e-35	1.43017647136696e-13	1.59836872155112e-08	1.87567379585873e-11	1.61029763136613e-05	0.375030791347143	2.52509783423541e-13	2.42223230069938e-23	9.83892909603502e-07	0.0170223363202274	1.05634815310388e-05	4.31191325443335e-05	1.91269137687076e-07	0.0095088837491501	0.464065701080531	1.61147590551472e-06	1.28807313777047e-05	0.000421752745488041	7.84692574207076e-05	1.75991246139785e-08	0.000137751202581682	1.12465778182946e-11	1.13472564795051e-05	6.31656703959691e-07	2.09903567798284e-08	0.365270721187495	4.73329773673488e-15
D00740	1.60584456658979e-09	1.16157085854602e-27	1.69611253218313e-10	1.01000085283201e-10	2.20989408242733e-05	6.81996660721171e-10	0.0233826297629049	1.62857737318541e-10	1.96146875855127e-08	0.000122139736160941	1.24909506314215e-10	1.3798268566066e-19	3.42991162774484e-37	0.0346825712288115	1.00916872327252e-05	0.00276441889607784	0.0152136958402816	2.61022952137966e-30	3.41129839559799e-06	0.048623741121418	0.0106238667557636	5.92892151168564e-27	2.00247888686543e-09	2.80526585707147e-11	1.53451655239735e-05	0.004818445742366	2.50246702455932e-19	1.10568584600886e-10	2.47364620190257e-29	2.19138244097429e-26	0.00332598909855549	0.0307792298326485	0.00232643248317827	0.0225915957498824	1.12840107904934e-05	0.114583053571669	1.11463520712588e-27	2.39264648142371e-27	6.44794385761446e-05	0.000134340445841816	0.00380484036043650	1.36735796347708e-10	0.0266571902458835	1.25333252371842e-10	1.58116425885806e-05	0.0028147172161602	0.0212712362986413	1.47098266491688e-05	0.00872747584996947	1.82893232467573e-05	1.07205324849632e-10	0.0072854129578521	0.00935959613085425	7.96074701314135e-27	1.67153804505198e-10	4.85163704525621e-29	0.000137730916046620	0.0202673968396976	0.178980134821804	1	0.438163778062861	7.91215646614769e-06	3.49402144215045e-11	0.0147019960611779	0.00427575788287768	1.1597740354062e-25	4.54817767762450e-26	4.14572116595644e-10	0.000449728215526108	6.70580551809546e-34	0.0290260270874858	3.60066744065573e-27	9.97349339336836e-27	4.22020862748169e-27	4.76312341169649e-16	1.48140164908929e-29	2.15997557732856e-05	0.249535278537411	2.76451142945167e-09	1.31222127388302e-34	1.35266467222966e-10	0.101857542833168	0.00234693378239719	8.13812053762913e-61	1.79630540416879e-10	0.0127559782750484	0.234879734808348	9.31920947236998e-07	1.72775918265298e-05	0.000409354128517988	9.67174248425792e-17	7.2887281290576e-26	1.75735913623459e-05	2.40089530280821e-09	1.51901726047483e-05	3.93379026951553e-23	0.000210164207660426	0.137609119900838	1.50569969547733e-26
D00741	1.99230908369412e-23	1.09551072968160e-27	3.21359948212773e-10	5.64905080553318e-11	0.00168495711684217	0.000620423120408816	0.0219981731847216	4.19495642197278e-08	2.92138063269763e-05	0.000115111701054278	1.37192221815525e-30	4.78767069141937e-10	3.22910818997037e-37	0.0321975604959607	1.92608045741307e-25	0.00260257659028082	0.0143230121396088	2.22975580204312e-57	2.54549435374904e-05	0.0164343960542515	5.27572692468791e-08	4.8004989750475e-10	1.54812383267035e-07	2.64103217145948e-11	3.60612727354068e-08	2.10292176296868e-11	5.64513174474663e-08	1.27295492709597e-07	1.21117217030969e-07	2.06282011687017e-26	0.00313131184139138	0.00244277311396776	0.00219916241254753	0.0212689762119576	0.000727656503672202	0.0515535554960573	1.04937925449651e-27	1.66338385384785e-30	2.78043046341951e-15	8.59608765260299e-05	0.0248674704617855	3.59886156525527e-05	0.000653346909711838	4.16852797983181e-20	3.80515830332654e-05	0.00264157159784525	0.00160982244381741	3.54013092636176e-05	2.85193085656242e-05	4.40142609548852e-05	5.36095874821335e-34	5.34503735493374e-17	4.64790028404337e-08	3.74734358294922e-27	5.63851882616849e-11	4.29403847321961e-29	0.00118775709637285	2.90471851537186e-29	0.131069576074533	0.438163778062861	1	5.93013089283795e-07	3.28946470910313e-11	0.000101910102220195	1.40410265171694e-07	1.94509792973871e-07	2.96053371250631e-20	0.000754450189808169	0.000423398973977264	0.000586713772392584	8.14433320408458e-08	9.94997489783433e-28	4.69479873383155e-27	1.19801678227091e-07	4.79375654699014e-11	1.39467330849785e-29	2.03352027220931e-05	0.269527685283320	9.92672871676931e-10	1.2353975619325e-34	1.27700811666817e-06	0.0653814834031649	0.0225474777101465	0.000808311404229413	2.93234808529967e-22	2.18843113401789e-10	0.193306576283972	9.11711483173917e-07	1.62660789330128e-05	0.000496486993550774	0.00118369174947883	0.000726035023804266	4.09792139247542e-10	3.49866103054672e-08	1.43008672201369e-05	9.86650424016224e-08	0.000197860056169391	0.107036505866897	0.000830084460233801
D00765	1.33013312787130e-13	2.53491005311324e-06	5.01652934977936e-08	2.63886541669912e-28	0.00120535989436493	0.0316555662138158	7.60095154568438e-06	7.95532857907137e-08	0.00798486864830105	0.00223143431878136	1.7892560210673e-06	5.88347407045508e-10	2.76202667648847e-06	0.0290470575317221	0.0118465132668433	4.64505774477081e-07	2.14047977015770e-06	6.06425239271505e-28	0.0127078465062557	3.58946294336022e-09	3.97115878822042e-08	0.00060344055548704	1.26049375493569e-13	7.22272159774863e-29	0.00200433518631813	1.97002777785436e-05	1.12121803355644e-08	0.00408353332821143	0.000434428451264027	7.95690055898481e-31	0.0284620509560974	0.00667313201940681	0.0441229617440746	0.0406965691096979	0.0357658145136353	0.00475016970115901	4.28326932669153e-07	2.16937923777112e-06	7.30550944143175e-15	0.0260571579783861	0.0014050149414422	4.06079363909854e-08	0.0137816426774781	0.00164653956929628	0.0220738479030132	0.00223858533854925	0.0135585020662513	2.02061267940422e-05	0.0042355984818978	0.00266580087006331	5.61426149575268e-10	0.000325678235721667	3.49857949875654e-08	2.50940133022282e-14	6.73368014697657e-06	2.51941039076231e-07	0.00021647267317135	0.00245596494170493	0.0171950732260176	7.91215646614769e-06	5.93013089283795e-07	1	1.56849623606323e-42	0.0138385683721749	0.000912160724874635	2.30917692794409e-33	0.000616185523738057	3.17563361872821e-16	3.67572619580842e-15	0.0268500775501630	0.0066778943997886	2.30110290530097e-06	1.57193145876710e-14	0.000815681788526219	0.00144295789105003	0.000150559348756891	0.0186574031904101	0.027511674596276	7.85151689460976e-09	6.51619113473587e-89	1.95884066602136e-06	4.68526521328494e-07	3.3026261051029e-06	2.58479444255345e-08	2.5671666335077e-06	4.24315613455136e-12	0.025667154736639	0.000130931822714966	0.014924011190237	2.58345629572186e-08	0.0415088820335789	3.0621133067427e-30	0.000454273778951029	3.24556361759082e-08	0.0131247625803525	0.0132392095025621	3.36621597228575e-06	0.0106232814297885	0.000624823317483893
D00771	6.66660400181479e-23	2.156170344156e-42	8.58994480224612e-23	8.48129992917416e-23	1.51654418340666e-11	9.45641860448329e-06	2.04855427597375e-87	2.21484027232721e-87	1.34763401414535e-42	6.93211378561345e-23	8.92891693608643e-10	2.11530934337276e-103	1.08180218313371e-205	4.58708654506456e-90	2.02492351194450e-41	6.96769632425408e-42	6.20777492277119e-27	1.13303810573641e-22	8.77868612091129e-33	2.00055146387515e-31	1.55862305650484e-113	9.49950639241713e-23	1.81006122725229e-89	4.12564449351361e-62	7.08033341386144e-23	3.70235498069442e-16	6.2388644764185e-62	5.58502088096993e-23	6.84053727563484e-23	1.23649980962799e-22	1.24266079363921e-113	1.00834332445522e-113	2.19362974970199e-62	1.87526806663365e-11	6.08713518671011e-27	1.46843729383821e-89	3.12270658948075e-62	1.08258442550815e-09	1.04859555894029e-09	1.37659626908351e-87	1.95777807727963e-31	1.66177683831914e-42	1.37608658121665e-103	1.31057717175529e-89	1.95926442189345e-87	5.98453964386547e-27	1.91231192833553e-81	9.9328032698441e-254	0.00762751369719976	8.39861828530975e-188	2.17502451360860e-42	1.06883625171860e-113	1.88096014128588e-32	1.27596712654502e-22	1.17070731704099e-117	1.26130344841453e-22	1.15794692724287e-05	1.99046369884529e-66	2.60460177918579e-11	3.49402144215045e-11	3.28946470910313e-11	1.56849623606323e-42	1	2.23467128897142e-31	7.93083320367765e-23	1.09865523198843e-22	1.15426926997193e-47	8.65146847746344e-206	9.82499344720886e-10	2.18454895817866e-31	1.42233302140645e-32	6.68904307943568e-27	1.31129100691058e-26	9.54744391962988e-10	1.56174531728530e-31	1.49125228000793e-253	1.92429962072969e-22	2.11415422305714e-11	9.86988981804782e-27	0	5.60512038496731e-27	4.62319351713667e-105	9.57820755906365e-27	2.51458376894804e-42	7.46245983202966e-27	1.79879687873427e-113	1.50630900103689e-11	8.36792944065743e-27	1.53924256125311e-22	8.56921228294307e-27	4.40021045203091e-62	0	1.75883973443731e-103	3.94367952077947e-11	1.35327656890861e-22	0.00120377247507077	1.19280006476739e-22	2.23940631612508e-11	3.42938024613686e-90
