hsa10369	hsa1080	hsa1134	hsa1135	hsa1136	hsa1137	hsa1138	hsa1139	hsa1140	hsa1141	hsa1144	hsa1145	hsa116443	hsa116444	hsa170572	hsa200909	hsa22953	hsa2554	hsa2555	hsa2556	hsa2557	hsa2558	hsa2559	hsa2560	hsa2561	hsa2562	hsa2563	hsa2564	hsa2566	hsa2567	hsa2569	hsa2570	hsa27092	hsa27133	hsa2741	hsa2742	hsa2743	hsa285242	hsa2890	hsa2891	hsa2892	hsa2893	hsa2895	hsa2897	hsa2899	hsa2900	hsa2901	hsa2902	hsa2903	hsa2904	hsa2905	hsa2906	hsa3359	hsa3708	hsa3710	hsa3736	hsa3737	hsa3738	hsa3739	hsa3741	hsa3743	hsa3744	hsa3746	hsa3747	hsa3752	hsa3756	hsa3757	hsa3758	hsa3763	hsa3767	hsa3776	hsa3778	hsa3780	hsa3781	hsa3782	hsa3783	hsa3784	hsa5023	hsa5024	hsa5025	hsa5026	hsa5027	hsa51802	hsa5310	hsa54207	hsa55503	hsa55515	hsa55584	hsa55799	hsa55800	hsa55879	hsa56659	hsa56660	hsa57053	hsa59284	hsa6261	hsa6262	hsa6263	hsa6323	hsa6324	hsa6326	hsa6328	hsa6329	hsa6330	hsa6331	hsa6332	hsa6334	hsa6335	hsa6336	hsa6337	hsa6338	hsa6339	hsa6340	hsa6530	hsa6531	hsa6532	hsa6833	hsa773	hsa774	hsa775	hsa776	hsa777	hsa778	hsa779	hsa781	hsa782	hsa783	hsa784	hsa785	hsa786	hsa8001	hsa83795	hsa8645	hsa8911	hsa8912	hsa8913	hsa8973	hsa8989	hsa9127	hsa9132	hsa9177	hsa9254	hsa9311	hsa9312	hsa93589	hsa9424
hsa3781	0.021293735997017	0.0158330829984924	0.0200126602593456	0.0204393573986634	0.0215966460037034	0.0207612237701349	0.0164870424489701	0.015308129499139	0.0189856765376005	0.0224005964002379	0.017900029542012	0.0157524666269771	0.0112609669742392	0.0113832468248926	0.0154443148199879	0.0177922106007358	0.0167130984420734	0.0207510761937515	0.0223412205157548	0.0246580012396965	0.0183971806778209	0.0210753710833987	0.0182730309918923	0.0194268091287611	0.0187802389737053	0.0186999112467451	0.0179588203624773	0.0166825938845131	0.0203081769580328	0.0174400966143957	0.0202794366979176	0.0199833251280677	0.0261353493338934	0.0180268115523015	0.0164352344522801	0.0170806783306612	0.0176305660938776	0.0173520147552487	0.0211433415668605	0.0193866434211183	0.0172482965675032	0.0159832791281699	0.016861909301532	0.0158253377126895	0.0138654823457037	0.0122408550495933	0.0141834644549515	0.0200137710935179	0.0107869980145919	0.0108750793999234	0.0112117072814498	0.0230256887380216	0.0175663897754907	0.01158714025323	0.010445091381349	0.0397597694128364	0.0404879098336493	0.0358459228799784	0.0338458257529379	0.0346265835401958	0.03606869442628	0.0396879592648514	0.0348901242384369	0.0345270578247694	0.0420301468961018	0.0189461045472998	0.0191660810526783	0.0340597048976154	0.0346439244009031	0.0309482218639858	0.0349789614810976	0.0245341497440296	0.72145167686819	1	0.711373856126651	0.391646449932306	0.0358682204477929	0.0187364195892915	0.0254381705334471	0.0245491586181998	0.0158621277496219	0.0122552989797537	0.0145215570796699	0.00726473545831536	0.0305637289184098	0.0179731828490415	0.0149802115408172	0.0149453901838097	0.0125760138042973	0.0214683636598559	0.0152366396721999	0.0331455643036205	0.0312163025360815	0.0179908282435648	0.0258081351579318	0.00812138645328145	0.00598626262752588	0.00778239886723692	0.0130243448506286	0.0211813631245565	0.0120426701500665	0.0100930405071629	0.00945669545065229	0.0274302947232961	0.0098707874565502	0.0114928135151135	0.00997948873975792	0.0114789044416369	0.00872474209413387	0.0151035621169242	0.0135650403054288	0.0129923672869849	0.0138108213329486	0.0205450261436645	0.0156978722157874	0.0205760370179329	0.0110925385096287	0.0131128638639388	0.0136853891189244	0.0123938122045742	0.0140114624036755	0.0100677314118208	0.0139620974354884	0.0113979223322956	0.0120923619588093	0.0192929463338466	0.0212619242149829	0.0194278343418682	0.0285120781825818	0.0227310573234932	0.0251352136324989	0.0381770694147802	0.0326474516000759	0.0126914447275665	0.0104879463080157	0.011490075204609	0.0224895468351625	0.011312085111095	0.0184507610969735	0.0497377062843081	0.0197566007895053	0.0117074270590345	0.0130554873211792	0.0343135946129955	0.0118241342695029	0.0411283403390127
hsa3782	0.020114472429121	0.0162244533416966	0.0205073435572778	0.0174166083726859	0.0172952514837677	0.0229172220661434	0.0139018239363798	0.0156407904644974	0.0169536204790081	0.0157955183732439	0.0140671741164288	0.0166595127275557	0.01530281973604	0.0161510175881109	0.0197580195863598	0.0219528255670853	0.0272184591102731	0.0182262960334871	0.0166497908158015	0.0216578661266798	0.0242381979193312	0.024093856972131	0.0211024545957978	0.0170631523329604	0.0159164695553595	0.0146957806327822	0.0145833000540203	0.0182469145540264	0.0215773600134279	0.0179193602755174	0.0183866228031556	0.0198167257790676	0.021216415094228	0.0162343401451422	0.0176761984585387	0.0167674719450475	0.0180194419248755	0.0184039823250111	0.0175275292293845	0.0159636314818288	0.0151496990506621	0.0138290647983806	0.0148103234622634	0.0122401852404772	0.0119720565326852	0.0121715231894539	0.0140652180705476	0.0171551156263639	0.0120882134427095	0.0144088137042186	0.0147713709432121	0.0165470374055909	0.0174291571186537	0.00884458851558171	0.00868494603000484	0.0363418063645221	0.0344328077286287	0.0312243521747315	0.0277623344765709	0.0304135725944625	0.0310989335985217	0.0329070201688294	0.0320131308526795	0.0305767855468276	0.0339630379218008	0.016437996770207	0.0162852074245709	0.0321434283474283	0.027355187070602	0.0195076253260976	0.0347574201808449	0.0217317029756493	0.624283033469963	0.711373856126651	1	0.350990363460228	0.0346305047477322	0.0192513069346552	0.0210843454530648	0.020928082064743	0.018778162625467	0.0145191517215912	0.0163593167389509	0.00761890894743433	0.0262971867940631	0.0153220829878264	0.0210521145130321	0.0134123562035673	0.0102841065242227	0.0192848637753163	0.016108926084595	0.028803038641371	0.0253091260994199	0.019020789925551	0.0219124613184612	0.0081900377061593	0.00712937627107003	0.00683551562726405	0.011298444317509	0.0199021995578182	0.00902608245466005	0.0101518798766481	0.0109290800132105	0.0240928551003605	0.0128648798104433	0.0102474314495102	0.0087652859223007	0.0105082792746997	0.0106433390315354	0.0168192839503137	0.0150755960762715	0.0196667793414632	0.0181956913267745	0.0192984630090633	0.0145399826529943	0.0168347076926497	0.00990263095675812	0.0141350201064384	0.0186120619171273	0.0095251266536977	0.0128417634656185	0.0121423414218066	0.01127662643455	0.010881672743319	0.0110004106975966	0.0218238486555627	0.0235356028988897	0.0230364712915436	0.0219822048092831	0.0245407711907789	0.0217826559475775	0.0345909789322643	0.0303620202260951	0.0136686869206886	0.0120266205087318	0.0126470364241164	0.0166928849803662	0.0136850834297451	0.0159112079125314	0.0403621829451553	0.0182503778614292	0.0130373575789012	0.0226673814097105	0.0332564579095822	0.0114982251922522	0.0364819276284754
hsa3783	0.0216936687246754	0.0123429852009465	0.0191594362842437	0.0217291768607196	0.0186083010419008	0.0174050044954062	0.0242444243045508	0.0204578529883141	0.0185397619469835	0.0199353136205921	0.0205642510921717	0.0221596496008455	0.0187953185478918	0.0168498780556624	0.0196716206348531	0.0267671701696642	0.0192006584170335	0.0288382796681853	0.0291664366526513	0.0279553343900297	0.0278282736114548	0.0288240561015158	0.0307116445393428	0.0166441372471724	0.021575469968909	0.0229907783720409	0.0214103504755659	0.0209736903473237	0.0244597355034539	0.0245722838692755	0.0244251199315013	0.0288821698642164	0.0204718003710953	0.0204477525299238	0.0223494565658481	0.0227010580792882	0.0158354778634503	0.0176779152262794	0.0188318011709102	0.0161472949864506	0.015687282603789	0.0153475217855651	0.0173053121944642	0.0151958627113858	0.0161991926838553	0.0156547828411824	0.0178714050517468	0.0182832720590737	0.0126061876387616	0.0103761359933293	0.017020589341889	0.0166149868468242	0.0239181662033653	0.010142291815973	0.00991977496889348	0.0553329932745569	0.056112232785443	0.0503703839695113	0.0485239159181931	0.0568760630187498	0.0536021472556099	0.0499722003746445	0.035430627016484	0.0321262051097848	0.0460325291204207	0.0207042655900899	0.0232154110493095	0.0183157561976878	0.0249254339111228	0.0225875790768425	0.0418088374516057	0.0226919469678107	0.393712642925457	0.391646449932306	0.350990363460228	1	0.056620042370009	0.0215251285534563	0.0185224823568329	0.0244702756296142	0.022184558434593	0.015061646039808	0.0181336199409951	0.016318320083199	0.0444284435369768	0.0206482924603967	0.020964726916623	0.0186628764378512	0.0119568119649861	0.0308296153787875	0.0178286014687508	0.034433061613162	0.0508380553165411	0.0225823201191641	0.0252019821983179	0.00748716949420618	0.00804288752766874	0.00776431200997575	0.0133003329999225	0.0198067237641475	0.00977679587016786	0.0100991131223152	0.0127702235612065	0.0276429744812789	0.010242531029765	0.0138035459496887	0.0105402426479968	0.0111442922472972	0.011322643236885	0.0182811082784912	0.019718589603232	0.0187370662916502	0.0212609886479694	0.0249141998810576	0.0196738112598053	0.022667105331884	0.020264318121716	0.0133526859064442	0.011664938212906	0.00943300238345462	0.0087483226713168	0.0126019812344213	0.0105090974146825	0.00967845263277775	0.0136441018025285	0.01544797659128	0.0170651076445975	0.0193435257165094	0.0181976588216766	0.0266583723779543	0.0227160323936338	0.049399426869561	0.047802610880793	0.0114560489984626	0.0140571213927455	0.0106938700963697	0.0174671778976559	0.0127505608552092	0.0173429615061087	0.053724599144515	0.0187838503029227	0.0153713693437664	0.0184867109842671	0.0475768202320308	0.0130988821801399	0.040700356548259
hsa3784	0.0164230798739074	0.0114716820253948	0.0202999267419402	0.0188437547509867	0.0161559135128454	0.0198784230046204	0.0167736228720791	0.0156082722800217	0.0215576881922325	0.017195649272444	0.0156894484707019	0.0186895376501713	0.0125452484728452	0.0149138636483457	0.0146392270656243	0.023088619472629	0.0192935286572764	0.01732965380206	0.0175268516584842	0.0235776415248756	0.0167115744917774	0.0148900740088018	0.018443110868112	0.0164504675801621	0.0149645050967835	0.0134104483866158	0.0193913739615074	0.0148681573034753	0.0163646994896423	0.0212225449066206	0.0151530644227147	0.0169812694835595	0.0172659988174081	0.0172042607214574	0.0170621574902647	0.017949528505944	0.014559272263694	0.0160595693121352	0.0125163502682644	0.012327265734129	0.0113157450405515	0.0121351515344979	0.0140916118418837	0.0128734671729726	0.0132355122904165	0.0115389069377969	0.0147541800656715	0.0175229377633866	0.0130085660383598	0.0117204573928612	0.0230968918129034	0.0169402349934699	0.018616387070206	0.00814472508766633	0.0132833120492523	0.091613491557555	0.0939889459765214	0.0871897638884638	0.0792757635310718	0.0798047505441982	0.0898754770283009	0.0876775558107804	0.0826291795014943	0.0767241363492872	0.0761039034453065	0.0172102042707505	0.0168423076188787	0.0309390501475401	0.0251122180970871	0.0211671723248208	0.0304902803424976	0.0254969873473456	0.0430056135158408	0.0358682204477929	0.0346305047477322	0.056620042370009	1	0.0183042393145496	0.0185510491894793	0.0170528565406131	0.015974963820879	0.0157925181893715	0.0154851426335639	0.00738707248629224	0.0365456818645287	0.0139254798451549	0.0143499155719577	0.0174127567585546	0.00886326269144022	0.0199445791278037	0.0151221501024614	0.023061956876291	0.0236820752435541	0.016947729364053	0.0199269873807215	0.00673973736438034	0.00691243584347877	0.0074414227216402	0.0186959239608481	0.0205830333324059	0.0215868532299871	0.0196674503876861	0.023510141404518	0.0231684821963038	0.0166312176442158	0.0211959710768709	0.0219317838806631	0.023350990746019	0.0162910063331585	0.0274394547543317	0.0188604637628395	0.0178285028878461	0.0173126954333549	0.0196994404140061	0.0202226841248345	0.0163864524478948	0.0115628594239554	0.0152953500027215	0.0181793857762243	0.0192797583868822	0.0141111336706804	0.0163796327369944	0.0170562427794104	0.0163557022616018	0.0119651746440536	0.0175252673477646	0.0177264024076937	0.0188243162691091	0.0166909268175746	0.0206483680511102	0.0167436486628594	0.0357743007397218	0.0284932039186879	0.0201750772823696	0.0230236037828546	0.0169110995146768	0.0140988773136772	0.0122144365969582	0.0155413187477868	0.340573213384461	0.016708754816487	0.0127237266964559	0.0176510563471531	0.0664236580113175	0.0113161692138902	0.0421687529452127
hsa5023	0.0296862157947276	0.0119376339311716	0.0156477485482774	0.015742851775263	0.0175070732909729	0.020400988644232	0.0189499089110807	0.0227172643573567	0.017813709239814	0.0196117070381545	0.0180473427752706	0.0169669311244197	0.0122105208671579	0.0141209460448309	0.0248078803432483	0.0218610788934489	0.292393053763342	0.0211973216699174	0.0170714224754331	0.0171236004792299	0.0172615406555561	0.0164786741493128	0.0190500606762985	0.0177641973036129	0.0197076449551784	0.0188538073272483	0.025831735688072	0.0203043313634701	0.0280440288090103	0.027401204917903	0.0180301919720628	0.0177669229015716	0.0190417353783636	0.0123108475716554	0.0220295763674614	0.0251393015128314	0.0233095318959331	0.018431198271097	0.0175534490701071	0.0142108787723721	0.0146101728147677	0.0139894094165317	0.0134478840715061	0.0163443814900572	0.0140569610540253	0.0127312790853927	0.013415255066429	0.0147059293239841	0.0154870695563099	0.011889987806534	0.0131495244058138	0.0124983758668208	0.023654770538359	0.00954524948998785	0.00947364854057586	0.0204724962553222	0.017336081444468	0.0194572167870597	0.019683815662651	0.022151671572403	0.0201811338631724	0.0294180675921517	0.0182680752757451	0.0153946680365861	0.016760158439347	0.0124652847490039	0.012949698514751	0.0199732703308724	0.0209315003201562	0.0209243102521499	0.0178188005671585	0.0121926274396691	0.0204192837636255	0.0187364195892915	0.0192513069346552	0.0215251285534563	0.0183042393145496	1	0.462650610532355	0.605906522956793	0.430716505085118	0.330924517787228	0.0185124395687513	0.0080116846390466	0.019752056452264	0.01766970221614	0.0287498816409734	0.0190527524762844	0.0155125481231772	0.0251789281339191	0.0188629054525585	0.02398633264205	0.0177023547719895	0.0164113755174353	0.0237105444731496	0.00952507648439615	0.00654492597529854	0.00672552537132126	0.00980646553560818	0.0231091374825539	0.0101693590791707	0.0106919433412741	0.0105074323373804	0.0248339950159049	0.00970960918123904	0.0100072972327209	0.0115155512609756	0.0113771016176527	0.00985372588423102	0.0154997871398982	0.0214292631974078	0.0145895279416141	0.0174936952805582	0.0180720016081662	0.0234322738880862	0.0198348270396771	0.0125832091919908	0.0087382241230936	0.00931979278643163	0.0130823485466206	0.0101814302191587	0.0111028804235132	0.0107286372739956	0.0129804485513474	0.0157019321283665	0.0157706918991412	0.0187880059971418	0.0159500014397654	0.0234080484762438	0.0222165534607275	0.0212252772661996	0.0240373979428841	0.0240252205887689	0.0132901944433735	0.0111047710880049	0.0109172699416494	0.0159745674077165	0.0132672514109512	0.433188790501419	0.016802816898946	0.0151812007198131	0.0137309237547409	0.0178046290996904	0.0160977249401197	0.0126296058390753	0.0195813199001511
hsa5024	0.0243557360307801	0.0152352716312746	0.0225987030081043	0.0210317550604742	0.0192531883640326	0.0156737954343897	0.0176376350539648	0.0200527940728519	0.0169255358695203	0.0157509085371004	0.0212769236133553	0.0202527240082474	0.0138904908064465	0.0158725875374439	0.015165247322687	0.0271912683941567	0.321995956126983	0.0198917973684968	0.0189110613829699	0.0242962872734165	0.0196810774171038	0.0214725452800655	0.0209158376089036	0.0215261933944861	0.0207566477334585	0.0206678664174127	0.0189301860074927	0.0213264048978859	0.0190778933322272	0.0199479503996401	0.023327625523174	0.0176233709734403	0.0188277946042853	0.0184440302931463	0.0175423425365596	0.0187106072415085	0.0171463296112188	0.017123076693679	0.0144015382404248	0.020163492688354	0.0153766794490166	0.014178039183063	0.0144309303985349	0.0154417301990489	0.0139671585002682	0.0134520060004229	0.0138680659380091	0.0140443615960382	0.0119377217446152	0.0148985644564443	0.0135648084646619	0.0135716795384486	0.0189469767347854	0.0134451582048398	0.0105946360217026	0.021517006907625	0.0210074137039832	0.01655035601775	0.0269314569991834	0.0200692605689782	0.0192732560553104	0.0177378794850879	0.0155520939198599	0.0152630667056709	0.0179853335008373	0.0159290236597505	0.0193150209019584	0.0202425850107992	0.0207977799395212	0.0246687258307734	0.0214188909338875	0.0113684674514886	0.0246883095051563	0.0254381705334471	0.0210843454530648	0.0185224823568329	0.0185510491894793	0.462650610532355	1	0.508082794447291	0.427506779914368	0.306929576059258	0.0262668794708047	0.0103107456893298	0.0155698575966039	0.0157087334635227	0.0191012749084116	0.0223991999382259	0.012886652064404	0.022618612510557	0.0251542740062036	0.0238906247034963	0.0203875556628664	0.0142565678408856	0.0230076877416458	0.00750828577354587	0.00820101778843341	0.00888541752799508	0.0143346541045074	0.0234207354262755	0.0137419736314468	0.0129646326644832	0.0124239639751697	0.0297450051549078	0.0138145918358678	0.0120050923295132	0.0158799738171802	0.0159505356050919	0.014211687346049	0.0192352438399888	0.0151369343317439	0.0157719995298085	0.0141179956865591	0.0193332178271833	0.0176415414863041	0.018762123318596	0.0110236742893796	0.0118671045808416	0.00979529038678666	0.0134428970007659	0.0130341652141452	0.010002301280752	0.0118270977979746	0.0143335758626557	0.013346934884277	0.0163308039558728	0.0159254834130301	0.0238627184667204	0.01882831497025	0.0298338537269641	0.0191213099561464	0.0214954520497537	0.0171205106994013	0.0102367410866511	0.00865731161430328	0.0100271811328087	0.0199550725945755	0.0129387421240754	0.392774164314776	0.0170293819621553	0.0190299293283953	0.0131705645123441	0.0194882785412201	0.014345757216001	0.0120469650330129	0.0179092179466623
hsa5025	0.0288723747709559	0.0119651275376862	0.0187761562430874	0.0153460633139723	0.0155961180564511	0.0157933531961065	0.0181671099119933	0.0179606704812669	0.0178126258294039	0.0154931722577819	0.0184302078184066	0.0169418341088647	0.0139964457423086	0.0123229852138992	0.0225192592839382	0.019787935560474	0.345720812228911	0.0192417883432683	0.0202716091559777	0.0205956454841562	0.0172604908274383	0.0216363351842272	0.020264789438659	0.0256341002506616	0.0236773322945592	0.0255407300289698	0.0174512143359604	0.020358075847635	0.0188311024939406	0.021282470347465	0.0203714903154999	0.0189159172366745	0.0222914075481836	0.0150317580646443	0.0277194222880747	0.0216612721063573	0.0218843515952365	0.0188222066100521	0.0179258364137231	0.0168343320503903	0.014059343916685	0.0171434250026044	0.0199265661627342	0.015276617472456	0.018858755652	0.0146611155127114	0.014795840985633	0.0135738783926459	0.0115832707861507	0.0128045310802457	0.0127091016528989	0.0157264830148621	0.0190915019162703	0.0105738272772817	0.00950782317929514	0.0240041148123595	0.0292498514330599	0.0216440979690976	0.0204364209255933	0.0236498627295517	0.0285359070193897	0.0250985106452978	0.0160438358184582	0.0194806892076716	0.0201361370970714	0.013559929056213	0.0157195931942255	0.0212649500770382	0.019699037448551	0.019187779216014	0.0203127261829376	0.0129493392339374	0.0259741271907833	0.0245491586181998	0.020928082064743	0.0244702756296142	0.0170528565406131	0.605906522956793	0.508082794447291	1	0.514608451166921	0.388124609081911	0.0155022405478518	0.00909072042792126	0.0160621611651724	0.0148788442644887	0.0156585576058331	0.0221809193135172	0.0114267558620351	0.0292194159909993	0.0192630722360952	0.0244951902836446	0.0188996238491071	0.0171585708937082	0.0226680055766062	0.00636467581427055	0.00680529634391586	0.00735878990756053	0.0113626110226984	0.0277292784119528	0.0111543632001789	0.0113087233677284	0.0107303420801161	0.0293955137316914	0.0129665453701377	0.0123052288817263	0.0109887101695332	0.0114248199286484	0.0108368266274707	0.0161516399059093	0.0165786923736484	0.0142368577988829	0.0175339850714248	0.019138922730344	0.0157250194735613	0.0168796771975164	0.01001876527946	0.0128499854811462	0.0098700076433001	0.0102054667955041	0.00912054736452652	0.0102585725475872	0.00999516610145594	0.0104859487890261	0.0173281889248724	0.015755144645928	0.0202331247635125	0.0170640092555273	0.0212485672163035	0.0255238494213332	0.0293021466640045	0.0197341352008911	0.0191678931390943	0.0119434823595832	0.00907228245071972	0.0092326614279915	0.0193485218433837	0.0130374372393882	0.46367391581927	0.0168355199698476	0.0199910484220275	0.0190301532724461	0.0232734017250907	0.0201238848153985	0.0116330720426303	0.0199967274746391
hsa5026	0.023441065281449	0.0118598737070113	0.0186973830270428	0.0198929166615599	0.0167134613433447	0.0192576661090962	0.0230109081723404	0.0210867297271517	0.0191858864231726	0.0274312752135978	0.0197593545533639	0.0220665740073926	0.0143411176742575	0.0155269327226179	0.0203571912271203	0.0203545302061775	0.268078491248611	0.0229737218415085	0.0205243778727528	0.0189297826050875	0.0143818598551854	0.0218142712428598	0.0189689845823628	0.0214711590859016	0.015077086360308	0.0150125979329668	0.018219269802843	0.0248466573743669	0.0183614300330769	0.0180694705184704	0.0142193245554397	0.0162240738276756	0.0226509045891183	0.0146187765198208	0.0226393007007875	0.0275866272567138	0.0205363268200687	0.0179782099829205	0.0163066985230645	0.0171884018053833	0.0158954519474774	0.0152830586860147	0.013117371974813	0.0143213917959724	0.0137114795160825	0.0140037041741223	0.0146558102893039	0.0132410750089724	0.0112766382164239	0.011808632971929	0.0155748477078426	0.013932800087837	0.0208404913834512	0.00962626881557377	0.00940013659920027	0.015901510257511	0.0169100081234765	0.0169455462308978	0.0163200352541756	0.0199703318137174	0.0223350592419739	0.0181614254418627	0.0196010057135996	0.0192600489244958	0.0176304546062522	0.0153308150082623	0.0157297058462463	0.0211404572180078	0.0188157233128198	0.017077795358386	0.018189275582568	0.0107036694965118	0.0223634344289499	0.0158621277496219	0.018778162625467	0.022184558434593	0.015974963820879	0.430716505085118	0.427506779914368	0.514608451166921	1	0.256928833538743	0.0209466473271388	0.00868308823376271	0.0199801830601554	0.0160259255934814	0.0196303018971506	0.015610969996403	0.01314686047814	0.0312583080191045	0.0171081275486043	0.0258171745007957	0.0160899649490017	0.0209628950289957	0.0211594805654887	0.00929097623611319	0.00696443961882965	0.00773170012481067	0.0141642233224017	0.0309941201381861	0.0128585127640591	0.014526336556048	0.0117675867702205	0.0264257929631812	0.0109280464909921	0.0135463567725542	0.0127056493711495	0.0122072320398141	0.0120144354191724	0.0175872277351234	0.0152018841443095	0.017077148844783	0.0154837715546351	0.0163220753597422	0.0163259806296533	0.0145105060553803	0.011649849358837	0.0115919090641246	0.0106058608229656	0.0109884841560879	0.0111508194770616	0.0103142876981475	0.0150548501382676	0.0119055187828787	0.0125986630230823	0.01772399679576	0.0163270212607903	0.0188918500546211	0.0152218285758891	0.0200452416624521	0.0214704188551776	0.0248258378617215	0.0183083957648612	0.0105436937791009	0.0103319149134219	0.0104825635007819	0.0166690696013548	0.0131853519538255	0.443266338993054	0.0204100015848008	0.0155874615317855	0.0145892995440665	0.0184090625725438	0.0157020870246188	0.0132854169157455	0.0177024990622119
hsa5027	0.0205141143325983	0.00998061367538165	0.0145075614955623	0.013845756466442	0.0192194248520797	0.0140598314838269	0.0146539135745908	0.0171331436885569	0.0152590683826156	0.0128278154804609	0.0148467676704257	0.0185423741175167	0.0114513763231508	0.0153171351750245	0.0171430301938719	0.0232322691181432	0.220583768833987	0.0139246609106749	0.0144031833623121	0.0150322286815927	0.0156558553161543	0.0161319873564222	0.0169580423969143	0.0133875446796113	0.0168229841027873	0.0130285773636612	0.0192236656016306	0.0235124462322947	0.0179634710841747	0.0155570066504183	0.0182473257746452	0.0188951685598863	0.0187213599895957	0.0107880971296244	0.0149059856159391	0.0167839363399172	0.0133364198806787	0.0164071415318939	0.0139270240250531	0.0142065080261292	0.0124583182276048	0.0124061431167528	0.0125423961365609	0.0138469106410652	0.0164436303905082	0.0117926840105136	0.011896969296301	0.0111719744044219	0.00949618968907582	0.0115029008529832	0.0123049568845997	0.0120554958553372	0.0187629709546556	0.00795627579216207	0.00724263645181117	0.0149767590138893	0.0170147610801936	0.0182075188630566	0.0137532742654322	0.0143411229476012	0.0165829889097789	0.0147105141270588	0.0150223434016319	0.0153791408205648	0.0180161329333045	0.0117973062362273	0.0149706997910293	0.0164451288542505	0.0172059337910681	0.0168692537903802	0.0170382469611147	0.0117956878390407	0.0170397171592184	0.0122552989797537	0.0145191517215912	0.015061646039808	0.0157925181893715	0.330924517787228	0.306929576059258	0.388124609081911	0.256928833538743	1	0.0208947130223879	0.0100474092771246	0.016513962974657	0.012745863763182	0.0146795630473375	0.0181252687139717	0.0114811675534161	0.0216833879912565	0.0152073418654488	0.0163371636662018	0.0168665566188827	0.0217364944421228	0.0187088124735757	0.00635189011950794	0.0070993484116367	0.00658403032139425	0.00942639367854914	0.0214252697187199	0.00971682805876243	0.010928780202276	0.0100398572384497	0.0209313127097175	0.0146020846385984	0.0100437356914703	0.0098926575545258	0.0139112610459359	0.01008290765754	0.0181064255769482	0.0175381115200264	0.0203876913524378	0.016715235230678	0.0167281882609652	0.0153828204810602	0.0154578782422081	0.0101446282720516	0.00929911956934385	0.00876592533799624	0.0084962236100868	0.0102243804987513	0.00895118192243607	0.00864946575629034	0.0126515762575024	0.0112297171355011	0.0135435874677724	0.0123929653553255	0.0150021062662971	0.0152770519697435	0.0264188207107631	0.0180625552780448	0.0193790362249676	0.0172507104924235	0.008857404577291	0.0104677795369455	0.00962668665859876	0.0149752946505946	0.0117051721183381	0.255346842880016	0.0176359978507302	0.0148157990396918	0.0104768884379339	0.015789571251695	0.0228234557097168	0.0105813288429703	0.0173266794477584
hsa51802	0.0265093732923983	0.0122394191362621	0.0167678633202772	0.0153361584851278	0.0159661994401797	0.0161609480688072	0.0162313082388802	0.0163598368128554	0.0172330078656024	0.0168521115104917	0.021707296741015	0.0144778428841577	0.0117939314808248	0.0123805370612315	0.0147687255517226	0.0208526567082884	0.0262561561066219	0.0171762333293441	0.0237531208273886	0.0183493613474743	0.0186256283220821	0.0206713865332433	0.017365841248046	0.016552881822356	0.0162183635775669	0.0158053980162494	0.0205831977191984	0.0154941758795135	0.0243568159140969	0.0165423486480012	0.0243223459945963	0.0209291056317475	0.0203218559897667	0.0138612608542758	0.0158079390608696	0.0157844831990421	0.0184649940768869	0.0171445842692494	0.012938081374616	0.0139591264199598	0.0155556556028313	0.0182388250235042	0.0141279663384563	0.0178112170438156	0.0135371915939772	0.0133039771619681	0.0148547463397309	0.0179304876103833	0.0103236052635177	0.0110036861802941	0.0111132864513286	0.0109615725919072	0.0180570807537149	0.00967953948983667	0.010647723285979	0.0165889058057074	0.0161539585779457	0.0155134116130185	0.0155266773777491	0.0140865631583716	0.0155955018259797	0.0159614708159267	0.015660608982981	0.0146437800578679	0.0132058110219734	0.0174229419268761	0.0124366457613723	0.0212512250137049	0.0274875521647245	0.0186851148423813	0.0185022539065944	0.0117588724546155	0.0159948537624661	0.0145215570796699	0.0163593167389509	0.0181336199409951	0.0154851426335639	0.0185124395687513	0.0262668794708047	0.0155022405478518	0.0209466473271388	0.0208947130223879	1	0.00635939709500326	0.0202513914496156	0.0152251536767728	0.192549300440355	0.0142916256538903	0.0120357677018656	0.0229954385325884	0.0156622525454854	0.0173571468233784	0.0197599423773846	0.013259401143635	0.0283810748505574	0.00703562812107751	0.00595079099385952	0.0075072494878042	0.0114515084014877	0.0226997483225562	0.0109309472858627	0.0114232069543886	0.0105993027664699	0.027720510453841	0.00917076819350478	0.0113072509086121	0.0096089154985077	0.0125301631870442	0.0106606160727631	0.11920287375541	0.144969929715517	0.101330781309759	0.133940960561507	0.0179311592545322	0.0182343736774475	0.0180074253468724	0.0135220449213578	0.0109243557855567	0.0129460238668927	0.00973529441974277	0.00893236746466545	0.0125901156859493	0.0104209189193748	0.0100343099456884	0.0124385202174117	0.0168383768792635	0.0134219401446648	0.0152604932311521	0.0179169069883898	0.0297586047864787	0.0171988858064865	0.0155726894112484	0.0157554165010667	0.00854492887224694	0.00884848396139285	0.00853034748318801	0.0192412492237879	0.0147534519145128	0.0235401547942093	0.0118905005215006	0.0210484033732742	0.0126994333395148	0.255660477690831	0.0121444320551354	0.0126048910708167	0.0204712312291679
