"","Var1","Var2","value"
"12505","D00741","hsa2901",0.83791957970267
"12506","D00759","hsa2901",0.756538116779401
"12507","D00760","hsa2901",0.769463374001446
"12508","D00761","hsa2901",0.757538593198082
"12509","D00765","hsa2901",0.734766419536491
"12510","D00771","hsa2901",0.753240416417194
"12511","D00775","hsa2901",6.0792918931559e-23
"12512","D00779","hsa2901",0.798384460821212
"12513","D00791","hsa2901",0.763060934004107
"12514","D00798","hsa2901",0.756705612119102
"12515","D00799","hsa2901",0.758813666251379
"12516","D00809","hsa2901",0.765583430291381
"12517","D00812","hsa2901",0.764494048236551
"12518","D00816","hsa2901",0.750932017274791
"12519","D00823","hsa2901",0.77246089910887
"12520","D00831","hsa2901",0.754058083996101
"12521","D00960","hsa2901",0.772972742481639
"12522","D00963","hsa2901",0.786976651520032
"12523","D00964","hsa2901",0.765440520456066
"12524","D01071","hsa2901",0.754995388246252
"12525","D01108","hsa2901",0.763674597874948
"12526","D01111","hsa2901",0.760973301833236
"12527","D01118","hsa2901",0.990435354762008
"12528","D01242","hsa2901",0.772340239893185
"12529","D01243","hsa2901",0.877333137598438
"12530","D01253","hsa2901",0.774246428530762
"12531","D01256","hsa2901",0.833938875858914
"12532","D01275","hsa2901",0.767495270296202
"12533","D01287","hsa2901",0.841162209961271
"12534","D01295","hsa2901",0.764223956393673
"12535","D01350","hsa2901",0.761162160400994
"12536","D01448","hsa2901",0.763403910208686
"12537","D01450","hsa2901",0.800409521874783
"12538","D01453","hsa2901",0.766116082622296
"12539","D01575","hsa2901",0.769523139182268
"12540","D01599","hsa2901",0.746739623358659
"12541","D01603","hsa2901",0.773220028628076
"12542","D01712","hsa2901",0.761028922394809
"12543","D01768","hsa2901",0.83389650126875
"12544","D01799","hsa2901",0.772923681082009
"12545","D01828","hsa2901",0.758629959056756
"12546","D01854","hsa2901",0.781716908948653
"12547","D01969","hsa2901",0.755217860063141
"12548","D02041","hsa2901",0.756813957606213
"12549","D02086","hsa2901",0.854378453862086
"12550","D02087","hsa2901",0.845751724648925
"12551","D02088","hsa2901",0.836920314335356
"12552","D02092","hsa2901",0.762070806812472
"12553","D02098","hsa2901",0.861017030154794
"12554","D02101","hsa2901",0.748284453666225
"12555","D02163","hsa2901",0.758865239901887
"12556","D02173","hsa2901",0.754947819328552
"12557","D02204","hsa2901",0.762172641423956
"12558","D02207","hsa2901",0.760083772652212
"12559","D02234","hsa2901",0.76231489572222
"12560","D02237","hsa2901",0.767843694454359
"12561","D02253","hsa2901",0.763966348781628
"12562","D02261","hsa2901",0.748105224952278
"12563","D02262","hsa2901",0.761660842500624
"12564","D02272","hsa2901",0.787856368672037
"12565","D02347","hsa2901",0.765766090047842
"12566","D02356","hsa2901",0.936703379910385
"12567","D02360","hsa2901",0.769547984774487
"12568","D02362","hsa2901",0.765092235913777
"12569","D02409","hsa2901",0.76331150438238
"12570","D02461","hsa2901",0.751151648437701
"12571","D02485","hsa2901",0.755124336648199
"12572","D02546","hsa2901",0
"12573","D02566","hsa2901",0.765915749556564
"12574","D02630","hsa2901",0.760683518177702
"12575","D02914","hsa2901",0.763434915040024
"12576","D03037","hsa2901",0.747573292308185
"12577","D03180","hsa2901",0.75405496685247
"12578","D03274","hsa2901",0.767553326329529
"12579","D03365","hsa2901",0.750268228032686
"12580","D03450","hsa2901",0.772798975721739
"12581","D03580","hsa2901",0.764201782014659
"12582","D03742","hsa2901",0.90742935834259
"12583","D03826","hsa2901",0.77066877437344
"12584","D03830","hsa2901",0.770449349534255
"12585","D03878","hsa2901",0.823563111984791
"12586","D03991","hsa2901",0.822630232338016
"12587","D04034","hsa2901",0.751791308704336
"12588","D04048","hsa2901",0.828138359514288
"12589","D04370","hsa2901",0.759523450640844
"12590","D04790","hsa2901",0.769001666431973
"12591","D04985","hsa2901",0.762848427131081
"12592","D04999","hsa2901",0.755254193956411
"12593","D05024","hsa2901",0.76011281160822
"12594","D05077","hsa2901",0.812295930009031
"12595","D05156","hsa2901",0.762387345090876
"12596","D05453","hsa2901",0.762098143865627
"12597","D05458","hsa2901",0.766018519578956
"12598","D05461","hsa2901",0.770820705511609
"12599","D06106","hsa2901",0.752544337673645
"12600","D06172","hsa2901",0.824142762823361
"12601","D00035","hsa2902",0.756643757049417
"12602","D00110","hsa2902",0.775196977462555
"12603","D00136","hsa2902",2.90572490139076e-156
"12604","D00195","hsa2902",0.747553265290409
"12605","D00219","hsa2902",0.753412365851053
"12606","D00225","hsa2902",0.863895234124732
"12607","D00227","hsa2902",0.778180661684196
"12608","D00228","hsa2902",0.743244524880724
"12609","D00234","hsa2902",0.750190764025882
"12610","D00252","hsa2902",0.760737766265182
"12611","D00274","hsa2902",0.765106338570797
"12612","D00283","hsa2902",0.767793058400213
"12613","D00293","hsa2902",0.832405865141595
"12614","D00294","hsa2902",0.785992357501964
"12615","D00303","hsa2902",0.751709489886597
"12616","D00319","hsa2902",0.776790986157417
"12617","D00326","hsa2902",0.930844391304976
"12618","D00329","hsa2902",0.800999910204159
"12619","D00331","hsa2902",0.661074072957879
"12620","D00332","hsa2902",0.863449602073382
"12621","D00335","hsa2902",0.754359730247097
"12622","D00336","hsa2902",0.775424406916282
"12623","D00338","hsa2902",0.934948540334445
"12624","D00340","hsa2902",0.773149248301158
"12625","D00345","hsa2902",0.767691950804408
"12626","D00349","hsa2902",0.764166029931995
"12627","D00351","hsa2902",0.756885613535433
"12628","D00354","hsa2902",0.755473417693268
"12629","D00358","hsa2902",0.755828299112889
"12630","D00364","hsa2902",0.766818819009359
"12631","D00367","hsa2902",0.773367516402485
"12632","D00373","hsa2902",0.710248790483448
"12633","D00379","hsa2902",0.769500865056127
"12634","D00380","hsa2902",0.777364062968661
"12635","D00392","hsa2902",0.755154666757013
"12636","D00394","hsa2902",0.759024291733789
"12637","D00418","hsa2902",0.750709207643144
"12638","D00437","hsa2902",0.771336193972643
"12639","D00438","hsa2902",0.755584573019895
"12640","D00451","hsa2902",0.76375144230507
"12641","D00456","hsa2902",0.776480584975272
"12642","D00464","hsa2902",0.885618687517825
"12643","D00474","hsa2902",0.95670053878841
"12644","D00477","hsa2902",0.758907696189632
"12645","D00480","hsa2902",0.756067000471068
"12646","D00495","hsa2902",0.769596399272544
"12647","D00499","hsa2902",0.945611568065842
"12648","D00504","hsa2902",0.758634779967092
"12649","D00512","hsa2902",0.761033495878765
"12650","D00513","hsa2902",0.773366769356284
"12651","D00519","hsa2902",0.770951926856631
"12652","D00521","hsa2902",0.764056217152069
"12653","D00524","hsa2902",0.759825860846982
"12654","D00528","hsa2902",0.759787912241475
"12655","D00530","hsa2902",0.967663926372001
"12656","D00533","hsa2902",0.758541953513263
"12657","D00536","hsa2902",0.872371732228098
"12658","D00537","hsa2902",0.793978756740092
"12659","D00538","hsa2902",0.750477080050753
"12660","D00539","hsa2902",0.776896403832818
"12661","D00542","hsa2902",0.757070728068402
"12662","D00543","hsa2902",0.782178510195445
"12663","D00544","hsa2902",0.781784598410765
"12664","D00545","hsa2902",0.951498270673122
"12665","D00546","hsa2902",0.785841943037962
"12666","D00547","hsa2902",0.91168741226907
"12667","D00548","hsa2902",0.962073086760888
"12668","D00549","hsa2902",0.973072189273825
"12669","D00550","hsa2902",0.806150431831453
"12670","D00552","hsa2902",0.779394310764988
"12671","D00553","hsa2902",0.764661244758828
"12672","D00560","hsa2902",0.751997498778364
"12673","D00563","hsa2902",0.764002581087187
"12674","D00574","hsa2902",0.757364542192396
"12675","D00593","hsa2902",0.768684116043882
"12676","D00594","hsa2902",0.765853627574645
"12677","D00607","hsa2902",0.748095574055675
"12678","D00611","hsa2902",0.763900439497935
"12679","D00615","hsa2902",0.757958452429094
"12680","D00616","hsa2902",0.767290629849025
"12681","D00617","hsa2902",0.742698491283129
"12682","D00618","hsa2902",0.769798452202743
"12683","D00619","hsa2902",0.858002703919566
"12684","D00629","hsa2902",0.751515202586095
"12685","D00631","hsa2902",0.738887494260491
"12686","D00633","hsa2902",0.752282745592914
"12687","D00636","hsa2902",0.763025409433445
"12688","D00638","hsa2902",0.766605075471434
"12689","D00639","hsa2902",0.758790980419758
"12690","D00640","hsa2902",0.762600758940933
"12691","D00642","hsa2902",0.780320974163622
"12692","D00647","hsa2902",0.760560523581663
"12693","D00648","hsa2902",0.747763596714899
"12694","D00649","hsa2902",0.762279121915045
"12695","D00650","hsa2902",0.751258309267351
"12696","D00651","hsa2902",0.763465193436734
"12697","D00654","hsa2902",0.747661197838912
"12698","D00656","hsa2902",0.749704639538619
"12699","D00658","hsa2902",0.759294544813543
"12700","D00677","hsa2902",0.76844002434343
"12701","D00678","hsa2902",0.747528536738653
"12702","D00694","hsa2902",0.889976283298942
"12703","D00697","hsa2902",0.916175034020783
"12704","D00704","hsa2902",0.853090236675722
"12705","D00708","hsa2902",0.759814229014928
"12706","D00709","hsa2902",0.765061589005629
"12707","D00711","hsa2902",1.04754856795596e-65
"12708","D00726","hsa2902",0.774629276765138
"12709","D00732","hsa2902",0.755822723448888
"12710","D00733","hsa2902",0.75560268391539
"12711","D00735","hsa2902",0.742023211896914
"12712","D00738","hsa2902",0.767917492920202
"12713","D00739","hsa2902",0.764640754756976
"12714","D00740","hsa2902",0.761364492075556
"12715","D00741","hsa2902",0.754375848361469
"12716","D00759","hsa2902",0.771041110132783
"12717","D00760","hsa2902",0.751678352122665
"12718","D00761","hsa2902",0.7493929458376
"12719","D00765","hsa2902",0.758680553879014
"12720","D00771","hsa2902",0.767428149220932
"12721","D00775","hsa2902",0.922526378070339
"12722","D00779","hsa2902",0.765882933796975
"12723","D00791","hsa2902",0.772078698821498
"12724","D00798","hsa2902",0.716181118579955
"12725","D00799","hsa2902",0.775138978199108
"12726","D00809","hsa2902",0.758824374169814
"12727","D00812","hsa2902",0.762785203933278
"12728","D00816","hsa2902",0.75295166462291
"12729","D00823","hsa2902",0.918339452767292
"12730","D00831","hsa2902",0.76384382504776
"12731","D00960","hsa2902",0.781290500115208
"12732","D00963","hsa2902",0.768730544000681
"12733","D00964","hsa2902",0.764854017050719
"12734","D01071","hsa2902",0.907503884387291
"12735","D01108","hsa2902",0.769849314297991
"12736","D01111","hsa2902",0.756511930087693
"12737","D01118","hsa2902",0.186900401024416
"12738","D01242","hsa2902",0.782810889302138
"12739","D01243","hsa2902",0.769189582805713
"12740","D01253","hsa2902",0.944828795366961
"12741","D01256","hsa2902",0.762622165195916
"12742","D01275","hsa2902",0.752379146770317
"12743","D01287","hsa2902",0.763948774504823
"12744","D01295","hsa2902",0.752070536149646
"12745","D01350","hsa2902",0.754161626344489
"12746","D01448","hsa2902",0.748851762138043
"12747","D01450","hsa2902",0.825644693517048
"12748","D01453","hsa2902",0.760994165955348
"12749","D01575","hsa2902",0.764298615117198
"12750","D01599","hsa2902",0.759057354513782
"12751","D01603","hsa2902",0.755278876339225
"12752","D01712","hsa2902",0.761941683452393
"12753","D01768","hsa2902",0.760024364038049
"12754","D01799","hsa2902",0.765956800163647
"12755","D01828","hsa2902",0.760929150888073
"12756","D01854","hsa2902",0.777935309963085
"12757","D01969","hsa2902",0.756045047668764
"12758","D02041","hsa2902",0.766352129505941
"12759","D02086","hsa2902",0.772467075769519
"12760","D02087","hsa2902",0.774765261931755
"12761","D02088","hsa2902",0.772739055518629
"12762","D02092","hsa2902",0.765817403439586
"12763","D02098","hsa2902",0.756571102670178
"12764","D02101","hsa2902",0.75635034785521
"12765","D02163","hsa2902",0.758614336650346
"12766","D02173","hsa2902",0.767911828804377
"12767","D02204","hsa2902",0.755987009113414
"12768","D02207","hsa2902",0.955349325920222
"12769","D02234","hsa2902",0.760587144972794
"12770","D02237","hsa2902",0.761279669601229
"12771","D02253","hsa2902",0.830946828353422
"12772","D02261","hsa2902",0.760346834218447
"12773","D02262","hsa2902",0.773021105473768
"12774","D02272","hsa2902",0.760190910273532
"12775","D02347","hsa2902",0.760552994892249
"12776","D02356","hsa2902",0.797779062478285
"12777","D02360","hsa2902",0.776440114451405
"12778","D02362","hsa2902",0.755378177393625
"12779","D02409","hsa2902",0.768754622193015
"12780","D02461","hsa2902",0.696099689123394
"12781","D02485","hsa2902",0.770272581012985
"12782","D02546","hsa2902",0.769427108780998
"12783","D02566","hsa2902",0.74928638425436
"12784","D02630","hsa2902",0.767852094235953
"12785","D02914","hsa2902",0.766656138746948
"12786","D03037","hsa2902",0.776471523312782
"12787","D03180","hsa2902",0.880188635811176
"12788","D03274","hsa2902",0.754185048345807
"12789","D03365","hsa2902",0.738372352419191
"12790","D03450","hsa2902",0.737834905665561
"12791","D03580","hsa2902",0.750281604928398
"12792","D03742","hsa2902",0.564358606005545
"12793","D03826","hsa2902",0.764426971507439
"12794","D03830","hsa2902",0.75929519656818
"12795","D03878","hsa2902",1.37935070693597e-80
"12796","D03991","hsa2902",0.753262659176805
"12797","D04034","hsa2902",0.749799463816502
"12798","D04048","hsa2902",0.762336942749937
"12799","D04370","hsa2902",0.77629287895476
"12800","D04790","hsa2902",0.749819516015816
"12801","D04985","hsa2902",0.882070601926415
"12802","D04999","hsa2902",0.755584789139001
"12803","D05024","hsa2902",0.752276761347615
"12804","D05077","hsa2902",0.770872316400229
"12805","D05156","hsa2902",0.742517650428634
"12806","D05453","hsa2902",0.76519519841562
"12807","D05458","hsa2902",0.768467989287772
"12808","D05461","hsa2902",0.704597570358701
"12809","D06106","hsa2902",0.878992756623026
"12810","D06172","hsa2902",0.759455198903718
"12811","D00035","hsa2903",0.754317374362456
"12812","D00110","hsa2903",0.744485455770093
"12813","D00136","hsa2903",9.13086211299558e-147
"12814","D00195","hsa2903",0.74398716060014
"12815","D00219","hsa2903",0.741516240500899
"12816","D00225","hsa2903",0.910702837812722
"12817","D00227","hsa2903",0.752521254459468
"12818","D00228","hsa2903",0.75260887536875
"12819","D00234","hsa2903",0.746514400041775
"12820","D00252","hsa2903",0.759512891429681
"12821","D00274","hsa2903",0.763285106340289
"12822","D00283","hsa2903",0.76035663510147
"12823","D00293","hsa2903",0.87250343762364
"12824","D00294","hsa2903",0.77998075768426
"12825","D00303","hsa2903",0.762123804717805
"12826","D00319","hsa2903",0.758462273750049
"12827","D00326","hsa2903",0.946911796388215
"12828","D00329","hsa2903",0.810266144128679
"12829","D00331","hsa2903",0.689464159072787
"12830","D00332","hsa2903",0.842285651805611
"12831","D00335","hsa2903",0.745003119394673
"12832","D00336","hsa2903",0.754622628973039
"12833","D00338","hsa2903",0.894791541036636
"12834","D00340","hsa2903",0.758583974783138
"12835","D00345","hsa2903",0.752718660870105
"12836","D00349","hsa2903",0.756719189182623
"12837","D00351","hsa2903",0.748296847493039
"12838","D00354","hsa2903",0.770286625381021
"12839","D00358","hsa2903",0.739793545137873
"12840","D00364","hsa2903",0.763636374246408
"12841","D00367","hsa2903",0.774457696733836
"12842","D00373","hsa2903",0.737746286140764
"12843","D00379","hsa2903",0.776535372180556
"12844","D00380","hsa2903",0.756711745090102
"12845","D00392","hsa2903",0.753477022321584
"12846","D00394","hsa2903",0.764660497880578
"12847","D00418","hsa2903",0.752421235828492
"12848","D00437","hsa2903",0.762245576929967
"12849","D00438","hsa2903",0.739420485177686
"12850","D00451","hsa2903",0.745303026269661
"12851","D00456","hsa2903",0.75965730904914
"12852","D00464","hsa2903",0.908016358013394
"12853","D00474","hsa2903",0.938475711174006
"12854","D00477","hsa2903",0.747556515769412
"12855","D00480","hsa2903",0.74834415776462
"12856","D00495","hsa2903",0.758747662248797
"12857","D00499","hsa2903",0.958233999359577
"12858","D00504","hsa2903",0.775172375526255
"12859","D00512","hsa2903",0.754894393414898
"12860","D00513","hsa2903",0.74466444782905
"12861","D00519","hsa2903",0.753695312512911
"12862","D00521","hsa2903",0.744748721806987
"12863","D00524","hsa2903",0.759304100340106
"12864","D00528","hsa2903",0.756092337815027
"12865","D00530","hsa2903",0.945757687298046
"12866","D00533","hsa2903",0.742118213358102
"12867","D00536","hsa2903",0.894922195450078
"12868","D00537","hsa2903",0.798236027888789
"12869","D00538","hsa2903",0.760330951885045
"12870","D00539","hsa2903",0.751346741223126
"12871","D00542","hsa2903",0.767073593114192
"12872","D00543","hsa2903",0.790583560510361
"12873","D00544","hsa2903",0.800947714244706
"12874","D00545","hsa2903",0.968365090087857
"12875","D00546","hsa2903",0.780859819639974
"12876","D00547","hsa2903",0.921365903931471
"12877","D00548","hsa2903",0.951496298369452
"12878","D00549","hsa2903",0.941397629371634
"12879","D00550","hsa2903",0.848810347913902
"12880","D00552","hsa2903",0.743978591778601
"12881","D00553","hsa2903",0.774856315088086
"12882","D00560","hsa2903",0.756716783911632
"12883","D00563","hsa2903",0.758797984075339
"12884","D00574","hsa2903",0.75304587217548
"12885","D00593","hsa2903",0.750356225939195
"12886","D00594","hsa2903",0.759120845920413
"12887","D00607","hsa2903",0.766257283359623
"12888","D00611","hsa2903",0.747358174570385
"12889","D00615","hsa2903",0.767703284079527
"12890","D00616","hsa2903",0.757333587163075
"12891","D00617","hsa2903",0.725420096957757
"12892","D00618","hsa2903",0.761536056346981
"12893","D00619","hsa2903",0.879169514403048
"12894","D00629","hsa2903",0.780366884292783
"12895","D00631","hsa2903",0.76591497324377
"12896","D00633","hsa2903",0.761634599614964
"12897","D00636","hsa2903",0.760561917273162
"12898","D00638","hsa2903",0.765178374993333
"12899","D00639","hsa2903",0.762634270366943
"12900","D00640","hsa2903",0.752013055659224
"12901","D00642","hsa2903",0.753289691873565
"12902","D00647","hsa2903",0.752289007971756
"12903","D00648","hsa2903",0.755701710724867
"12904","D00649","hsa2903",0.742714043116556
"12905","D00650","hsa2903",0.753741349879256
"12906","D00651","hsa2903",0.759788447871958
"12907","D00654","hsa2903",0.75839619429123
"12908","D00656","hsa2903",0.769985627752836
"12909","D00658","hsa2903",0.75373489146486
"12910","D00677","hsa2903",0.763360039507096
"12911","D00678","hsa2903",0.75034528779232
"12912","D00694","hsa2903",0.857725739400605
"12913","D00697","hsa2903",0.924322290861801
"12914","D00704","hsa2903",0.837690059236022
"12915","D00708","hsa2903",0.760056840147803
"12916","D00709","hsa2903",0.742438664351937
"12917","D00711","hsa2903",8.6915374726883e-52
"12918","D00726","hsa2903",0.757279226032204
"12919","D00732","hsa2903",0.767486592735631
"12920","D00733","hsa2903",0.752963417927833
"12921","D00735","hsa2903",0.759203813931576
"12922","D00738","hsa2903",0.756675343377984
"12923","D00739","hsa2903",0.770640484489113
"12924","D00740","hsa2903",0.751629971242864
"12925","D00741","hsa2903",0.76130322800673
"12926","D00759","hsa2903",0.758283684833224
"12927","D00760","hsa2903",0.753731970867727
"12928","D00761","hsa2903",0.759676416118133
"12929","D00765","hsa2903",0.769059138125284
"12930","D00771","hsa2903",0.743408741312263
"12931","D00775","hsa2903",0.904627290148337
"12932","D00779","hsa2903",0.749769607801319
"12933","D00791","hsa2903",0.744030550138939
"12934","D00798","hsa2903",0.754448080723568
"12935","D00799","hsa2903",0.763520896766101
"12936","D00809","hsa2903",0.742976930338084
"12937","D00812","hsa2903",0.760551339658336
"12938","D00816","hsa2903",0.75942755593475
"12939","D00823","hsa2903",0.934497772216234
"12940","D00831","hsa2903",0.756216256006618
"12941","D00960","hsa2903",0.750078971672565
"12942","D00963","hsa2903",0.764693458036874
"12943","D00964","hsa2903",0.742303839724299
"12944","D01071","hsa2903",0.907190520407635
"12945","D01108","hsa2903",0.739323673050157
"12946","D01111","hsa2903",0.754009728691853
"12947","D01118","hsa2903",0.0772146382260133
"12948","D01242","hsa2903",0.771602823554604
"12949","D01243","hsa2903",0.762420858751069
"12950","D01253","hsa2903",0.918690022450213
"12951","D01256","hsa2903",0.767740749051021
"12952","D01275","hsa2903",0.755930729718158
"12953","D01287","hsa2903",0.757511965514056
"12954","D01295","hsa2903",0.785972472200565
"12955","D01350","hsa2903",0.752539684369431
"12956","D01448","hsa2903",0.746835837764231
"12957","D01450","hsa2903",0.835743776799233
"12958","D01453","hsa2903",0.777714252965401
"12959","D01575","hsa2903",0.771579302974617
"12960","D01599","hsa2903",0.749904500517564
"12961","D01603","hsa2903",0.76941285910852
"12962","D01712","hsa2903",0.774004961784073
"12963","D01768","hsa2903",0.749023328561709
"12964","D01799","hsa2903",0.751809762118456
"12965","D01828","hsa2903",0.748754123769881
"12966","D01854","hsa2903",0.769507358008084
"12967","D01969","hsa2903",0.741880836702537
"12968","D02041","hsa2903",0.7548798124439
"12969","D02086","hsa2903",0.774562833985453
"12970","D02087","hsa2903",0.762807998506293
"12971","D02088","hsa2903",0.751958713860228
"12972","D02092","hsa2903",0.759419393578774
"12973","D02098","hsa2903",0.750751195138201
"12974","D02101","hsa2903",0.753612143260009
"12975","D02163","hsa2903",0.769438839222875
"12976","D02173","hsa2903",0.745712246692933
"12977","D02204","hsa2903",0.758397876197614
"12978","D02207","hsa2903",0.972185710398104
"12979","D02234","hsa2903",0.758305266352168
"12980","D02237","hsa2903",0.765230169803533
"12981","D02253","hsa2903",0.846402496825492
"12982","D02261","hsa2903",0.746159056346577
"12983","D02262","hsa2903",0.759576318621193
"12984","D02272","hsa2903",0.750177159962616
"12985","D02347","hsa2903",0.757879826554588
"12986","D02356","hsa2903",0.785338942014639
"12987","D02360","hsa2903",0.768093320464973
"12988","D02362","hsa2903",0.765187427242961
"12989","D02409","hsa2903",0.761917111351549
"12990","D02461","hsa2903",0.747400755847195
"12991","D02485","hsa2903",0.76208467815116
"12992","D02546","hsa2903",0.79804529582331
"12993","D02566","hsa2903",0.747441989860984
"12994","D02630","hsa2903",0.7691063950345
"12995","D02914","hsa2903",0.770200045227798
"12996","D03037","hsa2903",0.766004959337025
"12997","D03180","hsa2903",0.861794351453925
"12998","D03274","hsa2903",0.7614908688002
"12999","D03365","hsa2903",0.750690867694914
"13000","D03450","hsa2903",0.753309247030914
"13001","D03580","hsa2903",0.762375058677407
"13002","D03742","hsa2903",0.663028992260814
"13003","D03826","hsa2903",0.77343884525238
"13004","D03830","hsa2903",0.749272061196026
"13005","D03878","hsa2903",1.70511423328313e-99
"13006","D03991","hsa2903",0.767285531196921
"13007","D04034","hsa2903",0.771609167883087
"13008","D04048","hsa2903",0.762238108685859
"13009","D04370","hsa2903",0.754151084909439
"13010","D04790","hsa2903",0.754486946966196
"13011","D04985","hsa2903",0.916793398341029
"13012","D04999","hsa2903",0.762030389975737
"13013","D05024","hsa2903",0.75439801580241
"13014","D05077","hsa2903",0.745144973009497
"13015","D05156","hsa2903",0.764698485950246
"13016","D05453","hsa2903",0.759619737296465
"13017","D05458","hsa2903",0.756116461287725
"13018","D05461","hsa2903",0.764516174971319
"13019","D06106","hsa2903",0.877399318112837
"13020","D06172","hsa2903",0.755720917641184
"13021","D00035","hsa2904",0.758031869336769
"13022","D00110","hsa2904",0.731224548307255
"13023","D00136","hsa2904",1.09620809569792e-145
"13024","D00195","hsa2904",0.749871490031407
"13025","D00219","hsa2904",0.754372394710377
"13026","D00225","hsa2904",0.907068419388947
"13027","D00227","hsa2904",0.755701682748432
"13028","D00228","hsa2904",0.752772275502554
"13029","D00234","hsa2904",0.759836974711778
"13030","D00252","hsa2904",0.773184526070783
"13031","D00274","hsa2904",0.757845105101161
"13032","D00283","hsa2904",0.771729548165664
"13033","D00293","hsa2904",0.901535090733631
"13034","D00294","hsa2904",0.79148405520478
"13035","D00303","hsa2904",0.761389863256359
"13036","D00319","hsa2904",0.772577942503193
"13037","D00326","hsa2904",0.95782806593689
"13038","D00329","hsa2904",0.868624260112014
"13039","D00331","hsa2904",0.740619695458974
"13040","D00332","hsa2904",0.822059818022648
"13041","D00335","hsa2904",0.737726787777283
"13042","D00336","hsa2904",0.732365951898308
"13043","D00338","hsa2904",0.909780286385777
"13044","D00340","hsa2904",0.751386307755875
"13045","D00345","hsa2904",0.761872831423294
"13046","D00349","hsa2904",0.766726413081346
"13047","D00351","hsa2904",0.774095075798562
"13048","D00354","hsa2904",0.776147774340013
"13049","D00358","hsa2904",0.765375934189666
"13050","D00364","hsa2904",0.748788108165211
"13051","D00367","hsa2904",0.760585146607724
"13052","D00373","hsa2904",0.802553642106433
"13053","D00379","hsa2904",0.755559870809855
"13054","D00380","hsa2904",0.765253969887148
"13055","D00392","hsa2904",0.773416293691258
"13056","D00394","hsa2904",0.756768739383732
"13057","D00418","hsa2904",0.754685620189554
"13058","D00437","hsa2904",0.746609820450586
"13059","D00438","hsa2904",0.752890097504911
"13060","D00451","hsa2904",0.784388400069151
"13061","D00456","hsa2904",0.746440209184552
"13062","D00464","hsa2904",0.899875638400208
"13063","D00474","hsa2904",0.954970195443698
"13064","D00477","hsa2904",0.750512603293435
"13065","D00480","hsa2904",0.772262198098149
"13066","D00495","hsa2904",0.76315767780413
"13067","D00499","hsa2904",0.952137746506164
"13068","D00504","hsa2904",0.761602717416914
"13069","D00512","hsa2904",0.771677916744509
"13070","D00513","hsa2904",0.754811032645162
"13071","D00519","hsa2904",0.75549102747817
"13072","D00521","hsa2904",0.770055071424318
"13073","D00524","hsa2904",0.754046762640773
"13074","D00528","hsa2904",0.760702224964575
"13075","D00530","hsa2904",0.957607489722791
"13076","D00533","hsa2904",0.76319482790999
"13077","D00536","hsa2904",0.902761573351822
"13078","D00537","hsa2904",0.79682075002544
"13079","D00538","hsa2904",0.758801590017449
"13080","D00539","hsa2904",0.754978121799215
"13081","D00542","hsa2904",0.780124846685421
"13082","D00543","hsa2904",0.780555328752254
"13083","D00544","hsa2904",0.779740915037043
"13084","D00545","hsa2904",0.915609957570708
"13085","D00546","hsa2904",0.777055947288298
"13086","D00547","hsa2904",0.909093366802706
"13087","D00548","hsa2904",0.920869691326381
"13088","D00549","hsa2904",0.994149145539568
"13089","D00550","hsa2904",0.847171663290491
"13090","D00552","hsa2904",0.76874068979445
"13091","D00553","hsa2904",0.751550753200814
"13092","D00560","hsa2904",0.757950117991333
"13093","D00563","hsa2904",0.774022965477632
"13094","D00574","hsa2904",0.800378452325754
"13095","D00593","hsa2904",0.74600506546426
"13096","D00594","hsa2904",0.760713025992428
"13097","D00607","hsa2904",0.760838454488995
"13098","D00611","hsa2904",0.757549975142905
"13099","D00615","hsa2904",0.774815774785182
"13100","D00616","hsa2904",0.773678024515374
"13101","D00617","hsa2904",0.773247761235784
"13102","D00618","hsa2904",0.755314146128764
"13103","D00619","hsa2904",0.865071293045004
"13104","D00629","hsa2904",0.760880729213774
"13105","D00631","hsa2904",0.760729178079566
"13106","D00633","hsa2904",0.756584150263411
"13107","D00636","hsa2904",0.741250064619506
"13108","D00638","hsa2904",0.768438193103755
"13109","D00639","hsa2904",0.751354855369811
"13110","D00640","hsa2904",0.76657411511322
"13111","D00642","hsa2904",0.755661824590345
"13112","D00647","hsa2904",0.75703581750592
"13113","D00648","hsa2904",0.775565723578853
"13114","D00649","hsa2904",0.751694077101627
"13115","D00650","hsa2904",0.759203161384996
"13116","D00651","hsa2904",0.762931888689282
"13117","D00654","hsa2904",0.752363483746629
"13118","D00656","hsa2904",0.774924989089665
"13119","D00658","hsa2904",0.784120935286703
"13120","D00677","hsa2904",0.765664768182865
"13121","D00678","hsa2904",0.753518354325709
"13122","D00694","hsa2904",0.915989939442778
"13123","D00697","hsa2904",0.91682655513648
"13124","D00704","hsa2904",0.862064095500099
"13125","D00708","hsa2904",0.762696051755851
"13126","D00709","hsa2904",0.759369676027326
"13127","D00711","hsa2904",3.92541991144536e-39
"13128","D00726","hsa2904",0.775998429892227
"13129","D00732","hsa2904",0.770413723615589
"13130","D00733","hsa2904",0.765204391410223
"13131","D00735","hsa2904",0.758226624036174
"13132","D00738","hsa2904",0.751474759151176
"13133","D00739","hsa2904",0.740879035691862
"13134","D00740","hsa2904",0.749354355853987
"13135","D00741","hsa2904",0.769389711702238
"13136","D00759","hsa2904",0.764730521382327
"13137","D00760","hsa2904",0.739943499738446
"13138","D00761","hsa2904",0.757113208709322
