"","Var1","Var2","value"
"3272","D01925","hsa140",0.80211758274618
"3273","D01964","hsa140",0.786307559785661
"3274","D01965","hsa140",0.794958613917185
"3275","D01973","hsa140",0.806188681482817
"3276","D01994","hsa140",0.785989336286051
"3277","D02007","hsa140",0.794629118138674
"3278","D02066","hsa140",0.792425267973653
"3279","D02070","hsa140",0.786211937310437
"3280","D02076","hsa140",0.800103981169479
"3281","D02082","hsa140",0.794549218699301
"3282","D02147","hsa140",0.784237727462362
"3283","D02149","hsa140",0.796683019059557
"3284","D02150","hsa140",0.792369082246144
"3285","D02234","hsa140",0.794826347795931
"3286","D02237","hsa140",0.774111449575605
"3287","D02250","hsa140",0.80431136169358
"3288","D02278","hsa140",0.799248865234658
"3289","D02279","hsa140",0.785314477094943
"3290","D02327","hsa140",0.83249981523163
"3291","D02338","hsa140",0.778809461342324
"3292","D02340","hsa140",0.815776145722796
"3293","D02342","hsa140",0.784228169278788
"3294","D02349","hsa140",0.813706728817353
"3295","D02354","hsa140",0.780216663413068
"3296","D02356","hsa140",0.799754611330657
"3297","D02357","hsa140",0.786509803567345
"3298","D02358","hsa140",0.784746634334162
"3299","D02359","hsa140",0.776587830391865
"3300","D02361","hsa140",0.769415972086178
"3301","D02374","hsa140",0.780617912948367
"3302","D02566","hsa140",0.785781461229275
"3303","D02578","hsa140",0.787042445253706
"3304","D02588","hsa140",0.79388344564999
"3305","D02614","hsa140",0.777335593428997
"3306","D02671","hsa140",0.789224184928446
"3307","D02721","hsa140",0.808092060858099
"3308","D02725","hsa140",0.793736212150709
"3309","D02826","hsa140",0.79306852971622
"3310","D02884","hsa140",6.68953965411763e-27
"3311","D02910","hsa140",0.794132839112362
"3312","D03165","hsa140",0.79469699302189
"3313","D03187","hsa140",0.795246699402839
"3314","D03210","hsa140",0.797933130751994
"3315","D03274","hsa140",0.792011685205124
"3316","D03365","hsa140",0.784890094551972
"3317","D03415","hsa140",0.802213555504752
"3318","D03442","hsa140",0.790547067265686
"3319","D03490","hsa140",0.783281610670771
"3320","D03503","hsa140",0.775875629601439
"3321","D03621","hsa140",0.792026044199874
"3322","D03642","hsa140",0.779596899190586
"3323","D03654","hsa140",0.785090993219145
"3324","D03858","hsa140",0.788694366281261
"3325","D03879","hsa140",0.782257102334581
"3326","D03880","hsa140",0.798998659512914
"3327","D03881","hsa140",0.791944888519506
"3328","D03966","hsa140",0.781211522876397
"3329","D04006","hsa140",0.0565234470041016
"3330","D04034","hsa140",0.793355845260586
"3331","D04040","hsa140",0.789867711798296
"3332","D04375","hsa140",0.788418748591167
"3333","D04625","hsa140",0.794840672946289
"3334","D04716","hsa140",0.791885890678897
"3335","D04979","hsa140",0.791150089026574
"3336","D05113","hsa140",0.782768885054209
"3337","D05129","hsa140",0.865996842968716
"3338","D05246","hsa140",0.797121950092335
"3339","D05312","hsa140",0.804913082714198
"3340","D05341","hsa140",0.787368562602359
"3341","D05740","hsa140",0.794670744826881
"3342","D05792","hsa140",0.810932298995592
"3343","D05938","hsa140",0.774753419244135
"3344","D06056","hsa140",0.801755192209371
"3345","D06396","hsa140",0.784629414124809
"3346","D00049","hsa146",0.781216603290476
"3347","D00059","hsa146",0.466026248448817
"3348","D00079","hsa146",0.782583542458098
"3349","D00094","hsa146",0.789621402091803
"3350","D00095","hsa146",4.94173960008676e-06
"3351","D00106","hsa146",0.773531255107463
"3352","D00110","hsa146",0.679117545671283
"3353","D00113","hsa146",0.171223908859156
"3354","D00136","hsa146",6.27989007293171e-05
"3355","D00139","hsa146",0.857858750381691
"3356","D00180","hsa146",0.780641163061791
"3357","D00225","hsa146",0.897415263466388
"3358","D00227","hsa146",0.794856764856003
"3359","D00232","hsa146",0.308047224916286
"3360","D00234","hsa146",0.480298372629968
"3361","D00235","hsa146",0.163399765712055
"3362","D00241","hsa146",0.791219219550169
"3363","D00255","hsa146",2.86220513927636e-58
"3364","D00270","hsa146",8.38575811369939e-12
"3365","D00274","hsa146",0.0889039611368499
"3366","D00281","hsa146",4.49979453787777e-79
"3367","D00283","hsa146",1.5885481243818e-70
"3368","D00295","hsa146",0.615132327004042
"3369","D00300","hsa146",0.573279042919785
"3370","D00301","hsa146",0.804038743630153
"3371","D00306","hsa146",0.774233922556492
"3372","D00318","hsa146",0.743404047588299
"3373","D00332","hsa146",0.118455483003496
"3374","D00336","hsa146",0.811269978772577
"3375","D00356","hsa146",0.793079365058734
"3376","D00364","hsa146",0.494651151103239
"3377","D00371","hsa146",0.787566665323813
"3378","D00380","hsa146",0.8579617413749
"3379","D00394","hsa146",0.753056759965356
"3380","D00397","hsa146",0.0921521017820499
"3381","D00400","hsa146",0.783098915344486
"3382","D00410","hsa146",0.888590813850909
"3383","D00411","hsa146",0.787759026812067
"3384","D00415","hsa146",0.214149976434761
"3385","D00419","hsa146",0.79185147635739
"3386","D00422","hsa146",0.507609416580068
"3387","D00426","hsa146",1.82636498268282e-73
"3388","D00432","hsa146",0.00739961290571184
"3389","D00437","hsa146",1.01554866184251e-29
"3390","D00440","hsa146",0.660089792211229
"3391","D00442","hsa146",0.777726781843854
"3392","D00443","hsa146",0.782551783102848
"3393","D00451","hsa146",2.41052152124586e-11
"3394","D00454","hsa146",2.62087079396848e-47
"3395","D00465","hsa146",0.434487335873434
"3396","D00480","hsa146",0.374842269325623
"3397","D00483","hsa146",0.00141264152409947
"3398","D00493","hsa146",9.92893836806986e-06
"3399","D00494","hsa146",4.32660192104889e-09
"3400","D00498","hsa146",0.775236610679804
"3401","D00499","hsa146",0.774034198562329
"3402","D00503","hsa146",1.0160460726015e-05
"3403","D00509","hsa146",4.42710224005179e-61
"3404","D00513","hsa146",3.8328957295586e-42
"3405","D00514","hsa146",3.301808214564e-06
"3406","D00520","hsa146",0.754256358779174
"3407","D00521","hsa146",0.481303607584132
"3408","D00522","hsa146",0.785031894606162
"3409","D00523","hsa146",0.768573154624608
"3410","D00524","hsa146",0.801041836854803
"3411","D00525","hsa146",0.742963098114974
"3412","D00528","hsa146",0.862259064601357
"3413","D00540","hsa146",0.403018100102959
"3414","D00542","hsa146",0.967130709284895
"3415","D00559","hsa146",0.985553375024097
"3416","D00560","hsa146",0.250575534056495
"3417","D00563","hsa146",3.61403262515923e-12
"3418","D00574","hsa146",0.762016708015997
"3419","D00598","hsa146",0.123482919713521
"3420","D00601","hsa146",0.146955830360311
"3421","D00604","hsa146",5.18107562886603e-61
"3422","D00606","hsa146",2.2361403032754e-25
"3423","D00607","hsa146",1.00635886304537e-52
"3424","D00609","hsa146",9.04625256188067e-73
"3425","D00613","hsa146",2.60775963851435e-11
"3426","D00627","hsa146",0.776472285213049
"3427","D00632","hsa146",0.0804035427709842
"3428","D00635","hsa146",0.185653891610876
"3429","D00645","hsa146",0.207361756470345
"3430","D00646","hsa146",0.136159308382096
"3431","D00665","hsa146",0.559952409256814
"3432","D00666","hsa146",0.654461700485335
"3433","D00673","hsa146",0.573943064672293
"3434","D00674","hsa146",0.180742340391918
"3435","D00675","hsa146",0.228583177474563
"3436","D00676","hsa146",0.02704283422408
"3437","D00682","hsa146",0.790322344115204
"3438","D00683","hsa146",0.342695103248397
"3439","D00684","hsa146",0.382085244036522
"3440","D00687","hsa146",0.292406664351221
"3441","D00688","hsa146",0.524761060010188
"3442","D00715","hsa146",0.675618314481071
"3443","D00726","hsa146",4.33758448295006e-06
"3444","D00760","hsa146",0.574480905480606
"3445","D00765","hsa146",0.677168494177085
"3446","D00769","hsa146",0.774493473503343
"3447","D00775","hsa146",0.798700079370929
"3448","D00779","hsa146",0.370019372646827
"3449","D00780","hsa146",0.804817201760215
"3450","D00790","hsa146",0.294047836302179
"3451","D00837","hsa146",0.769766812296264
"3452","D00838","hsa146",0.786858229290129
"3453","D00845","hsa146",0.77237950772422
"3454","D00954","hsa146",1.42345656933342e-15
"3455","D00965","hsa146",3.12755891304701e-13
"3456","D00987","hsa146",0.803789806006604
"3457","D00996","hsa146",1.22589893949421e-53
"3458","D01020","hsa146",3.34602325825185e-54
"3459","D01022","hsa146",8.1137915293505e-67
"3460","D01024","hsa146",1.80570328795179e-76
"3461","D01051","hsa146",4.22448344079716e-84
"3462","D01071","hsa146",0.934845839858513
"3463","D01103","hsa146",0.647764348246232
"3464","D01118","hsa146",0.378712474697462
"3465","D01126","hsa146",0.772719624583423
"3466","D01164","hsa146",2.04417938418269e-05
"3467","D01227","hsa146",0.768379291101729
"3468","D01236","hsa146",0.777581205577632
"3469","D01242","hsa146",0.32571993026598
"3470","D01269","hsa146",0.503922195933197
"3471","D01295","hsa146",0.140796088666019
"3472","D01297","hsa146",0.457472980702525
"3473","D01324","hsa146",0.400635458834047
"3474","D01332","hsa146",0.522470745539118
"3475","D01346","hsa146",0.772250654321649
"3476","D01352","hsa146",0.758611402148363
"3477","D01358","hsa146",2.91032245930874e-99
"3478","D01386","hsa146",0.450734821801768
"3479","D01390","hsa146",0.000494336398201163
"3480","D01441","hsa146",0.778383776502361
"3481","D01454","hsa146",0.00143803229384173
"3482","D01462","hsa146",0.757823571290844
"3483","D01603","hsa146",8.7024560922368e-74
"3484","D01652","hsa146",0.782293200162844
"3485","D01692","hsa146",1.96148309767637e-16
"3486","D01699","hsa146",0.511900730862451
"3487","D01712","hsa146",0.773766900772872
"3488","D01713","hsa146",3.36223162605467e-67
"3489","D01717","hsa146",0.796451894460262
"3490","D01745","hsa146",0.643999683350103
"3491","D01782","hsa146",0.448953135904884
"3492","D01828","hsa146",0.764430168826976
"3493","D01871","hsa146",0.00789124980184486
"3494","D01891","hsa146",0.788939274378182
"3495","D01925","hsa146",0.77806593337503
"3496","D01964","hsa146",0.779763870401983
"3497","D01965","hsa146",9.19677007550483e-78
"3498","D01973","hsa146",3.7301911266911e-09
"3499","D01994","hsa146",0.426198810515185
"3500","D02007","hsa146",0.774727216485713
"3501","D02066","hsa146",0.0034208008270821
"3502","D02070","hsa146",0.0668088692916073
"3503","D02076","hsa146",8.3805971159888e-20
"3504","D02082","hsa146",0.79394741114232
"3505","D02147","hsa146",0.395578901638528
"3506","D02149","hsa146",3.58325200731083e-61
"3507","D02150","hsa146",0.000361910202618397
"3508","D02234","hsa146",3.21275427400462e-63
"3509","D02237","hsa146",7.97582594850281e-63
"3510","D02250","hsa146",0.780668458541798
"3511","D02278","hsa146",0.785384120105739
"3512","D02279","hsa146",0.774220602421502
"3513","D02327","hsa146",0.370104983088796
"3514","D02338","hsa146",0.00418247961888997
"3515","D02340","hsa146",0.000508156508013306
"3516","D02342","hsa146",0.159450100173344
"3517","D02349","hsa146",3.62733457937492e-05
"3518","D02354","hsa146",3.73836325328815e-09
"3519","D02356","hsa146",9.29980864816524e-38
"3520","D02357","hsa146",0.00808232182221532
"3521","D02358","hsa146",0.179839222786049
"3522","D02359","hsa146",0.338149950453152
"3523","D02361","hsa146",4.15149338846762e-34
"3524","D02374","hsa146",0.0142935174906373
"3525","D02566","hsa146",4.72265574652476e-05
"3526","D02578","hsa146",0.284416684528154
"3527","D02588","hsa146",0.770068428516073
"3528","D02614","hsa146",0.256456301751424
"3529","D02671","hsa146",0.000929180957388905
"3530","D02721","hsa146",0.78813370960281
"3531","D02725","hsa146",0.778249650872795
"3532","D02826","hsa146",0.23139683784279
"3533","D02884","hsa146",0.773573460663988
"3534","D02910","hsa146",1.51723789677916e-09
"3535","D03165","hsa146",0.792488499232828
"3536","D03187","hsa146",0.784264658805982
"3537","D03210","hsa146",0.775137699603215
"3538","D03274","hsa146",1.85989541201423e-22
"3539","D03365","hsa146",0.765656330192248
"3540","D03415","hsa146",0.0471611021927539
"3541","D03442","hsa146",0.787671315918264
"3542","D03490","hsa146",0.134456835178246
"3543","D03503","hsa146",0.668269161651632
"3544","D03621","hsa146",0.0559577387246253
"3545","D03642","hsa146",0.774647413984644
"3546","D03654","hsa146",0.567141912826826
"3547","D03858","hsa146",0.163962653299016
"3548","D03879","hsa146",0.00313244416970436
"3549","D03880","hsa146",0.113563182276404
"3550","D03881","hsa146",0.0760283941370458
"3551","D03966","hsa146",0.789187448587925
"3552","D04006","hsa146",0.773482118258068
"3553","D04034","hsa146",1.22933355493994e-20
"3554","D04040","hsa146",0.782093714912024
"3555","D04375","hsa146",1.2602920231742e-05
"3556","D04625","hsa146",0.229145337468141
"3557","D04716","hsa146",0.784070148076695
"3558","D04979","hsa146",0.418679194870642
"3559","D05113","hsa146",0.790180853586257
"3560","D05129","hsa146",0.986969530080896
"3561","D05246","hsa146",0.787468863283058
"3562","D05312","hsa146",0.804757127537997
"3563","D05341","hsa146",0.773820524734742
"3564","D05740","hsa146",0.388608350581467
"3565","D05792","hsa146",0.318747909901603
"3566","D05938","hsa146",0.767554828286552
"3567","D06056","hsa146",0.403063773592611
"3568","D06396","hsa146",0.561079857038197
"3569","D00049","hsa147",0.798047359414065
"3570","D00059","hsa147",0.552944299851845
"3571","D00079","hsa147",0.778468081923424
"3572","D00094","hsa147",0.798979243671201
"3573","D00095","hsa147",3.10301742588216e-07
"3574","D00106","hsa147",0.793213887431993
"3575","D00110","hsa147",0.652725163947794
"3576","D00113","hsa147",0.0776143599214917
"3577","D00136","hsa147",8.44621449114154e-10
"3578","D00139","hsa147",0.839376204073206
"3579","D00180","hsa147",0.781014212987746
"3580","D00225","hsa147",0.897745130523281
"3581","D00227","hsa147",0.788113817395775
"3582","D00232","hsa147",0.415118603165809
"3583","D00234","hsa147",0.396721605260933
"3584","D00235","hsa147",0.106783286235966
"3585","D00241","hsa147",0.814065788795247
"3586","D00255","hsa147",1.20983643138836e-43
"3587","D00270","hsa147",3.16558744045592e-14
"3588","D00274","hsa147",0.170682316558721
"3589","D00281","hsa147",4.1862856422582e-67
"3590","D00283","hsa147",6.98834724591606e-60
"3591","D00295","hsa147",0.644991213197438
"3592","D00300","hsa147",0.612019048683317
"3593","D00301","hsa147",0.794599169835154
"3594","D00306","hsa147",0.801348941416349
"3595","D00318","hsa147",0.802137967665105
"3596","D00332","hsa147",0.0681654848982631
"3597","D00336","hsa147",0.796612251626242
"3598","D00356","hsa147",0.792058401829515
"3599","D00364","hsa147",0.408861840635769
"3600","D00371","hsa147",0.78066224459765
"3601","D00380","hsa147",0.811692430203573
"3602","D00394","hsa147",0.835989333369984
"3603","D00397","hsa147",0.0393694471005794
"3604","D00400","hsa147",0.781372303404624
"3605","D00410","hsa147",0.791344368325309
"3606","D00411","hsa147",0.794968798118685
"3607","D00415","hsa147",0.186960102887417
"3608","D00419","hsa147",0.798419969864055
"3609","D00422","hsa147",0.58138850387205
"3610","D00426","hsa147",1.581526462067e-67
"3611","D00432","hsa147",0.00172678526443282
"3612","D00437","hsa147",1.94986323426726e-44
"3613","D00440","hsa147",0.649983913974525
"3614","D00442","hsa147",0.775090647486057
"3615","D00443","hsa147",0.785722849823695
"3616","D00451","hsa147",2.68813312742048e-10
"3617","D00454","hsa147",7.68132419160881e-41
"3618","D00465","hsa147",0.291870686512908
"3619","D00480","hsa147",0.223974610413805
"3620","D00483","hsa147",0.00186249661513458
"3621","D00493","hsa147",2.07480037558996e-07
"3622","D00494","hsa147",3.33610448226996e-07
"3623","D00498","hsa147",0.785608295854343
"3624","D00499","hsa147",0.778406367643254
"3625","D00503","hsa147",1.47810623074789e-12
"3626","D00509","hsa147",1.34235446706607e-24
"3627","D00513","hsa147",3.57158766616256e-39
"3628","D00514","hsa147",1.97716063747509e-05
"3629","D00520","hsa147",0.63777632072392
"3630","D00521","hsa147",0.622152389965164
"3631","D00522","hsa147",0.782234826293503
"3632","D00523","hsa147",0.792230958476363
"3633","D00524","hsa147",0.755893807468129
"3634","D00525","hsa147",0.694415801354743
"3635","D00528","hsa147",0.857007375979141
"3636","D00540","hsa147",0.395801418969917
"3637","D00542","hsa147",0.988345344888635
"3638","D00559","hsa147",0.990961647929017
"3639","D00560","hsa147",0.222419539384393
"3640","D00563","hsa147",8.86903885716725e-19
"3641","D00574","hsa147",0.78289713765996
"3642","D00598","hsa147",0.150097279138017
"3643","D00601","hsa147",0.129313694443689
"3644","D00604","hsa147",4.42629578263476e-28
"3645","D00606","hsa147",1.83009002447371e-15
"3646","D00607","hsa147",2.70026870329698e-56
"3647","D00609","hsa147",1.13084042786152e-58
"3648","D00613","hsa147",9.931103017327e-13
"3649","D00627","hsa147",0.803880867516752
"3650","D00632","hsa147",0.0829146336450266
"3651","D00635","hsa147",0.142497277841685
"3652","D00645","hsa147",0.129816995756407
"3653","D00646","hsa147",0.181938575521021
"3654","D00665","hsa147",0.568735088623558
"3655","D00666","hsa147",0.499236431339527
"3656","D00673","hsa147",0.634010031979312
"3657","D00674","hsa147",0.158008937373433
"3658","D00675","hsa147",0.194444690232723
"3659","D00676","hsa147",0.0618955732216147
"3660","D00682","hsa147",0.790521881729264
"3661","D00683","hsa147",0.276810571306004
"3662","D00684","hsa147",0.373327040911136
"3663","D00687","hsa147",0.248222268228195
"3664","D00688","hsa147",0.381222098251115
"3665","D00715","hsa147",0.622174070552404
"3666","D00726","hsa147",2.65662206158057e-06
"3667","D00760","hsa147",0.481254670873809
"3668","D00765","hsa147",0.668425395835855
"3669","D00769","hsa147",0.777783807728508
"3670","D00775","hsa147",0.785052609881372
"3671","D00779","hsa147",0.339899507523497
"3672","D00780","hsa147",0.766577671768398
"3673","D00790","hsa147",0.101948957203066
"3674","D00837","hsa147",0.795220956753655
"3675","D00838","hsa147",0.797716873933912
"3676","D00845","hsa147",0.80294234980405
"3677","D00954","hsa147",1.11711516324982e-10
"3678","D00965","hsa147",2.21365975516975e-10
"3679","D00987","hsa147",0.679253483529196
"3680","D00996","hsa147",3.39953271308823e-69
"3681","D01020","hsa147",8.44164966769335e-68
"3682","D01022","hsa147",2.79386705939983e-73
"3683","D01024","hsa147",3.11594886819553e-74
"3684","D01051","hsa147",9.37360339420067e-55
"3685","D01071","hsa147",0.90270386141959
"3686","D01103","hsa147",0.655147524421587
"3687","D01118","hsa147",0.400681239885991
"3688","D01126","hsa147",0.795437403244923
"3689","D01164","hsa147",4.31091189508828e-07
"3690","D01227","hsa147",0.793732282101991
"3691","D01236","hsa147",0.773251301904529
"3692","D01242","hsa147",0.492748219987271
"3693","D01269","hsa147",0.668299941304001
"3694","D01295","hsa147",0.0833862019201772
"3695","D01297","hsa147",0.480602535150397
"3696","D01324","hsa147",0.469006174560627
"3697","D01332","hsa147",0.437454199832707
"3698","D01346","hsa147",0.807629028362744
"3699","D01352","hsa147",0.783607984560887
"3700","D01358","hsa147",2.6050545539947e-101
"3701","D01386","hsa147",0.248085359206516
"3702","D01390","hsa147",0.000160627590869678
"3703","D01441","hsa147",0.801116473323749
"3704","D01454","hsa147",0.00482010914696952
"3705","D01462","hsa147",0.753963765337632
"3706","D01603","hsa147",1.09479519203504e-67
"3707","D01652","hsa147",0.792971427402895
"3708","D01692","hsa147",7.48655555002131e-18
"3709","D01699","hsa147",0.554077323334558
"3710","D01712","hsa147",0.775740053399326
"3711","D01713","hsa147",2.93221944379665e-56
"3712","D01717","hsa147",0.747278503131958
"3713","D01745","hsa147",0.423543698708661
"3714","D01782","hsa147",0.481835297522362
"3715","D01828","hsa147",0.789015430609356
"3716","D01871","hsa147",0.0101206728961735
"3717","D01891","hsa147",0.785528568481648
"3718","D01925","hsa147",0.782348616679249
"3719","D01964","hsa147",0.802985087446401
"3720","D01965","hsa147",1.18526120441103e-94
"3721","D01973","hsa147",2.38697511362059e-13
"3722","D01994","hsa147",0.503358781486399
"3723","D02007","hsa147",0.79122503291341
"3724","D02066","hsa147",0.00485501023117484
"3725","D02070","hsa147",0.0539531076279326
"3726","D02076","hsa147",2.5516583474644e-19
"3727","D02082","hsa147",0.769903049374506
"3728","D02147","hsa147",0.18645168713142
"3729","D02149","hsa147",3.94136112310558e-39
"3730","D02150","hsa147",0.000981300520804129
"3731","D02234","hsa147",8.66018284705847e-92
"3732","D02237","hsa147",3.55041174501341e-44
"3733","D02250","hsa147",0.785195216915946
"3734","D02278","hsa147",0.790365013061095
"3735","D02279","hsa147",0.79935190474618
"3736","D02327","hsa147",0.313276987642813
"3737","D02338","hsa147",0.00187931013725758
"3738","D02340","hsa147",0.00309566962004606
"3739","D02342","hsa147",0.189155575726467
"3740","D02349","hsa147",1.84758534816446e-05
"3741","D02354","hsa147",1.23949476865646e-09
"3742","D02356","hsa147",2.32972808169791e-40
"3743","D02357","hsa147",0.00193694096686991
"3744","D02358","hsa147",0.323971769650609
"3745","D02359","hsa147",0.304994748699178
"3746","D02361","hsa147",7.05894096684066e-32
"3747","D02374","hsa147",0.0075896852143935
"3748","D02566","hsa147",9.13545353921901e-05
"3749","D02578","hsa147",0.200416091697515
"3750","D02588","hsa147",0.78668429018258
"3751","D02614","hsa147",0.310851427160754
"3752","D02671","hsa147",0.00157624061814129
"3753","D02721","hsa147",0.778948960200457
"3754","D02725","hsa147",0.76785311765887
"3755","D02826","hsa147",0.291578344631785
"3756","D02884","hsa147",0.805891529207498
"3757","D02910","hsa147",2.26511241040725e-11
"3758","D03165","hsa147",0.725569948487814
"3759","D03187","hsa147",0.785405846154607
"3760","D03210","hsa147",0.801816043128564
"3761","D03274","hsa147",9.57036419099674e-20
"3762","D03365","hsa147",0.796793017580558
"3763","D03415","hsa147",0.011132079044844
"3764","D03442","hsa147",0.784039166825297
"3765","D03490","hsa147",0.060307576755073
"3766","D03503","hsa147",0.412870472489364
"3767","D03621","hsa147",0.0590793171681865
"3768","D03642","hsa147",0.779276509866887
"3769","D03654","hsa147",0.593939960680545
"3770","D03858","hsa147",0.190254744081793
"3771","D03879","hsa147",0.00270937922075254
"3772","D03880","hsa147",0.189110426195686
"3773","D03881","hsa147",0.048273234538725
"3774","D03966","hsa147",0.786572458046805
"3775","D04006","hsa147",0.785032862919118
"3776","D04034","hsa147",2.40067446028053e-20
"3777","D04040","hsa147",0.796679754648233
"3778","D04375","hsa147",8.94554976593515e-05
"3779","D04625","hsa147",0.121945831124185
"3780","D04716","hsa147",0.799174129769995
"3781","D04979","hsa147",0.429125405585404
"3782","D05113","hsa147",0.789413109388076
"3783","D05129","hsa147",0.982150907209852
"3784","D05246","hsa147",0.772791488432801
"3785","D05312","hsa147",0.790580397587153
"3786","D05341","hsa147",0.787509320007155
"3787","D05740","hsa147",0.277118372065789
"3788","D05792","hsa147",0.278087902704392
"3789","D05938","hsa147",0.773869075339937
"3790","D06056","hsa147",0.240208505959494
"3791","D06396","hsa147",0.308041079787644
"3792","D00049","hsa148",0.787482130274242
"3793","D00059","hsa148",0.0314832603408907
"3794","D00079","hsa148",0.793749379057527
"3795","D00094","hsa148",0.822124931098586
"3796","D00095","hsa148",7.79766425424311e-24
"3797","D00106","hsa148",0.785547376998937
"3798","D00110","hsa148",0.235469690696535
"3799","D00113","hsa148",3.76345956280294e-05
"3800","D00136","hsa148",2.08191789899514e-07
"3801","D00139","hsa148",0.879890490482319
"3802","D00180","hsa148",0.773084087500682
"3803","D00225","hsa148",0.822902956039302
"3804","D00227","hsa148",0.788649966060831
"3805","D00232","hsa148",0.182891253386219
"3806","D00234","hsa148",5.49507333219336e-08
"3807","D00235","hsa148",0.0170465510543834
"3808","D00241","hsa148",0.792037448427743
"3809","D00255","hsa148",1.41923564939084e-55
"3810","D00270","hsa148",9.70297632926909e-15
"3811","D00274","hsa148",0.087691128775282
"3812","D00281","hsa148",5.90330072671488e-72
"3813","D00283","hsa148",1.10644955742128e-83
"3814","D00295","hsa148",0.553745041430816
"3815","D00300","hsa148",9.47882279609613e-08
"3816","D00301","hsa148",0.800423752094069
"3817","D00306","hsa148",0.774535083032815
"3818","D00318","hsa148",0.00102778165306601
"3819","D00332","hsa148",0.0581475920820176
"3820","D00336","hsa148",0.803933871610894
"3821","D00356","hsa148",0.772883829039457
"3822","D00364","hsa148",0.0875004590243996
"3823","D00371","hsa148",0.795472232640581
"3824","D00380","hsa148",0.849181805775422
"3825","D00394","hsa148",0.807039117743945
"3826","D00397","hsa148",0.00132476397031821
"3827","D00400","hsa148",0.787628969558498
"3828","D00410","hsa148",0.865207772652847
"3829","D00411","hsa148",0.786387154008019
"3830","D00415","hsa148",0.269416645350401
"3831","D00419","hsa148",0.767655562567816
"3832","D00422","hsa148",0.695090912742828
"3833","D00426","hsa148",3.0267624221892e-77
"3834","D00432","hsa148",0.000280334393987659
"3835","D00437","hsa148",3.6317244056444e-50
"3836","D00440","hsa148",0.658913094525228
"3837","D00442","hsa148",0.782073743590876
"3838","D00443","hsa148",0.798952495095479
"3839","D00451","hsa148",5.85272214462253e-10
"3840","D00454","hsa148",1.32054955975223e-59
"3841","D00465","hsa148",0.221653386201215
"3842","D00480","hsa148",0.021761087532887
"3843","D00483","hsa148",2.29270149431054e-06
"3844","D00493","hsa148",7.52529261757302e-16
"3845","D00494","hsa148",4.18120618838139e-31
"3846","D00498","hsa148",0.788855267775751
"3847","D00499","hsa148",0.831597185769521
"3848","D00503","hsa148",1.77514521147139e-24
"3849","D00509","hsa148",4.08779422327768e-78
"3850","D00513","hsa148",8.31891792259349e-53
"3851","D00514","hsa148",9.13507527162414e-06
"3852","D00520","hsa148",0.252479114866668
"3853","D00521","hsa148",0.113032665260916
"3854","D00522","hsa148",0.788445144377711
"3855","D00523","hsa148",0.771721725506716
"3856","D00524","hsa148",0.544961233222091
"3857","D00525","hsa148",0.552581368591122
"3858","D00528","hsa148",0.877272036192356
"3859","D00540","hsa148",0.280409290260164
"3860","D00542","hsa148",0.975718966689453
"3861","D00559","hsa148",0.368705858956682
"3862","D00560","hsa148",0.0147136154837503
"3863","D00563","hsa148",1.04310288427587e-15
"3864","D00574","hsa148",0.833429334009928
"3865","D00598","hsa148",0.00239960010867629
"3866","D00601","hsa148",0.00912446332562895
"3867","D00604","hsa148",5.34821400344828e-29
"3868","D00606","hsa148",1.30201507785478e-15
"3869","D00607","hsa148",3.83308884934686e-58
"3870","D00609","hsa148",1.47109833138459e-106
"3871","D00613","hsa148",1.2291040459421e-11
"3872","D00627","hsa148",0.791422848307685
"3873","D00632","hsa148",0.000120704496847991
"3874","D00635","hsa148",0.00173800523141313
"3875","D00645","hsa148",0.0145749361368163
"3876","D00646","hsa148",0.0415519940266503
"3877","D00665","hsa148",0.228646895794975
"3878","D00666","hsa148",0.151271612086142
"3879","D00673","hsa148",0.64736782897474
"3880","D00674","hsa148",0.188014616171243
"3881","D00675","hsa148",0.198326402214653
"3882","D00676","hsa148",0.154321297772942
"3883","D00682","hsa148",0.778384457806217
"3884","D00683","hsa148",0.156717543055217
"3885","D00684","hsa148",0.253018934304227
"3886","D00687","hsa148",0.0441209707304368
"3887","D00688","hsa148",0.237410201600878
"3888","D00715","hsa148",0.42175525134414
"3889","D00726","hsa148",9.10354078306214e-08
"3890","D00760","hsa148",0.20747102681624
"3891","D00765","hsa148",0.51969295951548
"3892","D00769","hsa148",0.768263279756999
"3893","D00775","hsa148",0.780898609710892
"3894","D00779","hsa148",0.228163782606928
"3895","D00780","hsa148",0.260404284725062
"3896","D00790","hsa148",0.00633109404621548
"3897","D00837","hsa148",0.789500369516754
"3898","D00838","hsa148",0.766931784378211
"3899","D00845","hsa148",0.783842088313537
"3900","D00954","hsa148",1.39640289002176e-44
"3901","D00965","hsa148",9.59595629693834e-35
"3902","D00987","hsa148",0.146250880821688
"3903","D00996","hsa148",1.66607606641528e-58
"3904","D01020","hsa148",1.14767719913879e-82
"3905","D01022","hsa148",1.1149845314238e-69
"3906","D01024","hsa148",1.2044494790529e-91
"3907","D01051","hsa148",1.45368316933985e-60
"3908","D01071","hsa148",0.926810215663803
"3909","D01103","hsa148",0.396845555831192
"3910","D01118","hsa148",0.0399272204430552
"3911","D01126","hsa148",0.778413135544992
"3912","D01164","hsa148",2.01507102687085e-08
"3913","D01227","hsa148",0.782357038506995
"3914","D01236","hsa148",0.793827923898795
